fecha,dia,primero,segundo,yearprimera,yearsegundo
2015-05-13,13,37.7,34,2015,2012
1965-05-14,14,33.4,32.5,1965,1964
1964-05-15,15,33.4,32.9,1964,1961
1964-05-16,16,34.1,33.8,1964,2006
2006-05-17,17,37.4,33.5,2006,1992
1964-05-18,18,33.8,33.4,1964,1992
1986-05-19,19,32,31.8,1986,1964
2009-05-20,20,35.1,32.9,2009,2005
2009-05-21,21,33.9,31.5,2009,1992
1974-05-22,22,33.7,33.1,1974,2009
2017-05-23,23,34.4,34.2,2017,1953
1953-05-24,24,35,34.3,1953,2017
2017-05-25,25,35.9,34.8,2017,1986
2005-05-26,26,36.7,35.5,2005,2017
2017-05-27,27,34.8,34.2,2017,2005
2005-05-28,28,34.9,34.4,2005,2006
2006-05-29,29,36.1,34.3,2006,2001
2001-05-30,30,35,34.2,2001,1996
2001-05-31,31,36.2,36.2,2001,2012
2012-06-01,1,37.2,36,2012,2001
2009-06-02,2,34.9,34.8,2009,2001
2015-06-03,3,34.9,34,2015,2001
1983-06-04,4,37.2,35.4,1983,2005
2005-06-05,5,36.3,36.2,2005,1980
2005-06-06,6,36.7,35.5,2005,2006
2006-06-07,7,38.5,35.8,2006,2003
2006-06-08,8,39.2,35.9,2006,2016
1983-06-09,9,36.8,36.4,1983,2016
1983-06-10,10,38.8,37.9,1983,2017
2017-06-11,11,39.1,38.2,2017,1981
1981-06-12,12,40.2,38.6,1981,2017
2009-06-13,13,39.3,39,2009,1981
2017-06-14,14,39.9,37.9,2017,1981
2017-06-15,15,41,38.2,2017,2002
2017-06-16,16,40.5,39.1,2017,2002
2017-06-17,17,41.2,39.6,2017,2002
2017-06-18,18,41.2,37.2,2017,2002
2005-06-19,19,38.6,38.6,2005,2009
1965-06-20,20,37.8,37.8,1965,2009
2001-06-21,21,39.4,39.1,2001,2017
2002-06-22,22,39.6,39.1,2002,2001
2001-06-23,23,38.9,38.9,2001,2006
2001-06-24,24,39.6,38.9,2001,2018
2012-06-25,25,40.1,38.7,2012,1991
2012-06-26,26,40.7,39.4,2012,2011
2012-06-27,27,40,39.7,2012,2011
2015-06-28,28,40.7,40,2015,2004
2015-06-29,29,42,40.4,2015,1950
2015-06-30,30,40.8,40.7,2015,1994
1999-07-01,1,41.2,38.8,1999,1994
1994-07-02,2,39.3,38.6,1994,1999
2005-07-03,3,40.4,39.2,2005,2015
2015-07-04,4,39.5,38,2015,1994
2015-07-05,5,39.9,38.6,2015,1986
2015-07-06,6,42.8,39.3,2015,1959
2015-07-07,7,40.8,38.7,2015,1959
2015-07-08,8,40,39.4,2015,2013
2015-07-09,9,40.9,40.4,2015,1999
2006-07-10,10,40.4,40,2006,2016
2003-07-11,11,40.8,39.3,2003,2010
1991-07-12,12,40,39.9,1991,2017
2017-07-13,13,42.8,40.2,2017,2015
2017-07-14,14,42.2,41.4,2017,2015
2015-07-15,15,41.4,40.3,2015,2005
2015-07-16,16,40.7,40.6,2015,2014
1991-07-17,17,40.8,39.9,1991,2014
1991-07-18,18,41,40.2,1991,1995
1995-07-19,19,41.8,41,1995,1989
1995-07-20,20,42.2,40.5,1995,1989
1990-07-21,21,41.3,40.4,1990,1995
1995-07-22,22,40.2,40.2,1995,1999
1995-07-23,23,41.4,40.3,1995,2008
1995-07-24,24,42.4,41,1995,1985
1985-07-25,25,40,40,1985,2004
2009-07-26,26,41,40.2,2009,2016
2016-07-27,27,40.5,39.8,2016,1951
1951-07-28,28,40.6,40.4,1951,1993
1981-07-29,29,41.4,41.2,1981,2016
1986-07-30,30,40.8,39.9,1986,1958
2003-07-31,31,40.4,40.3,2003,2000
2003-08-01,1,42,40.8,2003,1989
2018-08-02,2,41.7,41.4,2018,2003
2018-08-03,3,42.6,41.9,2018,2003
2007-08-04,4,41.3,41,2007,2018
2017-08-05,5,41,40.7,2017,1991
1991-08-06,6,41.8,41.2,1991,2018
2005-08-07,7,41.2,38.6,2005,2003
2005-08-08,8,38.8,37.8,2005,2003
2012-08-09,9,41.7,39.2,2012,2003
2012-08-10,10,43.1,39.4,2012,1998
2012-08-11,11,39.5,39.5,2012,2013
1987-08-12,12,41.6,39.2,1987,2003
2003-08-13,13,38.8,38.3,2003,2002
2003-08-14,14,40.2,38.4,2003,2005
2000-08-15,15,40.3,39.8,2000,1991
1991-08-16,16,41,39.9,1991,2000
2012-08-17,17,41.4,40,2012,1991
2012-08-18,18,40.3,38.9,2012,2017
1987-08-19,19,39.1,38.9,1987,1993
1993-08-20,20,41.1,39.9,1993,2011
1980-08-21,21,39.2,38.9,1980,2013
2012-08-22,22,39.2,38.3,2012,1994
1999-08-23,23,39.4,39.4,1999,2001
1999-08-24,24,41.1,40.4,1999,2001
1992-08-25,25,40.5,38.8,1992,1991
2010-08-26,26,39.9,38.2,2010,1998
1994-08-27,27,38.8,38.7,1994,2018
1994-08-28,28,38.5,37.8,1994,2009
1962-08-29,29,38.1,37.3,1962,2015
2005-08-30,30,37.9,37.7,2005,2009
2009-08-31,31,39,36.8,2009,2006
1984-09-01,1,38.1,37.8,1984,2006
2014-09-02,2,39.4,38.4,2014,2006
2006-09-03,3,39.4,37.6,2006,2016
2016-09-04,4,39.5,38.3,2016,2006
2016-09-05,5,40,37.7,2016,1970
2016-09-06,6,41.3,39.2,2016,1988
1988-09-07,7,40.3,40.2,1988,2016
1988-09-08,8,40.3,37.6,1988,1987
1966-09-09,9,38,37.6,1966,2011
1966-09-10,10,36.8,36.6,1966,1985
1997-09-11,11,36.2,36,1997,1985
1987-09-12,12,37.2,36.4,1987,2016
1987-09-13,13,38.2,37,1987,1956
1987-09-14,14,37.5,36.5,1987,1985
1987-09-15,15,36.4,36.1,1987,1992
1992-09-16,16,36.4,35,1992,2012
1991-09-17,17,36.1,34.6,1991,1978
1991-09-18,18,36.7,34.7,1991,1987
1991-09-19,19,36.4,34.5,1991,1987
2018-09-20,20,34.6,33.9,2018,1970
2018-09-21,21,34.5,34.4,2018,2004
1983-09-22,22,36.3,35.1,1983,2018
2018-09-23,23,36,34.8,2018,1983
2018-09-24,24,35.3,35.1,2018,1983
1983-09-25,25,35.2,34.1,1983,2018
1983-09-26,26,36,33,1983,2013
1988-09-27,27,33.1,32,1988,1954
1988-09-28,28,32.7,32.6,1988,1954
1996-09-29,29,33.3,31.9,1996,2017
2004-09-30,30,32.8,32.1,2004,2018
1985-10-01,1,32.9,32.2,1985,2004
2004-10-02,2,33.2,32.3,2004,1985
2017-10-03,3,33.3,31.5,2017,2016
2017-10-04,4,32.8,32.4,2017,2004
2017-10-05,5,33.1,32.3,2017,1968
2011-10-06,6,32.6,32.1,2011,2017
2004-10-07,7,30.3,30,2004,1989
2017-10-08,8,30.1,29.9,2017,1988
2017-10-09,9,30.6,30.2,2017,2012
2017-10-10,10,30.7,29.7,2017,2011
2011-10-11,11,31.9,30.7,2011,1997
2011-10-12,12,33.1,32.3,2011,2017
2011-10-13,13,33.1,31.5,2011,2017
2011-10-14,14,31.6,31.2,2011,2017
2017-10-15,15,30.8,29,2017,1981
1981-10-16,16,30.4,29.7,1981,2017
1985-10-17,17,29.4,27.9,1985,1997
2014-10-18,18,28.9,28,2014,1954
2014-10-19,19,29.3,27.7,2014,1967
2014-10-20,20,28.1,27.6,2014,1967
2014-10-21,21,29.8,27,2014,1983
1989-10-22,22,28,27.8,1989,1996
2004-10-23,23,28.8,27.8,2004,1996
2014-10-24,24,27.9,27,2014,1996
2014-10-25,25,27.7,27.4,2014,2017
1988-10-26,26,28.3,27.9,1988,2017
2017-10-27,27,29.2,26.3,2017,2016
2001-10-28,28,27.4,26.3,2001,2002
2001-10-29,29,27.8,27.1,2001,2006
2009-10-30,30,26.7,26.7,2009,2014
2014-10-31,31,26.2,26.1,2014,1989
1989-11-01,1,25.6,25.4,1989,2009
1996-11-02,2,24.9,24.3,1996,2016
1996-11-03,3,24.4,23.9,1996,1995
1970-11-04,4,25.1,23.9,1970,1995
1970-11-05,5,25,23.6,1970,2007
1970-11-06,6,24.2,24,1970,2013
2015-11-07,7,24.2,22.5,2015,1981
1985-11-08,8,25.6,24.3,1985,2015
1985-11-09,9,25,22.7,1985,2015
1985-11-10,10,24,23.1,1985,2015
2013-11-11,11,22.6,22.5,2013,2015
2011-11-12,12,22.6,22.3,2011,2013
2015-11-13,13,22.1,21,2015,2009
1968-11-14,14,21,19.8,1968,1990
2009-11-15,15,23,21.2,2009,1990
2009-11-16,16,24.8,23.1,2009,1990
1990-11-17,17,22.6,20.8,1990,2017
1995-11-18,18,21.6,21.4,1995,1990
2015-11-19,19,21.6,21.5,2015,2009
2017-11-20,20,20.3,20.1,2017,2009
1994-11-21,21,20.2,19.7,1994,2009
1994-11-22,22,20,19,1994,1983
1984-11-23,23,19.6,19.2,1984,2017
2017-11-24,24,20.4,19.3,2017,2014
1974-11-25,25,19.5,18.3,1974,1992
1991-11-26,26,20.6,20,1991,1996
1950-11-27,27,19.2,19,1950,1981
1970-11-28,28,21.6,21.5,1970,2000
1950-11-29,29,18.4,18.2,1950,1979
1953-11-30,30,18.5,18.1,1953,1973
1996-12-01,1,18.4,17.6,1996,1979
1979-12-02,2,18.2,18,1979,1985
1953-12-03,3,20,19,1953,1985
1985-12-04,4,22.2,17.5,1985,2015
2015-12-05,5,20.9,18,2015,2018
2010-12-06,6,19.4,18,2010,2018
2000-12-07,7,19.8,16.3,2000,1989
1978-12-08,8,17.3,16.9,1978,2010
1978-12-09,9,17.4,17.1,1978,2018
1978-12-10,10,19.4,16.7,1978,1994
1976-12-11,11,16.8,16,1976,1981
1994-12-12,12,17.8,17,1994,1978
1994-12-13,13,18.6,18.2,1994,1981
1981-12-14,14,17.4,17.1,1981,1989
2015-12-15,15,19.2,18.2,2015,1987
1987-12-16,16,18.4,17.7,1987,1989
2002-12-17,17,18.7,18.2,2002,1989
2015-12-18,18,18.9,17.8,2015,2004
2015-12-19,19,18.5,17.8,2015,1987
1987-12-20,20,16.2,15.8,1987,1962
2011-12-21,21,17.8,17.4,2011,1984
2011-12-22,22,17.4,17.1,2011,1995
1991-12-23,23,16.1,15.9,1991,1995
1995-12-24,24,18.9,16.2,1995,2009
1995-12-25,25,16.7,16.4,1995,2002
2002-12-26,26,16.6,15.8,2002,1995
1999-12-27,27,16,15.5,1999,1978
2017-12-28,28,17.2,16,2017,2009
2017-12-29,29,17.2,16.5,2017,2009
2017-12-30,30,16.6,16.4,2017,1995
1994-12-31,31,17.3,16.2,1994,1979
