fecha,dia,primero,segundo,yearprimera,yearsegundo
1975-01-01,1,16,15.2,1975,2019
1975-01-02,2,13.6,12.6,1975,1960
1950-01-03,3,14.6,14.5,1950,2018
1960-01-04,4,16.6,15.2,1960,2013
1960-01-05,5,17.2,16.6,1960,2013
1960-01-06,6,18.5,17.2,1960,2013
1976-01-07,7,17.4,13.6,1976,1982
2017-01-08,8,14,12.5,2017,1976
1976-01-09,9,13.5,13.4,1976,1975
2004-01-10,10,13,12.4,2004,2012
2017-01-11,11,15.6,13.6,2017,1950
1976-01-12,12,15,14.6,1976,2007
2004-01-13,13,13.8,12,2004,1976
1976-01-14,14,16,14,1976,1950
1976-01-15,15,16,13.8,1976,1954
1976-01-16,16,14,12.6,1976,1964
1983-01-17,17,15,13.2,1983,1986
2018-01-18,18,13.1,13,2018,1976
1968-01-19,19,15.4,12.2,1968,2012
1968-01-20,20,16.2,13.4,1968,1955
2012-01-21,21,15.2,14.6,2012,1981
2008-01-22,22,12.4,12.2,2008,1998
1981-01-23,23,14.6,14,1981,2009
2004-01-24,24,14.8,14.4,2004,1982
2014-01-25,25,14.5,14.1,2014,2019
1983-01-26,26,15.8,14.5,1983,1962
2003-01-27,27,19,14.6,2003,1980
1981-01-28,28,16,16,1981,1983
1983-01-29,29,15.2,15,1983,1975
1994-01-30,30,14.6,14.3,1994,2018
1992-01-31,31,14.2,14.2,1992,1994
1967-02-01,1,14.4,14.2,1967,1964
1964-02-02,2,18.2,15.8,1964,1985
1964-02-03,3,17.8,15,1964,1992
1992-02-04,4,17,16.8,1992,2000
1999-02-05,5,17.8,17.2,1999,1992
1992-02-06,6,18.8,18,1992,1962
1971-02-07,7,19,18.8,1971,1981
1981-02-08,8,16.8,16.4,1981,1984
2008-02-09,9,15.8,13.8,2008,2004
1961-02-10,10,16.5,16.2,1961,2004
2004-02-11,11,15.6,15.5,2004,1961
1961-02-12,12,17.8,16,1961,2004
1989-02-13,13,17,16.4,1989,1961
1998-02-14,14,17.8,16.4,1998,1989
1961-02-15,15,18.3,18,1961,1958
1998-02-16,16,16.6,15.8,1998,2019
1961-02-17,17,16.2,15.8,1961,1998
1998-02-18,18,16.8,16.4,1998,1950
1950-02-19,19,17.5,17.4,1950,1999
1959-02-20,20,16,16,1959,1999
1959-02-21,21,16.8,16.6,1959,2017
2017-02-22,22,17.6,16.6,2017,2002
2017-02-23,23,18.6,17.2,2017,2012
2019-02-24,24,19.8,18,2019,2012
2019-02-25,25,20.9,18.4,2019,2011
1953-02-26,26,19.2,19.2,1953,2012
2012-02-27,27,18.2,17.6,2012,1953
1960-02-28,28,20.5,17.4,1960,1982
2012-02-29,29,18.2,16.5,2012,1976
2008-03-01,1,18.2,17.6,2008,2012
1997-03-02,2,20.4,19,1997,1977
1987-03-03,3,20.4,20,1987,1977
1961-03-04,4,20.3,20,1961,1987
1977-03-05,5,20,20,1977,1997
1997-03-06,6,20.8,19.2,1997,2015
2015-03-07,7,19.8,19.2,2015,1997
2015-03-08,8,20.6,19.8,2015,2017
2017-03-09,9,21.8,21.4,2017,2000
2017-03-10,10,22,21.2,2017,1978
1957-03-11,11,21.8,21.4,1957,1989
1961-03-12,12,23.1,22.6,1961,1989
1997-03-13,13,21,21,1997,2009
1961-03-14,14,22,21,1961,2012
2012-03-15,15,21.6,21.2,2012,1961
1957-03-16,16,22.3,21.8,1957,2009
1997-03-17,17,22.4,21.4,1997,1967
1997-03-18,18,22.8,21.2,1997,2017
2009-03-19,19,21.6,21.2,2009,2017
1992-03-20,20,25.2,22.4,1992,1990
1992-03-21,21,22.4,21.6,1992,1990
1952-03-22,22,23.2,22.8,1952,2002
2002-03-23,23,23.8,21.5,2002,1951
2002-03-24,24,22,21.8,2002,1994
1994-03-25,25,22.6,21.2,1994,2012
2012-03-26,26,20.4,20.2,2012,2009
1965-03-27,27,22,20.6,1965,1997
1965-03-28,28,22.2,22.2,1965,2015
1976-03-29,29,22.6,21,1976,1965
2015-03-30,30,23.4,22,2015,1976
1976-03-31,31,23,23,1976,2015
1995-04-01,1,22.2,22,1995,1997
1959-04-02,2,23.4,23.2,1959,1995
1972-04-03,3,23,22.4,1972,1995
1999-04-04,4,22,21.8,1999,2008
1973-04-05,5,25,24,1973,1999
1973-04-06,6,25.8,24.4,1973,1999
2011-04-07,7,25.6,23,2011,1995
2011-04-08,8,26.6,23.2,2011,1995
2011-04-09,9,24.4,23.4,2011,1995
1995-04-10,10,24.8,24,1995,1960
1995-04-11,11,25,24.4,1995,1950
2017-04-12,12,24.6,23.8,2017,1995
1955-04-13,13,24,23,1955,2017
1955-04-14,14,24,23.4,1955,1997
1997-04-15,15,23.8,22.8,1997,1955
1970-04-16,16,25,23.2,1970,2014
1970-04-17,17,25,24.8,1970,1965
2014-04-18,18,24,23.8,2014,1985
1985-04-19,19,23.6,22.7,1985,1952
1992-04-20,20,24.4,23.8,1992,1984
2002-04-21,21,24.8,24,2002,1992
1977-04-22,22,24,24,1977,2002
2007-04-23,23,24.2,23.7,2007,2018
2002-04-24,24,27.2,25.3,2002,2018
2002-04-25,25,27.4,26.8,2002,1977
2002-04-26,26,25,24.6,2002,2004
2010-04-27,27,25.4,24,2010,1994
1994-04-28,28,26.2,25.2,1994,2010
1994-04-29,29,29.2,26,1994,2005
1994-04-30,30,26.2,25.7,1994,1958
1994-05-01,1,28.4,26.8,1994,1997
1994-05-02,2,28,26.6,1994,1958
1958-05-03,3,27.5,25.6,1958,1994
1989-05-04,4,24.6,23.8,1989,1950
1989-05-05,5,25,24.5,1989,1950
1964-05-06,6,26.8,26.2,1964,1989
1989-05-07,7,26.8,26.6,1989,1965
1965-05-08,8,28,25.9,1965,1961
1965-05-09,9,30,28,1965,1961
1965-05-10,10,30.5,26.8,1965,2012
1965-05-11,11,31.2,27.8,1965,1986
1965-05-12,12,31.6,29.2,1965,1979
1965-05-13,13,30.8,28.6,1965,1961
1979-05-14,14,29.6,28.7,1979,1965
1964-05-15,15,30.5,30.4,1964,1979
1964-05-16,16,31.5,29,1964,1992
1964-05-17,17,31.5,30.2,1964,1992
1964-05-18,18,27.5,27.2,1964,1992
1958-05-19,19,28,28,1958,1964
1974-05-20,20,29,26.5,1974,1964
1974-05-21,21,29.7,27.6,1974,1992
1974-05-22,22,29.6,28,1974,2009
1953-05-23,23,30,28.6,1953,1976
1953-05-24,24,31.5,29,1953,2017
1953-05-25,25,30.4,29.2,1953,2017
1960-05-26,26,30,29.8,1960,2005
2001-05-27,27,30.6,30.2,2001,1960
2001-05-28,28,31.6,30,2001,2006
2001-05-29,29,31.8,29.2,2001,2006
2001-05-30,30,31.6,29.6,2001,1996
2012-05-31,31,30.2,30,2012,1976
2012-06-01,1,31.8,30.6,2012,1970
1970-06-02,2,31.2,29.8,1970,1990
1970-06-03,3,30.6,29.6,1970,2015
1980-06-04,4,30.6,30,1980,1950
2004-06-05,5,29.4,28.4,2004,1980
2004-06-06,6,30.2,29.8,2004,2006
2006-06-07,7,31.4,29.8,2006,2015
2006-06-08,8,29.6,29.4,2006,2005
2004-06-09,9,29.6,29.4,2004,1964
1983-06-10,10,30,29.6,1983,2017
2017-06-11,11,32.6,31.2,2017,1981
1981-06-12,12,34.2,31.8,1981,2017
1981-06-13,13,36,32.8,1981,2003
1981-06-14,14,34.6,31.8,1981,1951
1981-06-15,15,34.2,32.8,1981,2017
1981-06-16,16,34.6,32.8,1981,2017
2017-06-17,17,35,32.4,2017,2002
2017-06-18,18,35.4,33.6,2017,1960
1960-06-19,19,33.8,33,1960,1965
1960-06-20,20,34,33.3,1960,1961
1960-06-21,21,33.6,33.6,1960,2001
2001-06-22,22,33.8,33,2001,1962
1962-06-23,23,33.3,31.8,1962,2001
1952-06-24,24,33.4,32.9,1952,2018
1952-06-25,25,33.8,32.4,1952,2018
2012-06-26,26,34.8,33.8,2012,2011
2012-06-27,27,33.8,32.6,2012,2011
1987-06-28,28,35,33.8,1987,1950
1968-06-29,29,34.8,34.6,1968,1950
1968-06-30,30,36.4,34,1968,1961
1999-07-01,1,33.4,33,1999,1982
2001-07-02,2,33.4,31.2,2001,1986
2005-07-03,3,32.4,32,2005,1959
1986-07-04,4,32.8,32.2,1986,1959
1982-07-05,5,34.4,33.3,1982,1959
1982-07-06,6,35,34.7,1982,1959
1959-07-07,7,36.3,35.2,1959,1982
1959-07-08,8,34.7,33.8,1959,1986
2013-07-09,9,34,33.6,2013,1979
2006-07-10,10,36.2,34,2006,1986
1967-07-11,11,33.7,33.4,1967,2003
1990-07-12,12,34.8,34.4,1990,2003
1966-07-13,13,34.3,33.6,1966,1983
2015-07-14,14,34.4,34.2,2015,1992
2015-07-15,15,34.4,33.8,2015,1978
1964-07-16,16,34,34,1964,1986
1964-07-17,17,35,33.8,1964,1990
2012-07-18,18,34.6,34.4,2012,1990
1995-07-19,19,36.4,35.8,1995,1990
