fecha,dia,primero,segundo,yearprimera,yearsegundo
1988-03-25,25,22.2,21,1988,1989
2009-03-26,26,20.2,18.6,2009,1998
2009-03-27,27,21.4,20.3,2009,1965
2015-03-28,28,19.9,19.8,2015,1997
1961-03-29,29,18.6,18.2,1961,1957
2015-03-30,30,20.8,19.5,2015,1976
1980-03-31,31,22.9,20.8,1980,2005
1997-04-01,1,20.4,20.2,1997,2011
1985-04-02,2,22,19.8,1985,1997
1985-04-03,3,22,21.6,1985,2008
1999-04-04,4,22,20.8,1999,2008
1999-04-05,5,23.2,22,1999,2011
1999-04-06,6,23.4,22,1999,1973
2011-04-07,7,23.8,22.7,2011,1973
2011-04-08,8,26.6,22.8,2011,1993
2011-04-09,9,25.6,23.4,2011,1995
1995-04-10,10,23.6,22.9,1995,2014
1995-04-11,11,23.6,22.9,1995,2017
1995-04-12,12,24,23.8,1995,2017
2017-04-13,13,23.1,22.6,2017,1995
1997-04-14,14,22.4,22.4,1997,2011
1997-04-15,15,23.4,21.4,1997,1970
1970-04-16,16,24,23.3,1970,2014
2013-04-17,17,25.6,24.4,2013,1970
2014-04-18,18,24.4,23.7,2014,2017
1985-04-19,19,22.8,21.7,1985,2014
1992-04-20,20,22.6,20.8,1992,1957
1992-04-21,21,23,21.6,1992,2002
1992-04-22,22,22.6,21.8,1992,1987
1970-04-23,23,23.4,22.8,1970,2009
2018-04-24,24,23.6,23.2,2018,2002
2002-04-25,25,24.4,24.2,2002,1977
2008-04-26,26,24.6,24.4,2008,2002
2010-04-27,27,24.8,23.6,2010,1987
2005-04-28,28,25.4,25.2,2005,1994
2005-04-29,29,25.4,25.2,2005,1994
1994-04-30,30,24.6,23.8,1994,2005
1994-05-01,1,25.8,24,1994,1997
1994-05-02,2,25,23.6,1994,1987
1994-05-03,3,26,25.3,1994,1958
1964-05-04,4,23.9,23.6,1964,1995
2014-05-05,5,25,24.2,2014,1964
1994-05-06,6,26.8,26.2,1994,1964
2005-05-07,7,26,25.9,2005,1964
1961-05-08,8,26.6,26.1,1961,2017
1965-05-09,9,28,27.1,1965,1961
2012-05-10,10,27,26.7,2012,2015
2015-05-11,11,28.2,27.6,2015,1965
2015-05-12,12,30.4,29.4,2015,1965
2015-05-13,13,33,27,2015,1964
1964-05-14,14,27.2,26.9,1964,1961
1965-05-15,15,27.5,27.1,1965,1964
1964-05-16,16,29.6,28.8,1964,2006
2006-05-17,17,30,27.6,2006,1964
1964-05-18,18,27.5,27.4,1964,2015
1964-05-19,19,27.8,27.2,1964,1958
2009-05-20,20,27.8,27.4,2009,2005
2009-05-21,21,28,26,2009,1974
1974-05-22,22,27.6,27.2,1974,2009
2003-05-23,23,28.8,28,2003,2017
2017-05-24,24,28,27.3,2017,1970
2017-05-25,25,28.9,28.8,2017,2005
1960-05-26,26,30.1,29.6,1960,2005
2005-05-27,27,28.4,28,2005,2001
2006-05-28,28,30.6,29.8,2006,2001
2001-05-29,29,29.8,29.4,2001,2006
2001-05-30,30,30,28.2,2001,2003
2001-05-31,31,30.4,30.2,2001,2012
2012-06-01,1,30.2,28.8,2012,2001
1990-06-02,2,29,28.9,1990,2015
2001-06-03,3,29.6,29.1,2001,2015
2010-06-04,4,30,28.3,2010,2015
2005-06-05,5,30.4,29.2,2005,2004
2015-06-06,6,29.9,29.8,2015,2005
2006-06-07,7,31.2,30,2006,2003
2005-06-08,8,31.6,30.8,2005,2006
2005-06-09,9,31.2,30.7,2005,2016
2017-06-10,10,31.5,31.3,2017,1983
2017-06-11,11,33.1,32.2,2017,2003
2017-06-12,12,33.3,32.6,2017,2009
2009-06-13,13,34,32.6,2009,2017
2017-06-14,14,35.3,31,2017,1996
2017-06-15,15,34.8,31.6,2017,1984
2017-06-16,16,34.6,31.6,2017,1996
2017-06-17,17,35,33,2017,2002
2017-06-18,18,35.2,31.8,2017,2005
2003-06-19,19,32.6,32,2003,2005
2001-06-20,20,33,32.8,2001,2005
1960-06-21,21,33.4,33.4,1960,2005
2005-06-22,22,34.2,33.4,2005,2001
2001-06-23,23,33.2,33.2,2001,2017
2018-06-24,24,33.4,32.6,2018,2001
2012-06-25,25,34.7,33.3,2012,2018
2012-06-26,26,35.6,34.8,2012,2011
2004-06-27,27,34.6,33.9,2004,2012
2004-06-28,28,34.8,34.2,2004,2015
2015-06-29,29,35.2,34.4,2015,2004
1994-06-30,30,34.8,33,1994,2015
1994-07-01,1,33.4,33.4,1994,1999
2005-07-02,2,33.4,33.2,2005,2001
2005-07-03,3,33.8,33,2005,2016
1994-07-04,4,32.6,32.4,1994,1986
1959-07-05,5,33,33,1959,1986
1959-07-06,6,34.6,34.4,1959,2015
2015-07-07,7,34.9,34,2015,1959
1986-07-08,8,34,33.1,1986,2013
2006-07-09,9,34.2,34.2,2006,2015
2006-07-10,10,34.4,34.4,2006,2015
2003-07-11,11,34.4,34,2003,2010
1966-07-12,12,34.9,34.4,1966,2017
2017-07-13,13,36.9,35.4,2017,2015
2015-07-14,14,35.7,33,2015,2005
2015-07-15,15,35.2,33.6,2015,2014
1978-07-16,16,34.4,34,1978,1999
1991-07-17,17,33.8,33.8,1991,1998
1995-07-18,18,34.6,34,1995,1989
1995-07-19,19,35.6,35.4,1995,1989
1995-07-20,20,35.6,34.7,1995,1967
1995-07-21,21,36.6,35.2,1995,2005
1999-07-22,22,34,33.2,1999,1996
1995-07-23,23,35.2,34,1995,1985
1995-07-24,24,37.6,35.4,1995,2004
1985-07-25,25,33.5,32.2,1985,2004
2009-07-26,26,35.2,33.5,2009,2016
1979-07-27,27,33.6,33.6,1979,1992
1993-07-28,28,36.8,34,1993,2016
1995-07-29,29,34.4,33.9,1995,2016
1958-07-30,30,36.5,33.8,1958,1986
2000-07-31,31,35.4,34.4,2000,2003
2003-08-01,1,36,35.3,2003,1957
2003-08-02,2,36.2,36.2,2003,2018
2003-08-03,3,35.6,35.6,2003,2018
2007-08-04,4,36.4,35.2,2007,1985
2003-08-05,5,35.6,35,2003,1991
2018-08-06,6,36,35,2018,2005
2005-08-07,7,37.4,35,2005,2003
2005-08-08,8,34.8,34,2005,2003
2012-08-09,9,36.1,34,2012,2003
2012-08-10,10,36.5,34,2012,1998
2012-08-11,11,34.4,34,2012,1987
1987-08-12,12,36.8,35.8,1987,2003
2003-08-13,13,35.6,33.6,2003,1987
1991-08-14,14,34.5,33.2,1991,2005
1991-08-15,15,34.6,33.9,1991,1974
1991-08-16,16,34.6,34,1991,2011
1991-08-17,17,34.4,34,1991,2012
1991-08-18,18,33.2,33,1991,1985
1993-08-19,19,35,33.8,1993,1994
1993-08-20,20,35,34.7,1993,1987
2013-08-21,21,34.7,33.9,2013,2012
2009-08-22,22,33.8,33.5,2009,2012
2009-08-23,23,33.4,33.2,2009,2001
1962-08-24,24,34.5,34.4,1962,1992
2010-08-25,25,34,33.2,2010,1992
2010-08-26,26,34.6,32.9,2010,1962
1988-08-27,27,34,34,1988,1994
1994-08-28,28,33,32.9,1994,1962
1962-08-29,29,32.5,32.2,1962,2005
2005-08-30,30,33.2,30.9,2005,2015
2009-08-31,31,32.2,32,2009,2006
2006-09-01,1,34.4,32,2006,1964
2014-09-02,2,34.5,32.9,2014,2018
2006-09-03,3,33.4,31.7,2006,2016
2006-09-04,4,34.4,33.8,2006,2016
2006-09-05,5,34,33.2,2006,2016
2016-09-06,6,36,34.8,2016,1988
1988-09-07,7,35.4,34.8,1988,2016
1988-09-08,8,34.6,33,1988,1987
1966-09-09,9,32.6,32.4,1966,1988
2000-09-10,10,31.2,31,2000,1985
1985-09-11,11,31,31,1985,1987
1987-09-12,12,33.2,30.4,1987,1985
1956-09-13,13,33.8,33,1956,1987
1987-09-14,14,32.4,30.6,1987,1956
2010-09-15,15,31.4,31.1,2010,2012
1992-09-16,16,31,30.4,1992,2012
1991-09-17,17,30.8,29,1991,1987
1991-09-18,18,30.8,29,1991,1978
1991-09-19,19,29.6,29.5,1991,1987
1970-09-20,20,30,29.4,1970,2004
1970-09-21,21,28.6,28.3,1970,1983
1970-09-22,22,30.8,28.6,1970,2018
2018-09-23,23,29.3,28.4,2018,2004
1983-09-24,24,29.5,28.8,1983,1958
1983-09-25,25,29.5,28.4,1983,1958
1988-09-26,26,27.8,27.7,1988,1983
1988-09-27,27,27.2,27,1988,1963
1996-09-28,28,28,27.8,1996,1988
1957-09-29,29,28.3,27.8,1957,1996
2004-09-30,30,28.4,26,2004,1963
2004-10-01,1,29,26.2,2004,1995
2004-10-02,2,29.2,25.5,2004,1983
2017-10-03,3,27.6,26.2,2017,2004
2004-10-04,4,27,27,2004,2017
2017-10-05,5,27.7,26.1,2017,2018
1964-10-06,6,25.6,25.6,1964,2011
2012-10-07,7,26.3,24.9,2012,1968
1988-10-08,8,26.2,25.9,1988,2012
2012-10-09,9,25.8,24.9,2012,2017
2017-10-10,10,26.2,25.6,2017,2011
2011-10-11,11,27.8,25.4,2011,2017
2011-10-12,12,27.8,26.2,2011,2017
2017-10-13,13,26.7,26.6,2017,2011
2017-10-14,14,27.3,25.4,2017,2011
2011-10-15,15,25.8,25.7,2011,2017
2011-10-16,16,25.4,23.5,2011,1963
1985-10-17,17,23.6,21.9,1985,1963
1985-10-18,18,23.3,22.9,1985,2014
1983-10-19,19,23.2,23,1983,2014
2014-10-20,20,25.5,22.2,2014,1983
2014-10-21,21,25.1,23.5,2014,1983
1985-10-22,22,22.6,22.4,1985,1983
1996-10-23,23,23.4,23,1996,1984
1996-10-24,24,22.4,22.3,1996,2014
2017-10-25,25,23.6,23.5,2017,2014
2017-10-26,26,24.2,23.1,2017,2016
2010-10-27,27,23.4,23,2010,2009
1998-10-28,28,24,23.8,1998,2016
2006-10-29,29,27,24.8,2006,2009
2009-10-30,30,23.6,23.2,2009,2006
2016-10-31,31,22.2,21.6,2016,1989
2009-11-01,1,22.4,21.5,2009,2014
1977-11-02,2,21.9,21,1977,1996
1996-11-03,3,21.2,20.7,1996,1981
2010-11-04,4,20.6,20.2,2010,1970
2010-11-05,5,20,19.6,2010,1985
2013-11-06,6,21.8,20.4,2013,2015
2015-11-07,7,21.2,20.6,2015,1979
1985-11-08,8,20.6,19.6,1985,1995
1985-11-09,9,22.4,19.8,1985,2015
2015-11-10,10,22.7,19.8,2015,2002
2015-11-11,11,22.5,18,2015,2006
2015-11-12,12,20.4,18.6,2015,2009
1990-11-13,13,19,17.6,1990,2006
2015-11-14,14,18.9,18.6,2015,1964
2015-11-15,15,19.1,18.8,2015,1994
2017-11-16,16,16.7,16.6,2017,1988
1990-11-17,17,18.6,17.7,1990,1964
2015-11-18,18,19.2,18.6,2015,1964
1987-11-19,19,19.4,19,1987,1964
1964-11-20,20,19,18.6,1964,1995
1964-11-21,21,19.6,18.2,1964,2017
1992-11-22,22,20.6,18,1992,1994
1992-11-23,23,18,17.5,1992,2017
2014-11-24,24,17.3,17,2014,2009
1968-11-25,25,17,16.2,1968,1964
1964-11-26,26,18.4,16.6,1964,1983
1979-11-27,27,16.8,16.8,1979,1984
1979-11-28,28,18.7,16.2,1979,1992
1979-11-29,29,18.5,17.5,1979,1983
2015-11-30,30,18.2,16.5,2015,1983
1979-12-01,1,16.6,16.2,1979,2015
1979-12-02,2,17.2,16.9,1979,2018
2015-12-03,3,17.3,16.8,2015,1985
2018-12-04,4,18.3,16.4,2018,2015
2018-12-05,5,17.8,17.6,2018,2015
2001-12-06,6,15.4,15.2,2001,2010
2011-12-07,7,18,16.4,2011,2018
2011-12-08,8,17.2,15.5,2011,1978
2018-12-09,9,14.8,14.5,2018,1978
2010-12-10,10,16.2,15.6,2010,2018
2010-12-11,11,19,17.9,2010,1961
1961-12-12,12,18.9,16.2,1961,1994
1961-12-13,13,18.3,17,1961,1994
1961-12-14,14,17.1,15.6,1961,1998
1961-12-15,15,16.6,16.6,1961,1987
1987-12-16,16,16.4,15.6,1987,1961
2015-12-17,17,17.7,17.4,2015,1987
2015-12-18,18,19.4,16,2015,1965
2014-12-19,19,16.3,15.9,2014,2015
2003-12-20,20,15.7,14.4,2003,1987
2008-12-21,21,18.2,13.4,2008,1967
2012-12-22,22,17.3,16.2,2012,2008
2012-12-23,23,19.4,16,2012,2008
1977-12-24,24,15.7,15.3,1977,2012
2018-12-25,25,16.9,15.8,2018,1977
2016-12-26,26,16.8,15.6,2016,1977
2016-12-27,27,15.9,13.4,2016,2013
1983-12-28,28,18,14.2,1983,2012
2016-12-29,29,15.6,14.2,2016,1986
2016-12-30,30,16.8,15.6,2016,1994
1959-12-31,31,17,17,1959,2018
