fecha,dia,primero,segundo,yearprimera,yearsegundo
2016-05-21,21,27.7,26.8,2016,2006
2003-05-22,22,27.7,27.4,2003,1953
2003-05-23,23,30.5,30.4,2003,1953
1953-05-24,24,32.2,30.7,1953,2017
2017-05-25,25,32.7,31.2,2017,2011
2017-05-26,26,32.4,31.4,2017,1973
2001-05-27,27,31.4,30.7,2001,2005
2001-05-28,28,33,28.8,2001,1991
2001-05-29,29,32.6,30.1,2001,2003
1996-05-30,30,32,31.7,1996,2001
1994-05-31,31,31.8,30,1994,2002
2012-06-01,1,34.4,29.1,2012,2017
2000-06-02,2,30.5,30,2000,2005
1950-06-03,3,29.6,29.6,1950,1980
2015-06-04,4,33,31.6,2015,1980
1950-06-05,5,31.6,31,1950,1996
1983-06-06,6,31.6,31,1983,1996
2006-06-07,7,31.4,30.8,2006,1983
2006-06-08,8,33,30.5,2006,2007
1982-06-09,9,31.8,31.7,1982,2003
2003-06-10,10,30.6,30.5,2003,2017
2003-06-11,11,32.6,31.8,2003,1964
1964-06-12,12,33.8,31,1964,1989
2009-06-13,13,34.5,34.1,2009,2003
1951-06-14,14,32.8,32.4,1951,2002
1981-06-15,15,34.2,32.9,1981,2003
2002-06-16,16,33.2,32.2,2002,2000
2002-06-17,17,34.4,32.7,2002,2000
2017-06-18,18,34.9,33.4,2017,1965
2017-06-19,19,35.5,35,2017,1965
1998-06-20,20,35,34.8,1998,2003
2003-06-21,21,36.6,34.8,2003,2017
2003-06-22,22,37,34.4,2003,2005
2005-06-23,23,33.4,32.8,2005,2016
2001-06-24,24,32.4,31.4,2001,1952
2001-06-25,25,37.4,36.2,2001,1952
2011-06-26,26,36.8,34.5,2011,2004
2005-06-27,27,36,35.6,2005,2011
1950-06-28,28,34.4,33.9,1950,2012
1950-06-29,29,37.6,35.4,1950,1968
1968-06-30,30,37.2,36.8,1968,2015
2015-07-01,1,35.8,34.8,2015,1968
1999-07-02,2,35.5,33.8,1999,1974
2015-07-03,3,35.5,34.8,2015,1994
2017-07-04,4,34.8,34,2017,1959
1982-07-05,5,35.4,34.2,1982,2017
1982-07-06,6,38.4,37.2,1982,2015
1982-07-07,7,38,33.5,1982,2010
1982-07-08,8,38.4,35.6,1982,1950
2016-07-09,9,33.3,32.8,2016,1984
1991-07-10,10,36.7,36.5,1991,2006
1974-07-11,11,35.2,33.8,1974,1991
2003-07-12,12,35.5,34.6,2003,1965
1975-07-13,13,35.8,34.2,1975,1965
2005-07-14,14,36.2,33.8,2005,1964
1964-07-15,15,36.2,35.2,1964,2005
1964-07-16,16,36.8,36.4,1964,1978
1964-07-17,17,36.6,35.8,1964,2014
2016-07-18,18,36.2,35.6,2016,2017
2016-07-19,19,38,37.2,2016,1995
1989-07-20,20,38,36.5,1989,1990
1951-07-21,21,38,37.1,1951,1990
1996-07-22,22,36,35.2,1996,1990
1984-07-23,23,35.2,33.6,1984,1969
1995-07-24,24,36.4,34.8,1995,1993
1995-07-25,25,35.8,35.6,1995,1985
1992-07-26,26,35.7,35.2,1992,2009
1970-07-27,27,35.8,33.8,1970,1951
1951-07-28,28,37.4,34.6,1951,1981
1981-07-29,29,37.4,36.4,1981,1974
1981-07-30,30,36.8,36.8,1981,1983
1975-07-31,31,36.4,35.9,1975,2007
1957-08-01,1,37,36.8,1957,2013
1957-08-02,2,36.8,35.3,1957,1990
2003-08-03,3,36,35.6,2003,1957
2003-08-04,4,38,37,2003,1990
1965-08-05,5,38.8,37.4,1965,2003
1965-08-06,6,36.2,35.8,1965,2018
2003-08-07,7,36.7,35.5,2003,1998
1998-08-08,8,37,36.2,1998,2003
1998-08-09,9,38.7,37.2,1998,2012
2012-08-10,10,40.8,37.8,2012,1998
2003-08-11,11,36.8,36.6,2003,1998
2003-08-12,12,38,37.4,2003,1966
1987-08-13,13,38.6,37.6,1987,2003
1987-08-14,14,36.6,35.2,1987,2017
1987-08-15,15,37.2,36.5,1987,2009
1987-08-16,16,37.4,35.8,1987,1974
2012-08-17,17,38,34.4,2012,1971
2012-08-18,18,38.3,36,2012,2009
2009-08-19,19,37,36.9,2009,2012
2012-08-20,20,37.8,37.4,2012,1987
2010-08-21,21,36.5,36.4,2010,2011
2010-08-22,22,36,34.8,2010,2016
2016-08-23,23,36.8,36.5,2016,2009
2001-08-24,24,36,35.4,2001,2016
2010-08-25,25,36.2,35.5,2010,1991
1991-08-26,26,36.2,36,1991,2010
2016-08-27,27,35.5,35,2016,1961
1991-08-28,28,36.6,36,1991,2007
1961-08-29,29,36,35.3,1961,2015
1962-08-30,30,36.2,33.4,1962,2015
1953-08-31,31,34,33.8,1953,1964
1964-09-01,1,35,34,1964,1953
1962-09-02,2,33.4,33.3,1962,2016
2016-09-03,3,36.5,34.6,2016,2005
2016-09-04,4,34,33,2016,2006
2006-09-05,5,35.2,34.4,2006,2010
1988-09-06,6,35.6,35.2,1988,2006
1988-09-07,7,37.2,36.6,1988,2016
1966-09-08,8,37,33.6,1966,1988
2011-09-09,9,34.5,32.2,2011,1998
1966-09-10,10,35.8,33.8,1966,1964
1966-09-11,11,34.8,34,1966,1962
1987-09-12,12,35.6,33.5,1987,2016
1987-09-13,13,36.4,33.8,1987,1964
1987-09-14,14,34.6,34.4,1987,1962
1987-09-15,15,34.2,33.5,1987,2011
1987-09-16,16,35.4,32.2,1987,1978
1987-09-17,17,32.6,30.9,1987,2018
1987-09-18,18,33.4,31.4,1987,1978
1987-09-19,19,32.6,29.6,1987,2018
1987-09-20,20,32.6,32.4,1987,2018
1970-09-21,21,31.2,30.2,1970,1966
1970-09-22,22,32.4,30.2,1970,2018
2018-09-23,23,32.1,30.4,2018,1957
2013-09-24,24,31,30.6,2013,1991
1983-09-25,25,32.8,30.9,1983,2013
2013-09-26,26,30.6,29.8,2013,1968
2011-09-27,27,30.5,29.5,2011,2013
1990-09-28,28,30.8,30.4,1990,1988
1967-09-29,29,29.6,28.6,1967,1970
1985-09-30,30,29.6,27.8,1985,1997
1997-10-01,1,28.7,27.6,1997,1971
2011-10-02,2,28.8,28.4,2011,2010
2011-10-03,3,28.5,27.8,2011,1968
2004-10-04,4,29.3,27.6,2004,1968
1968-10-05,5,28,27.8,1968,2004
2009-10-06,6,28.3,27.4,2009,1968
1975-10-07,7,27,26.8,1975,1968
2012-10-08,8,29,26,2012,1967
1967-10-09,9,28.4,27.8,1967,2012
1967-10-10,10,28.2,26.8,1967,1995
2011-10-11,11,28,27.7,2011,2017
1968-10-12,12,27.6,27.2,1968,2017
2017-10-13,13,28.5,28,2017,1968
2017-10-14,14,26.2,24.5,2017,1990
2017-10-15,15,26,24.3,2017,2011
2017-10-16,16,25.8,25,2017,2011
1954-10-17,17,27.2,25.6,1954,1981
1954-10-18,18,27.4,27.4,1954,2014
2014-10-19,19,27.2,25.2,2014,1968
2014-10-20,20,25.8,24.4,2014,1968
2014-10-21,21,26.4,24.6,2014,1968
1996-10-22,22,26,25.4,1996,1968
1996-10-23,23,26,25.6,1996,1968
2017-10-24,24,25.8,24.4,2017,2014
2017-10-25,25,26,25.6,2017,2014
2017-10-26,26,26.5,25.2,2017,2014
1995-10-27,27,24,23.2,1995,2006
2006-10-28,28,25.8,25,2006,1995
1968-10-29,29,25.8,24.6,1968,2006
2016-10-30,30,25.7,24.4,2016,2001
1989-10-31,31,23.7,22.2,1989,1968
1995-11-01,1,21.9,21.4,1995,2009
1981-11-02,2,22.2,21.6,1981,1970
2016-11-03,3,22,21.6,2016,1954
1954-11-04,4,21.6,20.8,1954,1970
1955-11-05,5,20.8,18.8,1955,2003
2015-11-06,6,21.8,20,2015,1955
2015-11-07,7,21.4,19,2015,1954
1985-11-08,8,20,19.2,1985,1995
1985-11-09,9,21.6,20.6,1985,1950
1950-11-10,10,22,19.7,1950,2006
1977-11-11,11,20.8,20.5,1977,2011
1977-11-12,12,19.8,18.6,1977,1988
1989-11-13,13,18.6,17.5,1989,2011
2012-11-14,14,19.3,18.6,2012,1975
2009-11-15,15,19.1,19,2009,1994
2009-11-16,16,20.5,18.4,2009,1995
1964-11-17,17,17.8,17.4,1964,1997
1994-11-18,18,17.8,17.6,1994,2015
2015-11-19,19,18.8,17.6,2015,1964
1995-11-20,20,17.4,16.8,1995,2014
2017-11-21,21,17.8,17.7,2017,1995
2014-11-22,22,17.5,16.6,2014,1967
2014-11-23,23,19.4,19,2014,2017
2006-11-24,24,20,17.4,2006,1968
1952-11-25,25,18.4,17.6,1952,1968
1992-11-26,26,18.4,18.2,1992,1952
1952-11-27,27,16.8,16.8,1952,2000
1950-11-28,28,19.4,19,1950,1970
1952-11-29,29,18.4,17.4,1952,1970
1952-11-30,30,18,16.2,1952,1979
1952-12-01,1,18,17.4,1952,1976
1992-12-02,2,16.2,15.4,1992,1953
1953-12-03,3,17.2,16.2,1953,1979
2006-12-04,4,18.4,17,2006,1961
1994-12-05,5,16.8,16.7,1994,2018
2010-12-06,6,16.3,14.2,2010,1994
2000-12-07,7,20.3,15.6,2000,2009
1978-12-08,8,16.4,15.8,1978,2010
1978-12-09,9,17.4,14.6,1978,1953
1978-12-10,10,18.8,16.6,1978,1961
1978-12-11,11,16.4,15.2,1978,1997
1961-12-12,12,19.4,18.4,1961,1978
1981-12-13,13,17,16,1981,1961
1989-12-14,14,18.6,15,1989,2012
1989-12-15,15,17.5,16,1989,1987
1989-12-16,16,18.7,17.5,1989,2015
1987-12-17,17,18,14,1987,1977
2015-12-18,18,17.3,16.3,2015,2002
2015-12-19,19,16.8,14,2015,1993
1989-12-20,20,16,15,1989,1993
1989-12-21,21,16,15.5,1989,1995
1995-12-22,22,17.1,16.6,1995,2002
2012-12-23,23,16.3,15.2,2012,1968
1977-12-24,24,17.6,16.4,1977,1995
2002-12-25,25,15.3,14.8,2002,1974
1999-12-26,26,17.1,16.8,1999,1974
1999-12-27,27,16.5,15.2,1999,2013
2015-12-28,28,14.5,14,2015,1983
1990-12-29,29,15,14.2,1990,2009
2017-12-30,30,16.3,15.6,2017,1978
1994-12-31,31,15.2,15,1994,2006
