fecha,dia,primero,segundo,yearprimera,yearsegundo
1980-01-01,1,22.6,21.8,1980,1996
2018-01-02,2,21.8,21.2,2018,2003
2018-01-03,3,25,23.4,2018,1966
2018-01-04,4,25.7,22.4,2018,2001
1968-01-05,5,21.7,21.6,1968,1970
2008-01-06,6,23.8,23.7,2008,1958
1982-01-07,7,27.4,22,1982,2011
1961-01-08,8,23.1,22.4,1961,2016
2004-01-09,9,23.8,21.8,2004,1968
2004-01-10,10,22.2,22,2004,1974
1955-01-11,11,24.8,21.8,1955,1974
1955-01-12,12,24.6,23.6,1955,1994
2004-01-13,13,26.4,25.2,2004,1955
2004-01-14,14,23.2,23,2004,1955
1955-01-15,15,24.2,23.2,1955,1986
2018-01-16,16,22,21.4,2018,1955
2018-01-17,17,21.3,20,2018,1955
1955-01-18,18,24.6,22,1955,2008
1969-01-19,19,23.6,23,1969,1998
2005-01-20,20,22.4,22.2,2005,1955
2018-01-21,21,24.9,24.4,2018,1955
1966-01-22,22,25.3,23.9,1966,2018
2009-01-23,23,24.6,21.9,2009,1966
1973-01-24,24,23.6,23,1973,1980
1956-01-25,25,23.6,23.6,1956,1971
2004-01-26,26,22,21.8,2004,1956
2004-01-27,27,23.2,21.6,2004,1962
1975-01-28,28,23.6,22.2,1975,1994
1975-01-29,29,25.6,21.8,1975,1999
2015-01-30,30,23.2,22.2,2015,1995
2019-01-31,31,22.1,21.8,2019,1975
1961-02-01,1,23,22,1961,2016
1961-02-02,2,26,23.6,1961,2000
1970-02-03,3,23.6,22.4,1970,1979
1980-02-04,4,26,23.2,1980,1955
1961-02-05,5,24.9,24,1961,1979
1979-02-06,6,25.6,21.6,1979,1974
1984-02-07,7,25.2,23.9,1984,2017
1984-02-08,8,25.4,24,1984,1966
1966-02-09,9,24.9,24.4,1966,1977
2016-02-10,10,23.5,22.9,2016,1966
2007-02-11,11,24.2,23.4,2007,1985
2007-02-12,12,25,24.4,2007,1985
2014-02-13,13,25.7,25.2,2014,2016
1990-02-14,14,27.2,25.5,1990,2014
1990-02-15,15,27.2,25.6,1990,1995
1995-02-16,16,24.4,23.6,1995,1990
1978-02-17,17,25,23.8,1978,1960
1978-02-18,18,23.8,22.8,1978,1971
1978-02-19,19,25,22.6,1978,1951
1967-02-20,20,24.7,24.3,1967,1964
1967-02-21,21,26.1,24.2,1967,1950
1999-02-22,22,25.2,21.5,1999,1957
1986-02-23,23,26.2,24.7,1986,1957
1995-02-24,24,25.4,23.8,1995,1970
1995-02-25,25,28.8,25.1,1995,1960
1983-02-26,26,24,23.8,1983,1966
1990-02-27,27,25.6,24.2,1990,1960
1987-02-28,28,25.2,24.4,1987,2007
1960-02-29,29,24.4,20.2,1960,1964
1989-03-01,1,24,24,1989,1989
1987-03-02,2,28.6,26.9,1987,2015
2003-03-03,3,26.4,25,2003,2007
1960-03-04,4,25.8,23.8,1960,2007
1995-03-05,5,25.4,23.6,1995,1998
2017-03-06,6,26.8,24.3,2017,2013
2001-03-07,7,25,24.7,2001,2017
1998-03-08,8,26.8,26.6,1998,2006
2017-03-09,9,26,25.4,2017,2006
2001-03-10,10,27.4,23.7,2001,2018
2008-03-11,11,26.2,23.2,2008,1963
1981-03-12,12,30.2,23.8,1981,2008
1967-03-13,13,24.1,24,1967,1981
1958-03-14,14,25.2,25.2,1958,1964
1958-03-15,15,28.2,24.6,1958,1951
1974-03-16,16,25.8,25,1974,1988
1988-03-17,17,27.2,23.8,1988,1969
1988-03-18,18,28,26.2,1988,1997
1997-03-19,19,26.4,25.8,1997,1951
2002-03-20,20,26.2,25.6,2002,2001
2001-03-21,21,27.4,25.6,2001,1951
2001-03-22,22,29.8,27.6,2001,1964
2001-03-23,23,29.4,27.2,2001,1964
1986-03-24,24,29.6,29.6,1986,2001
1988-03-25,25,28.6,24,1988,1987
1979-03-26,26,24.6,23.6,1979,2005
1980-03-27,27,27.2,26.3,1980,1958
1980-03-28,28,28.2,26.7,1980,2018
1980-03-29,29,27.4,26.6,1980,1962
2015-03-30,30,26.4,26.2,2015,2012
2015-03-31,31,28.6,25.2,2015,1996
1980-04-01,1,28.6,27.8,1980,1994
1972-04-02,2,25.8,25.6,1972,1998
1998-04-03,3,28.4,26.6,1998,1972
1997-04-04,4,24.8,24.1,1997,1960
2006-04-05,5,27.4,26.1,2006,2014
2001-04-06,6,26.6,26.2,2001,1985
1985-04-07,7,27,26.6,1985,1998
1985-04-08,8,27.8,26.2,1985,1987
2011-04-09,9,26,25.1,2011,1965
2011-04-10,10,27.4,27.3,2011,2012
1972-04-11,11,27,27,1972,2013
1972-04-12,12,26.8,25.6,1972,1988
2016-04-13,13,25.6,25.4,2016,1988
2017-04-14,14,24.9,24.8,2017,1966
1990-04-15,15,26.2,25.7,1990,1959
2016-04-16,16,28.4,26.8,2016,1975
2016-04-17,17,26.7,26.3,2016,1966
2005-04-18,18,28.4,26.6,2005,1992
1966-04-19,19,29.2,27.8,1966,2000
1999-04-20,20,30,27.6,1999,2000
1999-04-21,21,28.6,26.3,1999,2012
1969-04-22,22,27.6,26.4,1969,1979
2001-04-23,23,28.8,26.7,2001,1969
2001-04-24,24,29.8,27.8,2001,2008
1961-04-25,25,27.7,27.2,1961,2002
2015-04-26,26,27.5,26.4,2015,2006
1965-04-27,27,28.1,28,1965,1997
1968-04-28,28,26.8,26.7,1968,1959
1997-04-29,29,30.6,28.2,1997,1962
2003-04-30,30,28.4,26.7,2003,2014
2015-05-01,1,32.3,27.6,2015,1994
2015-05-02,2,29.2,28.4,2015,1954
2015-05-03,3,27.6,26.3,2015,1962
1999-05-04,4,28.6,27.3,1999,1962
1997-05-05,5,30.4,30.2,1997,1999
2017-05-06,6,28.9,27.6,2017,1980
1989-05-07,7,30.2,29.4,1989,2013
2015-05-08,8,32.9,28.8,2015,2012
2007-05-09,9,31,28.2,2007,1995
1956-05-10,10,31.4,27.2,1956,2010
2007-05-11,11,32.6,28.6,2007,2015
1979-05-12,12,28.8,28.8,1979,2012
2007-05-13,13,30.6,28.4,2007,1983
2015-05-14,14,34.5,30.2,2015,1999
1961-05-15,15,29.7,29.4,1961,1963
1961-05-16,16,35,32,1961,1958
1996-05-17,17,29,28.8,1996,1965
1992-05-18,18,29.2,29,1992,2007
1958-05-19,19,27.6,27.2,1958,1992
1997-05-20,20,27.6,27,1997,2002
1994-05-21,21,30.6,29,1994,1974
2006-05-22,22,31.6,29.2,2006,2012
1986-05-23,23,28.8,27.7,1986,2012
1964-05-24,24,30.1,29.9,1964,2011
1967-05-25,25,32.8,30.3,1967,2017
2011-05-26,26,29.6,29.5,2011,2017
2006-05-27,27,30.6,29.6,2006,1996
2001-05-28,28,30.2,30,2001,2006
2000-05-29,29,31.6,30.8,2000,2001
2010-05-30,30,31.6,30.8,2010,2001
2010-05-31,31,35,31.8,2010,1953
2012-06-01,1,30.2,29.4,2012,2003
1999-06-02,2,35,32.6,1999,1994
2015-06-03,3,29.1,28.4,2015,2001
2015-06-04,4,30.3,28,2015,2007
1996-06-05,5,30.6,30.3,1996,2015
1997-06-06,6,32.2,30.6,1997,2015
1985-06-07,7,31.2,31,1985,1991
2015-06-08,8,32.6,30.9,2015,2003
2009-06-09,9,30,30,2009,2015
1993-06-10,10,31,30.2,1993,2003
1997-06-11,11,31.8,31.3,1997,2017
2014-06-12,12,32.9,32.2,2014,1996
2003-06-13,13,33.8,32.8,2003,1996
2003-06-14,14,33,33,2003,2009
2003-06-15,15,37.4,33,2003,2016
2003-06-16,16,36.8,35.2,2003,2000
2000-06-17,17,34,33.6,2000,2017
2017-06-18,18,31.9,31.6,2017,2004
2005-06-19,19,32.2,31.4,2005,2002
2003-06-20,20,35.4,33.4,2003,1966
1997-06-21,21,36.6,35,1997,2003
2003-06-22,22,34.3,32.3,2003,2017
2005-06-23,23,36.3,33.9,2005,2015
2006-06-24,24,34.6,31.8,2006,2003
2007-06-25,25,34.2,33.4,2007,2001
1952-06-26,26,33.6,32.3,1952,2017
1986-06-27,27,33.4,32.4,1986,2004
1974-06-28,28,35.2,34.7,1974,2017
1974-06-29,29,36.2,34,1974,2005
2003-06-30,30,37,34.6,2003,1968
2003-07-01,1,36.6,33.7,2003,1968
1998-07-02,2,35.8,32.9,1998,2018
2005-07-03,3,32.6,32.2,2005,1988
1965-07-04,4,34.4,33.6,1965,1994
2015-07-05,5,34.4,33.2,2015,1987
1982-07-06,6,34,33.9,1982,2015
1982-07-07,7,36.4,35.8,1982,2004
2016-07-08,8,33.6,33.2,2016,1982
1985-07-09,9,34.2,34,1985,2018
2016-07-10,10,33.7,32.2,2016,1991
2003-07-11,11,33.6,32.8,2003,1968
1961-07-12,12,36.7,34.4,1961,1979
2003-07-13,13,33.8,33.4,2003,2013
2005-07-14,14,32.8,32.4,2005,1959
1994-07-15,15,33.2,33,1994,2006
1987-07-16,16,37,35.6,1987,2018
1987-07-17,17,38.4,33.4,1987,1973
2012-07-18,18,34,33.6,2012,1971
1969-07-19,19,33.6,33.6,1969,2012
1969-07-20,20,33.8,33.2,1969,2006
2015-07-21,21,32.8,32.6,2015,1989
1989-07-22,22,32.6,32.6,1989,2006
2009-07-23,23,40.6,37.2,2009,2007
1990-07-24,24,34.2,33.5,1990,2015
2004-07-25,25,34,34,2004,2006
1990-07-26,26,37.8,33.4,1990,1998
1992-07-27,27,33.2,33,1992,1994
1985-07-28,28,37.2,35.1,1985,2013
1991-07-29,29,37.5,36,1991,1985
1971-07-30,30,34.2,33.2,1971,1991
2001-07-31,31,34.2,33.8,2001,1971
2001-08-01,1,34,33,2001,1991
2018-08-02,2,33.9,33.6,2018,1992
1971-08-03,3,38.8,37,1971,2017
2018-08-04,4,36.2,35.5,2018,1990
2018-08-05,5,34.9,34.2,2018,2003
1993-08-06,6,35.6,34.4,1993,2003
2003-08-07,7,35.4,33.4,2003,1993
1999-08-08,8,35.8,35,1999,1975
1957-08-09,9,37.1,34.2,1957,2003
2004-08-10,10,36.6,35.2,2004,1994
2003-08-11,11,35.8,34.4,2003,1998
2008-08-12,12,39.4,36.6,2008,2004
2003-08-13,13,37,36.8,2003,2015
2003-08-14,14,36.8,34,2003,2009
1987-08-15,15,34.6,34.6,1987,2012
2006-08-16,16,34,33.4,2006,1983
1977-08-17,17,35.2,34.4,1977,1987
1986-08-18,18,37.4,34.4,1986,2004
2004-08-19,19,37.2,33.2,2004,1993
2012-08-20,20,34.6,34.1,2012,2011
2012-08-21,21,34.2,33.9,2012,2011
1991-08-22,22,35.8,33,1991,1976
1968-08-23,23,34.6,34.3,1968,2015
2003-08-24,24,33.6,33.4,2003,2015
1999-08-25,25,33.6,33.4,1999,2003
2011-08-26,26,37.1,34.7,2011,1971
2010-08-27,27,36,34.2,2010,1956
1991-08-28,28,34.2,33,1991,2007
2001-08-29,29,36,35.8,2001,2007
1951-08-30,30,34.4,33.6,1951,1952
1950-08-31,31,36.4,34.4,1950,1955
1988-09-01,1,36,33,1988,2001
1968-09-02,2,32.9,32.6,1968,1999
