fecha,dia,primero,segundo,yearprimera,yearsegundo
1995-02-17,17,20.6,19,1995,1978
1989-02-18,18,21.6,19.5,1989,2006
1989-02-19,19,21.6,21.4,1989,1978
1989-02-20,20,21.6,20.2,1989,1977
2016-02-21,21,20.7,19.7,2016,2017
2019-02-22,22,25.2,21,2019,1990
2012-02-23,23,22.8,22.2,2012,2019
2010-02-24,24,20.1,19.8,2010,2007
2000-02-25,25,21.6,21.1,2000,2010
2012-02-26,26,23.7,22.5,2012,2019
2019-02-27,27,24.4,22.4,2019,1990
1987-02-28,28,21,20.4,1987,1997
2008-02-29,29,21,19.5,2008,2012
2012-03-01,1,21.2,20.4,2012,2010
2007-03-02,2,22.4,22,2007,1977
1977-03-03,3,24.4,23.8,1977,2007
1977-03-04,4,25.6,25.4,1977,1997
1977-03-05,5,23.2,19.5,1977,2001
2017-03-06,6,24.7,24,2017,1977
1990-03-07,7,20.6,20.6,1990,1998
1994-03-08,8,22.2,21.3,1994,2013
2000-03-09,9,26,22.6,2000,1978
2000-03-10,10,26,25.3,2000,2017
2015-03-11,11,25.5,24,2015,2000
2012-03-12,12,22.1,22,2012,2000
1997-03-13,13,24.2,23.8,1997,2009
2012-03-14,14,23.5,23.1,2012,2007
1998-03-15,15,24,23.3,1998,2014
2014-03-16,16,26.4,24,2014,1998
1997-03-17,17,26.8,25.4,1997,2014
1997-03-18,18,26.2,23.2,1997,2005
2002-03-19,19,24,23.6,2002,2017
2001-03-20,20,25.5,23.4,2001,1991
1990-03-21,21,28.6,25.4,1990,2002
1990-03-22,22,25,23.2,1990,2002
2001-03-23,23,29,23.6,2001,2002
2001-03-24,24,27.8,25,2001,1994
1994-03-25,25,24.8,23,1994,2012
2006-03-26,26,23.3,22.6,2006,2010
2006-03-27,27,23.5,23,2006,2012
1997-03-28,28,24.8,24.7,1997,2012
2016-03-29,29,24.7,24.2,2016,2012
2012-03-30,30,26.6,24.9,2012,2006
2011-03-31,31,23.9,23.4,2011,2016
2011-04-01,1,24,23.4,2011,1980
2011-04-02,2,24.8,24,2011,1995
1998-04-03,3,26,24,1998,1997
1999-04-04,4,24,23.5,1999,2017
1999-04-05,5,26.8,24.6,1999,2011
1997-04-06,6,26.2,25.2,1997,2003
2011-04-07,7,24.8,24.4,2011,1995
2011-04-08,8,30.2,27,2011,1995
2011-04-09,9,28.2,25.6,2011,1983
2011-04-10,10,27.6,25.9,2011,2017
2011-04-11,11,26,24.3,2011,2010
2015-04-12,12,24.8,24.2,2015,2011
2015-04-13,13,26,25.2,2015,2014
2015-04-14,14,27.6,25.1,2015,2016
2014-04-15,15,25.9,25.1,2014,2015
2016-04-16,16,26.6,26.2,2016,2013
2013-04-17,17,26.7,26,2013,2007
2007-04-18,18,26.6,26.5,2007,2018
2007-04-19,19,24.8,24.5,2007,2018
1999-04-20,20,25.2,24.8,1999,2018
2007-04-21,21,25.7,25.6,2007,2010
2007-04-22,22,25.9,25,2007,2018
2007-04-23,23,27.4,27.2,2007,1977
2007-04-24,24,28.4,26.2,2007,2018
2018-04-25,25,27.3,26.9,2018,2010
2010-04-26,26,27.8,27,2010,1977
2010-04-27,27,25.7,25.4,2010,1984
2010-04-28,28,26.4,25.3,2010,2005
2005-04-29,29,29.1,25.1,2005,2010
2005-04-30,30,27.8,27.2,2005,2003
1994-05-01,1,29,27.3,1994,2005
1994-05-02,2,27.4,26.7,1994,2005
2015-05-03,3,32.7,26.1,2015,2011
2015-05-04,4,28.8,26.9,2015,2003
1997-05-05,5,28,26,1997,1989
1989-05-06,6,28.4,26.8,1989,2015
1989-05-07,7,28.6,26.4,1989,1995
1995-05-08,8,28.4,27.2,1995,2015
1995-05-09,9,29,29,1995,2015
2015-05-10,10,29.9,28.8,2015,2014
2012-05-11,11,29.2,28.9,2012,2015
2012-05-12,12,29.9,28.8,2012,1986
2015-05-13,13,30.8,28.5,2015,1999
2015-05-14,14,32,27.1,2015,2017
2017-05-15,15,29.1,28.4,2017,2001
2017-05-16,16,30.4,29.4,2017,1992
1992-05-17,17,29.8,29.4,1992,1990
2006-05-18,18,29.7,28.8,2006,2007
2003-05-19,19,29.7,27.9,2003,2004
1974-05-20,20,29.5,27.4,1974,2005
1974-05-21,21,28.4,28.2,1974,1994
2006-05-22,22,30.6,29.6,2006,2011
2003-05-23,23,31.3,31.2,2003,2007
2011-05-24,24,32,31.8,2011,2007
2017-05-25,25,32.1,30.4,2017,2011
1973-05-26,26,32,29.6,1973,2017
2006-05-27,27,33.1,31,2006,1997
2006-05-28,28,32.8,32.6,2006,2001
2001-05-29,29,32.4,30.3,2001,2003
2001-05-30,30,33.6,31.5,2001,2003
2001-05-31,31,33,31.6,2001,2003
1999-06-01,1,30.2,30.2,1999,2003
1999-06-02,2,32.5,30.3,1999,2012
2017-06-03,3,30.3,29.8,2017,2003
2015-06-04,4,33.2,31.4,2015,2000
2015-06-05,5,32.8,31.2,2015,2010
1983-06-06,6,32.6,32.2,1983,2015
2015-06-07,7,33.6,33,2015,1983
2015-06-08,8,34.3,32.4,2015,2014
2003-06-09,9,32.7,32,2003,1981
2014-06-10,10,32.7,32.6,2014,2017
2017-06-11,11,35,32.8,2017,2003
2014-06-12,12,34.7,34.2,2014,1981
2014-06-13,13,35.6,35,2014,1981
2003-06-14,14,36.7,35.6,2003,2017
2003-06-15,15,36.9,36.7,2003,2017
2017-06-16,16,35.6,35.4,2017,1981
2017-06-17,17,37,32,2017,2005
2017-06-18,18,35.1,33.3,2017,2007
2003-06-19,19,35.2,34.8,2003,2005
2003-06-20,20,36.9,34.2,2003,2005
2003-06-21,21,37.1,36.6,2003,2012
2003-06-22,22,39.7,34.8,2003,2017
2003-06-23,23,36.3,35.3,2003,2017
2005-06-24,24,36.3,34.3,2005,2006
2003-06-25,25,35.5,33.9,2003,2005
2003-06-26,26,34.5,34.4,2003,2017
2015-06-27,27,34.5,34.3,2015,2003
2005-06-28,28,36.7,34.4,2005,1986
2005-06-29,29,35.1,34.9,2005,2006
2003-06-30,30,35.4,34.1,2003,2012
2006-07-01,1,35.2,34.6,2006,1994
2006-07-02,2,38.2,34.4,2006,2015
1973-07-03,3,34.4,34.4,1973,2015
2015-07-04,4,38.2,34,2015,1994
2015-07-05,5,41.3,34.3,2015,2016
2015-07-06,6,38.6,36.8,2015,1982
1982-07-07,7,39,38.2,1982,2015
2016-07-08,8,36.9,36.4,2016,1982
2006-07-09,9,35.8,35.8,2006,2016
2016-07-10,10,36.2,36,2016,2003
2006-07-11,11,35.8,34.8,2006,2010
2006-07-12,12,37.6,35.5,2006,2010
2003-07-13,13,36.4,35.3,2003,2006
1994-07-14,14,35.6,35.4,1994,2018
2005-07-15,15,36.9,35.3,2005,2015
2005-07-16,16,36.3,36.2,2005,1994
2005-07-17,17,36.2,35.3,2005,2006
2012-07-18,18,36,35.3,2012,2015
1983-07-19,19,34.8,34.8,1983,2003
2006-07-20,20,34.2,34.2,2006,2015
2003-07-21,21,37.3,36.7,2003,2006
1983-07-22,22,38.2,36.5,1983,2003
2006-07-23,23,36.7,34.9,2006,2003
1996-07-24,24,38.6,36.3,1996,2006
2006-07-25,25,37.8,35.2,2006,1985
2006-07-26,26,37.9,37.4,2006,1983
2006-07-27,27,38.3,35.9,2006,2018
2005-07-28,28,34.9,34.9,2005,2013
1983-07-29,29,35.6,35.4,1983,1993
1983-07-30,30,37.6,36,1983,2016
1983-07-31,31,37.2,37.2,1983,2001
2018-08-01,1,37.5,35.9,2018,2004
2018-08-02,2,37.6,37.4,2018,2004
2017-08-03,3,38.4,37.8,2017,2018
2018-08-04,4,38.7,38.1,2018,2017
2018-08-05,5,38.4,37.9,2018,2003
2003-08-06,6,38.5,36.1,2003,2008
2003-08-07,7,39.1,36.8,2003,2015
2003-08-08,8,38,35.9,2003,2016
1973-08-09,9,38,37.7,1973,2003
2003-08-10,10,37.1,36.4,2003,2012
2003-08-11,11,39.3,34.6,2003,2012
2003-08-12,12,41,37.5,2003,2008
2003-08-13,13,41.2,34.8,2003,2013
2003-08-14,14,40.3,35.8,2003,1987
1987-08-15,15,37.4,35.8,1987,2003
1987-08-16,16,36.2,34.4,1987,2000
2000-08-17,17,34.6,34.4,2000,2016
2017-08-18,18,35.9,35,2017,1986
1993-08-19,19,35.6,35.6,1993,2012
2012-08-20,20,35.7,35.5,2012,1993
2012-08-21,21,37.8,35.4,2012,1994
2010-08-22,22,37,35.5,2010,1994
2012-08-23,23,36.6,34.7,2012,2003
2000-08-24,24,35.6,35,2000,2016
1992-08-25,25,34.8,34.5,1992,2000
2007-08-26,26,34.9,34.9,2007,2010
1991-08-27,27,37.2,35.7,1991,2007
2007-08-28,28,37.7,37.6,2007,2001
2017-08-29,29,37.2,34.6,2017,1991
2008-08-30,30,33.7,33.6,2008,2017
2015-08-31,31,32.3,31.5,2015,1994
2016-09-01,1,33.9,31.6,2016,2013
2016-09-02,2,33.9,33,2016,1999
2016-09-03,3,34.3,33.6,2016,2005
2016-09-04,4,36.4,33.9,2016,2006
2016-09-05,5,34.7,33.6,2016,2008
2016-09-06,6,35.8,33.8,2016,1988
1988-09-07,7,32.6,32.2,1988,2012
1994-09-08,8,32.4,31.7,1994,2016
2016-09-09,9,31.9,31.8,2016,1985
2011-09-10,10,32.4,31,2011,2014
2016-09-11,11,33.3,31.8,2016,2018
2016-09-12,12,32.2,32,2016,1987
1987-09-13,13,32.6,31.8,1987,1985
1987-09-14,14,32.4,31.7,1987,2011
2007-09-15,15,31.3,31.2,2007,2000
2015-09-16,16,31.1,30.8,2015,1987
1987-09-17,17,32.4,31,1987,1991
1987-09-18,18,32.8,32,1987,1978
1987-09-19,19,33,30.4,1987,2018
2018-09-20,20,33,31,2018,1987
2018-09-21,21,32.5,31.4,2018,1987
1985-09-22,22,30.2,29.8,1985,1991
1987-09-23,23,32.4,31.7,1987,2018
2009-09-24,24,30.2,29.8,2009,1985
1983-09-25,25,37,29.2,1983,2009
1983-09-26,26,31.2,30.2,1983,1987
2013-09-27,27,31.2,30.5,2013,2011
2018-09-28,28,32,29.6,2018,2011
1985-09-29,29,31,29.9,1985,2013
1980-09-30,30,30.8,30.8,1980,1985
2013-10-01,1,30.9,30.4,2013,1997
1997-10-02,2,30.8,29.8,1997,2013
2011-10-03,3,31.7,31.4,2011,1997
2011-10-04,4,31.4,30.4,2011,2004
2011-10-05,5,30.7,30.2,2011,2015
2004-10-06,6,29.5,29.4,2004,2015
2009-10-07,7,29.9,29.1,2009,2004
2009-10-08,8,28.8,27.8,2009,2004
2004-10-09,9,32.3,28.4,2004,1997
2011-10-10,10,31.3,30,2011,1997
2011-10-11,11,32.1,28,2011,1997
2011-10-12,12,33.1,27.4,2011,1981
1985-10-13,13,29.6,28.5,1985,2011
2008-10-14,14,27.9,26,2008,2017
2002-10-15,15,28.8,27.6,2002,1981
2013-10-16,16,27.7,27.5,2013,2014
2014-10-17,17,27.1,26.8,2014,1981
2013-10-18,18,27.3,26.9,2013,2014
2004-10-19,19,28.5,27.2,2004,2014
2004-10-20,20,30.2,27.6,2004,2014
2004-10-21,21,28.1,27.8,2004,2014
2004-10-22,22,30.1,26.9,2004,2013
2013-10-23,23,29,26.9,2013,2004
2018-10-24,24,28.3,28,2018,2004
2014-10-25,25,28.2,26.2,2014,2013
2006-10-26,26,26.1,25.4,2006,2013
2013-10-27,27,28.9,26,2013,1995
2013-10-28,28,31.5,26,2013,2006
2006-10-29,29,28.1,25.2,2006,2017
2006-10-30,30,26.9,26,2006,2001
1989-10-31,31,27,24,1989,1981
1989-11-01,1,25.8,24.6,1989,1981
2013-11-02,2,25.2,24,2013,2014
2002-11-03,3,24.2,23.4,2002,2010
2010-11-04,4,24.8,22.8,2010,2015
1985-11-05,5,24.8,22.8,1985,2013
2013-11-06,6,26.3,24.1,2013,2015
2013-11-07,7,24.1,23.7,2013,2015
2013-11-08,8,25,24,2013,1995
1985-11-09,9,30,23.3,1985,2015
1985-11-10,10,28.6,24.1,1985,2015
2018-11-11,11,22.9,22.5,2018,2015
2013-11-12,12,23.5,23.2,2013,2010
2013-11-13,13,23.7,22.1,2013,2010
2009-11-14,14,23,21.9,2009,2015
2015-11-15,15,25.4,23.6,2015,2009
2015-11-16,16,23.5,22.6,2015,1995
1990-11-17,17,22.4,21.6,1990,2015
2009-11-18,18,21.9,20.9,2009,2016
2015-11-19,19,23.3,22.6,2015,1994
1994-11-20,20,22,21,1994,2015
2017-11-21,21,22.1,22,2017,2007
2009-11-22,22,21.3,20.7,2009,2014
2006-11-23,23,22.7,21,2006,2017
2006-11-24,24,21.2,20.4,2006,2017
2009-11-25,25,20.7,19.6,2009,2011
2007-11-26,26,20.5,20.2,2007,1983
2006-11-27,27,20.8,20.4,2006,1979
2000-11-28,28,20.8,20.6,2000,2014
2011-11-29,29,19,17.7,2011,2006
2007-11-30,30,19.4,18.2,2007,1994
1981-12-01,1,19.2,18.7,1981,2011
1979-12-02,2,19,17.9,1979,2007
2006-12-03,3,20.2,18,2006,1994
2013-12-04,4,19.9,19.3,2013,2018
2006-12-05,5,22.5,19.8,2006,2007
2010-12-06,6,20.1,18.8,2010,2018
2010-12-07,7,22.5,18,2010,1976
1978-12-08,8,22,21.2,1978,2010
2007-12-09,9,20.6,18.9,2007,2009
1978-12-10,10,20.8,19.8,1978,2009
1994-12-11,11,21,19,1994,2000
2010-12-12,12,19.8,19.4,2010,1978
1998-12-13,13,20.2,19.1,1998,2003
1989-12-14,14,19.4,19,1989,2011
1989-12-15,15,22.4,19.7,1989,2012
1989-12-16,16,21.8,20.4,1989,2015
1985-12-17,17,19.2,19.2,1985,1987
2014-12-18,18,19.7,19.4,2014,1987
1987-12-19,19,20.6,18.6,1987,2018
1987-12-20,20,19.2,18.4,1987,1989
1989-12-21,21,19.8,18.5,1989,2015
2018-12-22,22,20.2,18.7,2018,2011
1983-12-23,23,20.2,20,1983,2012
1995-12-24,24,20,18.6,1995,1983
1995-12-25,25,20.4,18.6,1995,2006
1995-12-26,26,21.6,21.6,1995,1999
1983-12-27,27,19.4,18.4,1983,1999
2009-12-28,28,18.8,18.2,2009,2013
1990-12-29,29,19,18.9,1990,2015
2009-12-30,30,21,20.9,2009,2017
2018-12-31,31,20.7,20.3,2018,2017
