fecha,dia,primero,segundo,yearprimera,yearsegundo
2014-10-22,22,31.3,30.6,2014,1975
2004-10-23,23,32,30,2004,1996
2014-10-24,24,29.9,29.3,2014,2017
2014-10-25,25,31.1,30.4,2014,2017
1995-10-26,26,31.2,30.9,1995,2017
2017-10-27,27,31.1,30.8,2017,1995
2017-10-28,28,31.2,29.6,2017,1995
2006-10-29,29,30.4,29.6,2006,2001
2009-10-30,30,31.6,29.6,2009,1975
2009-10-31,31,30.3,28.6,2009,1995
2009-11-01,1,29.7,28.6,2009,1995
1981-11-02,2,28.7,28,1981,1970
1970-11-03,3,29,28.6,1970,1981
1981-11-04,4,27.8,27.2,1981,1995
1970-11-05,5,27,27,1970,2007
1970-11-06,6,27.6,27.4,1970,2007
2015-11-07,7,27.6,25.6,2015,1981
2015-11-08,8,27.3,25.1,2015,2007
2015-11-09,9,26.5,26,2015,1970
2015-11-10,10,26.9,25,2015,1970
2015-11-11,11,26.3,25.2,2015,1998
1989-11-12,12,28,25.3,1989,2013
1975-11-13,13,25.6,25.4,1975,1977
1975-11-14,14,27.6,24.5,1975,2009
1975-11-15,15,26.6,24,1975,2009
2009-11-16,16,27.1,25.8,2009,1975
1990-11-17,17,24,23.8,1990,2015
2009-11-18,18,24.7,23.6,2009,1964
1964-11-19,19,24,23.6,1964,2017
2015-11-20,20,26,23.5,2015,2014
1981-11-21,21,23.7,23.6,1981,1994
1994-11-22,22,23.2,23,1994,1967
1981-11-23,23,23.2,22.2,1981,2014
2017-11-24,24,25,23,2017,2014
1981-11-25,25,23.1,21.6,1981,1968
1970-11-26,26,23.2,22.6,1970,1981
1981-11-27,27,22.4,21.6,1981,1994
1979-11-28,28,21.8,21.6,1979,1981
1979-11-29,29,22,21,1979,1974
2015-11-30,30,21.1,21,2015,1979
1994-12-01,1,21.2,21,1994,1979
1979-12-02,2,22,20.8,1979,1999
2015-12-03,3,22.5,20.3,2015,2018
2015-12-04,4,22.3,22,2015,2018
2015-12-05,5,23.5,23.3,2015,2018
2018-12-06,6,23.8,21,2018,1994
2000-12-07,7,21.4,20.4,2000,2018
2010-12-08,8,21.2,19.6,2010,1978
2010-12-09,9,22,21.4,2010,1963
2015-12-10,10,21.3,21.2,2015,2018
1976-12-11,11,20.8,20.1,1976,2015
1998-12-12,12,21.6,20.4,1998,1978
1998-12-13,13,21,20.4,1998,1976
1981-12-14,14,21.4,21.4,1981,1998
2015-12-15,15,21.7,21.2,2015,1998
1989-12-16,16,22.6,21.6,1989,2015
2015-12-17,17,22,20,2015,1987
1979-12-18,18,20,19.8,1979,1987
2015-12-19,19,21.5,18.9,2015,2014
2015-12-20,20,21.1,19.6,2015,1971
2015-12-21,21,20.7,19.4,2015,1980
2011-12-22,22,21.8,21.1,2011,2015
1977-12-23,23,21.8,20.4,1977,1968
1977-12-24,24,21.8,21,1977,1968
1977-12-25,25,22,19.6,1977,1978
1977-12-26,26,21,20,1977,1974
2015-12-27,27,18.9,18.6,2015,1995
1974-12-28,28,20,19.1,1974,2017
1974-12-29,29,20,20,1974,2009
2017-12-30,30,20.5,20.2,2017,1974
2006-12-31,31,19.1,19,2006,1966
