fecha,dia,primero,segundo,yearprimera,yearsegundo
2016-01-01,1,16.2,16.1,2016,2012
1962-01-02,2,16.5,15.5,1962,1967
2007-01-03,3,17,15.2,2007,1998
2016-01-04,4,17.2,16.5,2016,1960
1999-01-05,5,18.6,17,1999,1960
1996-01-06,6,16.8,15.8,1996,2012
1999-01-07,7,17,14.8,1999,2005
2014-01-08,8,18.6,16,2014,1982
2014-01-09,9,16.2,16,2014,2015
2015-01-10,10,17.2,16.6,2015,2004
1986-01-11,11,15.6,15.4,1986,2015
2017-01-12,12,16.5,15.5,2017,1955
2004-01-13,13,17.4,16,2004,1950
2007-01-14,14,16.8,16.4,2007,2011
1954-01-15,15,17.8,17.2,1954,2011
1956-01-16,16,16.8,16,1956,2011
1968-01-17,17,15.5,15,1968,1951
1955-01-18,18,16,15.6,1955,1956
2008-01-19,19,17.7,17,2008,2007
2007-01-20,20,19.4,18.7,2007,2008
2008-01-21,21,17.6,16.8,2008,1981
2008-01-22,22,18.5,17.9,2008,2018
2016-01-23,23,17.6,16.9,2016,2018
2018-01-24,24,19.6,18.6,2018,2016
1959-01-25,25,21.8,17.8,1959,2016
1983-01-26,26,17.2,17,1983,1958
2003-01-27,27,19.5,16.5,2003,1967
2002-01-28,28,17.6,17,2002,1983
2002-01-29,29,19.2,17.6,2002,1983
2002-01-30,30,19.5,18.4,2002,1983
2000-01-31,31,20,18,2000,1997
2000-02-01,1,20,18.6,2000,1983
2002-02-02,2,19.8,18,2002,1964
2004-02-03,3,19.6,18.4,2004,1985
2004-02-04,4,20,18.4,2004,1985
1980-02-05,5,19.6,19.2,1980,1995
1995-02-06,6,20.2,20,1995,1985
2004-02-07,7,19.2,18.6,2004,1985
1957-02-08,8,20.7,19,1957,1966
1980-02-09,9,21,20.6,1980,1979
1961-02-10,10,20.2,18.4,1961,2002
1961-02-11,11,20.6,18.6,1961,2002
1961-02-12,12,21,20.2,1961,1997
1961-02-13,13,21.6,21,1961,2002
1958-02-14,14,22,20,1958,1990
1958-02-15,15,22.2,21,1958,1998
1998-02-16,16,22,20.4,1998,1985
1998-02-17,17,21.5,20.5,1998,1958
1978-02-18,18,22.2,20,1978,2000
2000-02-19,19,21.1,20,2000,1950
1997-02-20,20,20.5,19,1997,1950
1997-02-21,21,21,20.2,1997,1995
