fecha,dia,primero,segundo,yearprimera,yearsegundo
1980-01-01,1,13.2,13,1980,2007
1980-01-02,2,13.2,13,1980,1962
1998-01-03,3,13.3,13.2,1998,2018
1960-01-04,4,13.6,13.4,1960,1996
1960-01-05,5,15.2,14.2,1960,1976
1976-01-06,6,14.6,14.5,1976,2011
1982-01-07,7,14,13,1982,1976
2016-01-08,8,12.2,12.1,2016,2014
1963-01-09,9,14.6,13.4,1963,1982
2008-01-10,10,13,12.4,2008,1974
2004-01-11,11,13.6,12.6,2004,1974
1976-01-12,12,15,12.9,1976,2017
1976-01-13,13,13.6,13.4,1976,1993
1976-01-14,14,14,12.4,1976,2014
1955-01-15,15,13,12.5,1955,1995
1964-01-16,16,15.2,13.2,1964,1981
1964-01-17,17,14.2,12.8,1964,1976
1955-01-18,18,12.4,11.9,1955,2013
1965-01-19,19,17,17,1965,1966
1981-01-20,20,13.8,12.4,1981,1966
1976-01-21,21,14,13.4,1976,1981
1984-01-22,22,13.4,12.8,1984,1981
1981-01-23,23,14.2,13.3,1981,2016
2016-01-24,24,15.8,14.9,2016,2019
2016-01-25,25,14.7,14.6,2016,2014
1983-01-26,26,16.4,15.6,1983,1959
2003-01-27,27,15.7,15.2,2003,1980
1983-01-28,28,15.4,14.6,1983,1981
1953-01-29,29,14.4,13.6,1953,1983
2000-01-30,30,13.5,13.5,2000,2002
1997-01-31,31,14,14,1997,2016
1966-02-01,1,15.4,13.4,1966,1981
2002-02-02,2,16,15.6,2002,1964
1964-02-03,3,16.6,15.5,1964,2004
2004-02-04,4,17.2,16,2004,2000
2004-02-05,5,18.8,16.4,2004,1995
2004-02-06,6,16.4,16.2,2004,1995
1981-02-07,7,15.6,15.4,1981,2008
1984-02-08,8,17,16.6,1984,1981
1985-02-09,9,15.6,15.2,1985,1990
1961-02-10,10,18.2,15.2,1961,2004
1961-02-11,11,16.8,14.2,1961,2001
1961-02-12,12,20.6,15.4,1961,1998
1961-02-13,13,19,16.5,1961,2000
1998-02-14,14,20,19.2,1998,1961
1998-02-15,15,19.6,19.2,1998,1961
1950-02-16,16,17.6,17.4,1950,2007
1950-02-17,17,17.6,17.6,1950,1998
1998-02-18,18,19.4,18,1998,1989
1989-02-19,19,18.2,18,1989,1950
1999-02-20,20,17,16.9,1999,1998
1999-02-21,21,18,17,1999,1950
1997-02-22,22,19,17.6,1997,1967
1990-02-23,23,20,17.3,1990,2017
1990-02-24,24,18.6,18.4,1990,1976
2019-02-25,25,19.4,17.8,2019,2000
2019-02-26,26,20.2,18.4,2019,2000
1997-02-27,27,21,19,1997,1960
1960-02-28,28,23.6,20,1960,1997
2012-02-29,29,17.9,17.6,2012,1952
1957-03-01,1,20,20,1957,1957
1997-03-02,2,20.6,20,1997,1977
1997-03-03,3,21.5,20.6,1997,1977
1960-03-04,4,20.4,20.2,1960,1977
1977-03-05,5,20.8,19.6,1977,1997
1998-03-06,6,20,19.7,1998,1997
2015-03-07,7,20.5,19.8,2015,1997
2017-03-08,8,20.1,19.6,2017,2015
2017-03-09,9,22.9,21,2017,2000
2017-03-10,10,23.6,22.2,2017,1981
1989-03-11,11,23.4,22.8,1989,1981
1989-03-12,12,23,20.5,1989,1997
2009-03-13,13,21.2,20.4,2009,1961
2012-03-14,14,21.8,21,2012,1961
1961-03-15,15,22.4,22.3,1961,2012
1957-03-16,16,22.2,22,1957,1961
1997-03-17,17,22.5,22.4,1997,1957
1997-03-18,18,22,21.6,1997,1993
2005-03-19,19,21.4,21.4,2005,2009
1990-03-20,20,24,23.6,1990,1992
1990-03-21,21,23.4,21.6,1990,1960
1952-03-22,22,22,21.6,1952,1990
2002-03-23,23,23,22.2,2002,1996
