fecha,dia,primero,segundo,yearprimera,yearsegundo
1962-01-01,1,18.2,16.4,1962,1996
2003-01-02,2,18.8,16.7,2003,2018
2018-01-03,3,20.8,18.6,2018,1998
2018-01-04,4,19.9,17.4,2018,1966
2012-01-05,5,18,17.2,2012,2018
1999-01-06,6,17.6,17.2,1999,2012
1982-01-07,7,20.6,16.5,1982,2011
2016-01-08,8,19.5,16.4,2016,2011
2004-01-09,9,18.4,16.7,2004,2016
2004-01-10,10,19.5,17.4,2004,1970
2008-01-11,11,18,16.8,2008,1986
1994-01-12,12,17.2,15.5,1994,1998
2004-01-13,13,18.6,16.6,2004,1968
2019-01-14,14,16.5,16.2,2019,1986
1986-01-15,15,19,15.4,1986,1983
1981-01-16,16,17.4,16.8,1981,1998
1986-01-17,17,17.6,16,1986,2004
2008-01-18,18,20,16.6,2008,1969
1969-01-19,19,18.8,18.8,1969,2007
2005-01-20,20,21.2,17.5,2005,1998
2018-01-21,21,20.9,19.4,2018,1981
2018-01-22,22,19.2,19,2018,1981
2009-01-23,23,19.4,17.1,2009,1995
2016-01-24,24,17.8,17.5,2016,2018
1995-01-25,25,20.2,20.2,1995,2014
2014-01-26,26,18.2,17.6,2014,1995
2003-01-27,27,23.5,18.4,2003,1988
2003-01-28,28,19.5,18.9,2003,1994
1975-01-29,29,20,19.4,1975,1999
1995-01-30,30,19,18.2,1995,2000
2013-01-31,31,18.6,17.9,2013,2017
2016-02-01,1,17.8,17.2,2016,2013
2000-02-02,2,20.5,18,2000,2002
2000-02-03,3,17.8,17.6,2000,2016
1980-02-04,4,20.4,16.7,1980,1990
1980-02-05,5,21,18.4,1980,1988
1961-02-06,6,18.6,18.4,1961,1979
2017-02-07,7,19,18,2017,1990
2000-02-08,8,21.1,19.4,2000,1980
1977-02-09,9,20,19.4,1977,1985
2002-02-10,10,19.6,19,2002,1994
2007-02-11,11,19.7,18.6,2007,1968
1997-02-12,12,18.8,18.5,1997,1994
2016-02-13,13,21.5,20,2016,1961
1990-02-14,14,20.5,19.8,1990,2014
1990-02-15,15,21.5,20.7,1990,1995
2007-02-16,16,21.6,21.5,2007,1990
1995-02-17,17,20.2,19.8,1995,2000
1978-02-18,18,21,21,1978,1999
1998-02-19,19,20.4,20,1998,1978
1999-02-20,20,21,18.8,1999,1995
1999-02-21,21,23,20.6,1999,1967
1999-02-22,22,20,19.6,1999,1967
1990-02-23,23,23.4,21,1990,2008
1990-02-24,24,21.8,21.2,1990,2002
1997-02-25,25,21.2,20.8,1997,1994
2012-02-26,26,22.8,21.8,2012,1997
1990-02-27,27,22.2,22.2,1990,2019
1987-02-28,28,22.6,22.2,1987,1990
1960-02-29,29,22,20.5,1960,2008
2012-03-01,1,21.8,21.4,2012,1967
1987-03-02,2,23.6,22.9,1987,2015
2007-03-03,3,22.4,21.9,2007,2008
2007-03-04,4,25.3,22.7,2007,1997
2007-03-05,5,25.3,23.2,2007,1998
1977-03-06,6,24,21.6,1977,2001
1998-03-07,7,23.5,22,1998,1981
2017-03-08,8,22.6,22,2017,2006
2017-03-09,9,25.3,23.6,2017,2000
2017-03-10,10,25.9,24.8,2017,1999
2000-03-11,11,25.4,24,2000,2017
2000-03-12,12,25.1,24.4,2000,1989
1990-03-13,13,23.7,23.4,1990,2009
2008-03-14,14,25.2,25,2008,2012
2012-03-15,15,25.6,25,2012,2008
1961-03-16,16,24.4,23.8,1961,2014
2014-03-17,17,24.9,24.4,2014,2005
1997-03-18,18,25,24.5,1997,2005
1995-03-19,19,24.5,24.5,1995,2002
2002-03-20,20,26.5,25,2002,2009
2002-03-21,21,28.4,25.5,2002,1990
1990-03-22,22,27.7,27,1990,2002
2001-03-23,23,28.5,27,2001,2002
1981-03-24,24,26,26,1981,2001
1981-03-25,25,29,26.2,1981,1994
1989-03-26,26,27,26.3,1989,2006
1989-03-27,27,25,23.6,1989,1981
1994-03-28,28,24.6,23.9,1994,2018
1965-03-29,29,24.6,24.5,1965,1994
2012-03-30,30,26.6,26.3,2012,2016
1980-03-31,31,27,25.8,1980,2006
1980-04-01,1,27,27,1980,2011
1985-04-02,2,27,27,1985,2011
1985-04-03,3,28.2,26.4,1985,2008
