fecha,dia,primero,segundo,yearprimera,yearsegundo
1950-02-20,20,24.6,24.6,1950,1997
1950-02-21,21,25.9,24.4,1950,1970
1970-02-22,22,24,24,1970,1976
2019-02-23,23,23.9,23.8,2019,2002
2011-02-24,24,24,23,2011,1957
2011-02-25,25,25.4,24.6,2011,1957
1971-02-26,26,26,24,1971,2011
1960-02-27,27,26.6,26.4,1960,1997
1960-02-28,28,27.7,27.6,1960,1987
1952-02-29,29,22.6,22.6,1952,2008
1987-03-01,1,27.6,27.6,1987,1987
1967-03-02,2,28,27.6,1967,1987
1987-03-03,3,27.4,26,1987,1960
1960-03-04,4,26.8,25.8,1960,1987
1998-03-05,5,26.8,26.4,1998,1960
1998-03-06,6,28,25.6,1998,1997
1998-03-07,7,28.2,25.1,1998,2017
2015-03-08,8,26.5,26.2,2015,2017
1981-03-09,9,28,26.7,1981,2017
1957-03-10,10,28,27.6,1957,2017
1981-03-11,11,25.8,25.5,1981,2015
2003-03-12,12,26,25.6,2003,2008
1982-03-13,13,27.2,26.4,1982,2012
2009-03-14,14,27.2,27,2009,2008
1997-03-15,15,28,26.4,1997,1992
2009-03-16,16,27.2,26.6,2009,1961
1961-03-17,17,26.9,26.2,1961,1998
1998-03-18,18,27.6,26.8,1998,1983
1969-03-19,19,30.6,26.2,1969,1998
1951-03-20,20,26.8,26.6,1951,1991
1951-03-21,21,30,28.2,1951,1952
1951-03-22,22,30.6,29.8,1951,1992
2002-03-23,23,31,28.4,2002,1982
1951-03-24,24,28.6,27.4,1951,1994
1951-03-25,25,28.6,27.6,1951,1988
1988-03-26,26,28,27.4,1988,1978
1978-03-27,27,28,27.4,1978,1965
2015-03-28,28,28.6,26.8,2015,1965
1995-03-29,29,30.4,28.5,1995,2015
2015-03-30,30,29,27.6,2015,1980
2015-03-31,31,31.6,30.2,2015,2005
2015-04-01,1,30.2,30,2015,1980
1980-04-02,2,32.4,26.8,1980,2008
2006-04-03,3,29.6,29,2006,2008
1997-04-04,4,30.6,28.8,1997,1999
1999-04-05,5,29.8,29.6,1999,1967
1999-04-06,6,28.6,27.6,1999,1951
1995-04-07,7,28.6,28.4,1995,2014
2014-04-08,8,30.6,29.2,2014,1995
1995-04-09,9,31,29.8,1995,1950
1950-04-10,10,33.3,30.2,1950,2001
2001-04-11,11,31.6,29,2001,1955
2017-04-12,12,29.7,29.4,2017,1999
2011-04-13,13,30.4,29.6,2011,1977
2011-04-14,14,30.4,30.2,2011,1996
1970-04-15,15,29.2,28.8,1970,1957
1965-04-16,16,30.2,29.6,1965,1970
1970-04-17,17,29.6,29.3,1970,1965
2017-04-18,18,32.4,30.2,2017,1960
1992-04-19,19,29.6,29.4,1992,2013
1959-04-20,20,29.2,28.8,1959,1992
2002-04-21,21,30.2,29.3,2002,1959
1979-04-22,22,28.6,28.4,1979,2009
2007-04-23,23,28.6,28.6,2007,2009
1998-04-24,24,29.8,29.6,1998,1970
2008-04-25,25,30.6,30.2,2008,1963
2002-04-26,26,30.8,29.6,2002,1964
1992-04-27,27,32,30.4,1992,2010
1992-04-28,28,31.6,31.4,1992,1997
1997-04-29,29,33,30.4,1997,1992
1964-04-30,30,32.2,31.6,1964,1992
1992-05-01,1,31.8,31.7,1992,2014
2014-05-02,2,33.1,30.9,2014,2015
1961-05-03,3,32.4,31.3,1961,2014
1964-05-04,4,31.4,30.2,1964,1962
1964-05-05,5,34.2,33,1964,1965
2014-05-06,6,31.3,31.2,2014,1994
1961-05-07,7,32.6,31.1,1961,1962
1962-05-08,8,32.7,32,1962,1965
2012-05-09,9,34,33.6,2012,1965
2012-05-10,10,34.1,34,2012,1965
2014-05-11,11,35.1,33.8,2014,1999
1999-05-12,12,35.5,35.1,1999,2012
2015-05-13,13,36.7,36.1,2015,2012
2012-05-14,14,38.6,33.7,2012,2015
2012-05-15,15,38.9,33.6,2012,1963
2006-05-16,16,33.2,33.1,2006,2015
2006-05-17,17,33.8,33,2006,2007
2007-05-18,18,34,32.2,2007,1992
2010-05-19,19,33.8,33,2010,2003
2003-05-20,20,34.8,34.6,2003,1992
1974-05-21,21,36.6,32,1974,2010
1970-05-22,22,34.4,33.2,1970,1982
1953-05-23,23,33.6,33.4,1953,1960
1953-05-24,24,36.4,33.8,1953,1960
1960-05-25,25,35.6,33.4,1960,1953
1960-05-26,26,36.4,36.4,1960,1967
1972-05-27,27,35.6,34.6,1972,1960
1996-05-28,28,37,36.2,1996,2001
1953-05-29,29,35,34.2,1953,1995
2012-05-30,30,34.5,34,2012,1953
2010-05-31,31,36.4,36.3,2010,2012
2010-06-01,1,36.8,34.2,2010,1953
1988-06-02,2,36,35.2,1988,1953
1988-06-03,3,35.8,34.1,1988,2015
1994-06-04,4,34.8,34.4,1994,1980
2012-06-05,5,35.1,35,2012,1980
2001-06-06,6,34.8,34.6,2001,1980
2015-06-07,7,34.7,34.7,2015,2017
2016-06-08,8,36.8,36,2016,1964
2016-06-09,9,36.6,34.6,2016,1964
1981-06-10,10,35.8,35.4,1981,1964
2009-06-11,11,38.6,37.6,2009,2003
2003-06-12,12,38.4,36.8,2003,2009
1981-06-13,13,39,38,1981,1951
1951-06-14,14,39.1,37.6,1951,1983
1982-06-15,15,38,37.2,1982,1951
2017-06-16,16,40.2,36.4,2017,2005
2017-06-17,17,37.8,36.6,2017,2005
2003-06-18,18,36.8,36.5,2003,1998
2003-06-19,19,38.5,35.7,2003,2017
2009-06-20,20,38.6,36.4,2009,1965
1960-06-21,21,38.6,37.6,1960,1965
2011-06-22,22,38.4,37.2,2011,1960
2001-06-23,23,37.8,36.4,2001,2011
2017-06-24,24,39.5,36.9,2017,2012
1991-06-25,25,39,38,1991,2012
1950-06-26,26,40.8,38.4,1950,1991
2015-06-27,27,40.7,38.2,2015,1965
2004-06-28,28,38.4,37,2004,1966
2004-06-29,29,40.6,38.2,2004,2011
2004-06-30,30,40.4,39,2004,1950
2004-07-01,1,39,38,2004,1990
2009-07-02,2,37,36.5,2009,2016
1999-07-03,3,38.4,37.4,1999,1974
1994-07-04,4,40.8,40.2,1994,2010
1994-07-05,5,39.2,37.4,1994,2015
1959-07-06,6,38.8,37.4,1959,1994
2015-07-07,7,38.4,38,2015,1994
2016-07-08,8,38.3,37.9,2016,2015
2016-07-09,9,39.4,39,2016,1991
2006-07-10,10,39.8,39.6,2006,1974
2006-07-11,11,43.2,41.4,2006,1994
1952-07-12,12,42,39.6,1952,1988
1991-07-13,13,39.6,39.3,1991,2012
1975-07-14,14,39.6,39.6,1975,1991
1975-07-15,15,41.6,40.2,1975,2000
1975-07-16,16,42.6,39.2,1975,1989
1991-07-17,17,42.8,41,1991,1978
2012-07-18,18,40.8,39.2,2012,1991
2012-07-19,19,39.9,39,2012,1967
1967-07-20,20,42,42,1967,2012
1967-07-21,21,41.4,40.3,1967,2012
1995-07-22,22,40.6,40,1995,2015
1978-07-23,23,40.6,40,1978,1995
2004-07-24,24,42.6,39.4,2004,2017
2004-07-25,25,43.8,41,2004,1973
2004-07-26,26,42.6,39,2004,2003
1995-07-27,27,40.8,40,1995,2004
1979-07-28,28,40,39.2,1979,2007
1979-07-29,29,41,39.4,1979,2007
2009-07-30,30,40.2,40,2009,1958
2003-07-31,31,40.8,38.6,2003,1971
2003-08-01,1,43.4,40.5,2003,2018
2018-08-02,2,41.3,39.6,2018,1992
2018-08-03,3,40.9,40.4,2018,1990
1985-08-04,4,42.4,41.7,1985,2017
1992-08-05,5,40.2,39.4,1992,2017
1976-08-06,6,41.6,40,1976,1992
1976-08-07,7,39,38.4,1976,1975
1976-08-08,8,40.6,39.6,1976,2011
1976-08-09,9,38.4,38.2,1976,1950
2012-08-10,10,39.2,37.6,2012,1974
2012-08-11,11,41.9,41.6,2012,1974
2003-08-12,12,39.8,38.8,2003,2010
1966-08-13,13,39.8,38.4,1966,1991
2003-08-14,14,38,38,2003,2009
2000-08-15,15,38.8,37,2000,2003
1991-08-16,16,40,39.6,1991,2000
1975-08-17,17,39.6,37.8,1975,1987
1979-08-18,18,38.8,38.2,1979,1992
1982-08-19,19,43,38.6,1982,1975
1962-08-20,20,41.3,39.4,1962,1991
2012-08-21,21,40.7,37,2012,1980
1985-08-22,22,40,39,1985,1986
1967-08-23,23,38.6,38.6,1967,1985
2004-08-24,24,41.4,38.6,2004,1975
2004-08-25,25,40.4,38.5,2004,2010
2004-08-26,26,41.2,39.6,2004,1961
2010-08-27,27,39.9,39.5,2010,1961
2010-08-28,28,38.4,37.5,2010,2014
2006-08-29,29,41.6,37.7,2006,2016
2006-08-30,30,40.6,36.7,2006,1962
1980-08-31,31,39.6,35.6,1980,1967
1991-09-01,1,38,36.6,1991,1985
1950-09-02,2,37,35,1950,2006
2006-09-03,3,39.8,38.2,2006,1985
2016-09-04,4,38.9,37.6,2016,1970
2016-09-05,5,42,38.6,2016,1966
1988-09-06,6,39.6,39.2,1988,1987
1962-09-07,7,38.1,37.6,1962,2000
1978-09-08,8,38.6,38.6,1978,1988
2011-09-09,9,36,35.8,2011,2006
1966-09-10,10,36.6,35.8,1966,1994
1978-09-11,11,37.6,35.7,1978,2003
1962-09-12,12,39.8,37.7,1962,2017
1962-09-13,13,35.6,35.6,1962,1987
1985-09-14,14,37,36,1985,1992
1985-09-15,15,38.2,35.2,1985,1964
1991-09-16,16,36.8,35.2,1991,1964
1964-09-17,17,40.4,38.9,1964,1991
1964-09-18,18,37.4,37.4,1964,1991
1991-09-19,19,35.8,34.8,1991,1950
1954-09-20,20,36.5,35,1954,1970
1970-09-21,21,35.8,35.6,1970,1954
2018-09-22,22,36.8,36,2018,2004
2018-09-23,23,38,33.6,2018,1968
2018-09-24,24,38.2,36.6,2018,1968
1968-09-25,25,35.6,35.6,1968,1983
1983-09-26,26,39.4,36.6,1983,1954
1983-09-27,27,37.8,35,1983,1963
1990-09-28,28,35.4,35.1,1990,1954
1989-09-29,29,36.6,36.5,1989,1954
2005-09-30,30,33.8,33.4,2005,1971
1980-10-01,1,34,33,1980,2004
1970-10-02,2,34.6,33.7,1970,2017
1970-10-03,3,35.6,32.8,1970,2004
2016-10-04,4,32.9,32.9,2016,2018
2011-10-05,5,33,32.8,2011,1962
2017-10-06,6,32.3,32.2,2017,1962
1983-10-07,7,33.6,33.4,1983,1989
1963-10-08,8,35,33.6,1963,1983
2012-10-09,9,34.7,32.1,2012,1952
2009-10-10,10,32,31.4,2009,1963
1981-10-11,11,32.6,32.6,1981,1997
2009-10-12,12,33.4,33.4,2009,2011
2011-10-13,13,32.8,32.6,2011,1971
2017-10-14,14,34.4,31.6,2017,1981
2017-10-15,15,34.6,31,2017,1958
1958-10-16,16,32.4,30,1958,1963
1958-10-17,17,31.4,29.6,1958,2011
1967-10-18,18,32,31,1967,1954
2014-10-19,19,31.6,31,2014,1967
2014-10-20,20,32.9,30.4,2014,1956
2014-10-21,21,33.3,29.6,2014,1956
2014-10-22,22,35.6,29,2014,1983
2014-10-23,23,29,28.5,2014,1963
2014-10-24,24,31.3,29.6,2014,2009
2009-10-25,25,29.8,28.6,2009,2017
1998-10-26,26,29.5,29.5,1998,2017
2017-10-27,27,30.4,29.4,2017,2016
2017-10-28,28,30.6,28.4,2017,1954
1980-10-29,29,29,28.6,1980,1998
2009-10-30,30,30,28.9,2009,2014
2009-10-31,31,30.6,29.6,2009,1995
2009-11-01,1,28.4,27.2,2009,2001
1970-11-02,2,29,26.3,1970,1950
1950-11-03,3,27.6,27.6,1950,1970
1995-11-04,4,28.4,27.4,1995,1970
1970-11-05,5,29,26.6,1970,2007
1979-11-06,6,27.4,27.2,1979,2007
1979-11-07,7,27,26.6,1979,1953
1958-11-08,8,28.2,27.4,1958,1950
1958-11-09,9,28.2,26.6,1958,1970
1998-11-10,10,26.2,26,1998,1970
1998-11-11,11,26.4,26.4,1998,2013
1977-11-12,12,28,27.4,1977,1981
1975-11-13,13,29,28.8,1975,1977
1975-11-14,14,28.6,25.2,1975,1981
1975-11-15,15,30.6,27,1975,1990
1990-11-16,16,27.6,26.6,1990,1975
1990-11-17,17,25,24.2,1990,1950
1995-11-18,18,24.6,24,1995,1990
1995-11-19,19,25.2,24.6,1995,1964
1995-11-20,20,26.2,24.8,1995,2015
1975-11-21,21,27,24.3,1975,2014
2008-11-22,22,23.8,23.2,2008,1975
1981-11-23,23,24.2,23.6,1981,1972
1981-11-24,24,24.6,23.7,1981,2017
1981-11-25,25,26.6,23.4,1981,1973
1974-11-26,26,25,24.8,1974,1992
1950-11-27,27,28.2,25.6,1950,1974
1981-11-28,28,25.4,25.2,1981,1974
1950-11-29,29,25.6,23.8,1950,1983
1983-11-30,30,24.8,22.8,1983,1950
1983-12-01,1,23.8,23,1983,1979
1985-12-02,2,23.2,23,1985,1974
2015-12-03,3,22.9,22.8,2015,1974
1954-12-04,4,22.6,21.5,1954,2015
2018-12-05,5,23.7,22.6,2018,1974
2018-12-06,6,23.6,22.5,2018,1954
2018-12-07,7,22.1,20.5,2018,2012
1957-12-08,8,20.2,20.2,1957,2009
2010-12-09,9,23.8,21.9,2010,2018
2018-12-10,10,23,22,2018,1976
1976-12-11,11,23.4,21.7,1976,1961
1998-12-12,12,22.8,21.5,1998,1961
1998-12-13,13,22.4,21.4,1998,1961
1998-12-14,14,24.6,22.9,1998,1961
2015-12-15,15,22.9,21.6,2015,1973
2015-12-16,16,22.3,20.6,2015,1974
1979-12-17,17,21.4,21.4,1979,2015
2015-12-18,18,21.9,20,2015,1951
2015-12-19,19,21.2,21,2015,1971
1966-12-20,20,21,20.6,1966,1971
2003-12-21,21,22,20.2,2003,1989
2011-12-22,22,21.9,21.6,2011,1980
1977-12-23,23,21.8,21.6,1977,1968
1968-12-24,24,22,21.6,1968,1977
1977-12-25,25,22.6,21.4,1977,1968
1974-12-26,26,23.6,20.8,1974,1983
1974-12-27,27,22.4,21.4,1974,1955
1955-12-28,28,22,22,1955,1974
1974-12-29,29,21.4,20.3,1974,2017
1974-12-30,30,22.6,21.1,1974,2017
1966-12-31,31,22.8,20.2,1966,1974
