fecha,dia,primero,segundo,yearprimera,yearsegundo
1962-01-01,1,15.6,15.3,1962,1980
2018-01-02,2,13.4,12.8,2018,1962
1998-01-03,3,14.4,13.5,1998,2018
1960-01-04,4,16.1,15.5,1960,1950
1960-01-05,5,16,14.4,1960,1976
1999-01-06,6,15.3,15,1999,2012
1976-01-07,7,14.8,14.4,1976,2016
1976-01-08,8,13.4,13,1976,1957
2004-01-09,9,14.4,14.4,2004,2014
2004-01-10,10,16,14.5,2004,1955
1997-01-11,11,16.2,16,1997,2017
1976-01-12,12,17.6,14.8,1976,1997
1976-01-13,13,14,14,1976,1989
2007-01-14,14,15.1,15,2007,1955
1951-01-15,15,13.9,13.6,1951,1954
1976-01-16,16,15.2,14.8,1976,1981
1983-01-17,17,14.8,14.4,1983,1968
1955-01-18,18,14.8,14.4,1955,2005
1959-01-19,19,16.6,15.5,1959,1955
1981-01-20,20,16,15.5,1981,1998
1981-01-21,21,17,16.2,1981,2018
1981-01-22,22,17,16.4,1981,1984
2016-01-23,23,16.2,15.7,2016,2018
2016-01-24,24,17.5,16.7,2016,2004
2016-01-25,25,16.4,16.2,2016,1959
1983-01-26,26,17,16.4,1983,1980
2003-01-27,27,19.9,18,2003,1980
2003-01-28,28,16.4,15.7,2003,2008
2002-01-29,29,16.6,15.8,2002,2009
1983-01-30,30,18.4,15.5,1983,2000
1983-01-31,31,16.6,15.2,1983,2000
1983-02-01,1,16.2,16,1983,1985
1964-02-02,2,17,17,1964,1985
2004-02-03,3,17.1,16.3,2004,1964
2004-02-04,4,18.2,17.2,2004,1992
2004-02-05,5,18.8,18.5,2004,1995
2004-02-06,6,18.8,16.8,2004,2011
1981-02-07,7,18.6,18.4,1981,1984
1987-02-08,8,18.3,16.9,1987,1984
1979-02-09,9,16.6,16.5,1979,1990
1961-02-10,10,16.7,16,1961,2007
1961-02-11,11,17.2,17,1961,1997
1961-02-12,12,20,18,1961,2001
1961-02-13,13,17.6,17.3,1961,1958
1958-02-14,14,19.6,19.2,1958,1998
1998-02-15,15,19,18,1998,1958
2007-02-16,16,20.2,19.6,2007,1998
1998-02-17,17,20.1,18.7,1998,1958
1978-02-18,18,19.6,17.5,1978,1998
2000-02-19,19,19.5,18.2,2000,1950
1999-02-20,20,18.4,17.6,1999,1997
1997-02-21,21,19,18.4,1997,1999
1999-02-22,22,19.4,19,1999,1950
1990-02-23,23,19.2,19.1,1990,2002
1990-02-24,24,20,19,1990,1995
2011-02-25,25,20,18.6,2011,2012
2011-02-26,26,20.6,20.4,2011,2012
1990-02-27,27,20.5,20,1990,1997
1960-02-28,28,22,21,1960,1987
2012-02-29,29,19.5,17.6,2012,2000
1987-03-01,1,19.7,19.7,1987,1987
1987-03-02,2,22.6,21.3,1987,1997
1997-03-03,3,21.6,21,1997,1977
1977-03-04,4,22.4,21.6,1977,1987
1977-03-05,5,22.4,21.4,1977,1997
2001-03-06,6,21.2,21,2001,1997
1998-03-07,7,21.6,21.6,1998,2015
1998-03-08,8,22.5,22.2,1998,2015
2017-03-09,9,24.8,22.5,2017,2000
2017-03-10,10,26.1,22.8,2017,2000
1957-03-11,11,23.4,22.6,1957,2017
1989-03-12,12,22.5,22.5,1989,2003
2003-03-13,13,24.2,22.3,2003,2012
2012-03-14,14,24,22.9,2012,2009
2012-03-15,15,23.2,22.4,2012,2009
2009-03-16,16,23.2,22.5,2009,1992
1961-03-17,17,24.2,23.8,1961,1957
1997-03-18,18,25,23.2,1997,2014
2017-03-19,19,23.5,23,2017,1957
2017-03-20,20,24.2,23.9,2017,1992
1992-03-21,21,25.9,24.6,1992,1952
1952-03-22,22,25.4,24.6,1952,2002
2002-03-23,23,25.5,24.3,2002,2001
2002-03-24,24,26,25.5,2002,1955
1988-03-25,25,25.9,25.5,1988,1994
1988-03-26,26,24.5,23.4,1988,1952
2009-03-27,27,23.8,23.6,2009,1965
2015-03-28,28,25,23.5,2015,1957
2015-03-29,29,23,22,2015,1965
2015-03-30,30,26.7,24.6,2015,1976
2015-03-31,31,26.6,24.6,2015,1976
1980-04-01,1,25.8,24.5,1980,2011
1980-04-02,2,24.4,23.6,1980,1997
2008-04-03,3,25.9,24.4,2008,1985
2006-04-04,4,25.7,25.6,2006,1999
1999-04-05,5,26.5,25,1999,2011
1999-04-06,6,27.3,26.6,1999,1973
2011-04-07,7,26.5,26,2011,1973
2011-04-08,8,27.9,25.5,2011,1995
2011-04-09,9,28.2,27.5,2011,1995
2014-04-10,10,27.4,27.2,2014,1950
2017-04-11,11,27.7,26,2017,1995
2017-04-12,12,28.2,26.2,2017,1995
2017-04-13,13,27.4,26.4,2017,2011
2011-04-14,14,26.7,25.6,2011,1955
2017-04-15,15,27,25.7,2017,2014
2014-04-16,16,26.5,26.2,2014,1970
2013-04-17,17,28,28,2013,2014
2014-04-18,18,28,27.6,2014,2013
1992-04-19,19,24.6,24.5,1992,1985
1992-04-20,20,26,25,1992,1957
1992-04-21,21,27,25.7,1992,1952
1992-04-22,22,26.8,25.4,1992,1984
1970-04-23,23,27,26,1970,1992
2017-04-24,24,27,26.6,2017,2002
2002-04-25,25,28.5,28.5,2002,2018
2002-04-26,26,27.6,27.2,2002,2008
2010-04-27,27,29,28.9,2010,1987
2010-04-28,28,28.4,28.2,2010,2005
2005-04-29,29,29.6,27.7,2005,1994
1994-04-30,30,28.2,28,1994,2005
1994-05-01,1,28.3,27.6,1994,2005
1994-05-02,2,29.8,26.7,1994,2006
1994-05-03,3,29.6,27.5,1994,1964
1994-05-04,4,29.7,27.5,1994,2016
2014-05-05,5,27.7,27.4,2014,1964
2009-05-06,6,29.4,29.3,2009,1994
2009-05-07,7,29.8,28.6,2009,1989
1962-05-08,8,29.4,28.8,1962,1958
2014-05-09,9,30.4,30.1,2014,1958
2015-05-10,10,31.5,31,2015,1965
2015-05-11,11,32.4,31.6,2015,2012
2015-05-12,12,33.3,32.6,2015,2012
2015-05-13,13,35.5,32.5,2015,2012
2015-05-14,14,32.5,31.1,2015,2012
1965-05-15,15,31.2,31,1965,1964
1992-05-16,16,31.7,31.2,1992,1964
2006-05-17,17,32.5,30.4,2006,1964
2015-05-18,18,31.6,31.4,2015,1964
1964-05-19,19,31.6,29,1964,1986
2009-05-20,20,32.3,30.6,2009,1964
1974-05-21,21,30,30,1974,2009
1974-05-22,22,31.6,30.3,1974,2009
2003-05-23,23,32.1,31.8,2003,2017
1953-05-24,24,32.1,32,1953,2017
2017-05-25,25,33,31.8,2017,1986
2017-05-26,26,33.7,33.4,2017,2005
2017-05-27,27,33,31.9,2017,1960
2005-05-28,28,32.6,32.2,2005,2001
2006-05-29,29,33,32.4,2006,2001
2001-05-30,30,32.9,31.8,2001,1996
2012-05-31,31,34.3,33.2,2012,2001
2012-06-01,1,34.5,32.7,2012,2001
2015-06-02,2,32.6,32.5,2015,2001
2015-06-03,3,33.6,33.2,2015,2001
1983-06-04,4,35.4,33,1983,2010
2010-06-05,5,33,32.9,2010,2005
2015-06-06,6,34,33.2,2015,2006
2015-06-07,7,34.1,33.8,2015,2006
2006-06-08,8,34.7,34.2,2006,2016
2016-06-09,9,34.7,34.4,2016,1983
1983-06-10,10,35.2,35.1,1983,2017
2017-06-11,11,37.2,36.4,2017,1983
2017-06-12,12,37,36.2,2017,2009
2009-06-13,13,38.4,38,2009,1981
2017-06-14,14,37.2,36.8,2017,1981
2017-06-15,15,39,35.2,2017,1991
2017-06-16,16,37.6,35,2017,2002
2017-06-17,17,40,35.9,2017,2002
2017-06-18,18,38.6,36.2,2017,2009
2009-06-19,19,36.2,35.1,2009,2005
2005-06-20,20,35,34.6,2005,1960
2017-06-21,21,36.3,35.8,2017,2003
2017-06-22,22,37,36.5,2017,2005
2017-06-23,23,36.2,35.5,2017,2001
2018-06-24,24,36.6,36.5,2018,2012
2012-06-25,25,37.8,37.5,2012,1991
2012-06-26,26,38.8,36.8,2012,2011
2004-06-27,27,37.6,37.3,2004,2011
2015-06-28,28,38.8,38,2015,2004
2015-06-29,29,39.3,38.4,2015,2004
2015-06-30,30,38.4,38,2015,1994
1999-07-01,1,36.6,36.5,1999,1994
1994-07-02,2,36.9,36,1994,2016
2005-07-03,3,37.2,36.5,2005,2015
2015-07-04,4,36.7,35.9,2015,1994
2013-07-05,5,37.2,37.1,2013,2015
2015-07-06,6,39.6,37.2,2015,1959
2015-07-07,7,38.3,37.4,2015,1982
2015-07-08,8,38.2,38,2015,1982
2015-07-09,9,38.9,36.8,2015,2013
2016-07-10,10,38.4,37.6,2016,2006
2015-07-11,11,37.4,37.2,2015,2003
1966-07-12,12,38.4,37.6,1966,1991
2017-07-13,13,39.7,38.6,2017,2015
2017-07-14,14,39.6,39.5,2017,2015
2015-07-15,15,39.4,37.5,2015,2017
1991-07-16,16,38.5,38.3,1991,2015
1991-07-17,17,38.8,37.3,1991,2014
1991-07-18,18,39.1,38.6,1991,2016
1995-07-19,19,38.6,38,1995,2012
1995-07-20,20,39.4,37,1995,1990
1995-07-21,21,38,37.6,1995,2005
1995-07-22,22,38.4,37.3,1995,1999
1984-07-23,23,37.4,37,1984,2008
1995-07-24,24,39.5,37.1,1995,2004
1985-07-25,25,37.6,37,1985,2004
2016-07-26,26,38,37.2,2016,2009
2016-07-27,27,38,37.8,2016,1992
1993-07-28,28,38.2,38,1993,1951
1993-07-29,29,38.7,38.4,1993,2016
1958-07-30,30,37.1,37,1958,2017
1958-07-31,31,37.5,37.4,1958,2003
2003-08-01,1,38.6,38,2003,1957
2018-08-02,2,38.5,37.2,2018,1957
2018-08-03,3,39.9,38.2,2018,2003
2018-08-04,4,38.6,38,2018,2008
2017-08-05,5,39.2,38.2,2017,1991
1991-08-06,6,39,37.9,1991,1992
2005-08-07,7,38,37.5,2005,1992
2005-08-08,8,36.2,35.4,2005,2016
2012-08-09,9,38.2,35.8,2012,1998
2012-08-10,10,40.6,36.8,2012,2015
2012-08-11,11,38.5,37.5,2012,2013
1987-08-12,12,39,36.8,1987,1966
1987-08-13,13,36.5,36.3,1987,1991
1991-08-14,14,37,36.7,1991,2003
1991-08-15,15,38.3,36.8,1991,2005
1991-08-16,16,39.4,36.7,1991,2009
1991-08-17,17,38.5,37.7,1991,2012
2012-08-18,18,37.4,36.7,2012,2009
1993-08-19,19,37.8,36.6,1993,2009
1993-08-20,20,40,38.3,1993,2011
2012-08-21,21,37.2,36.3,2012,2009
2012-08-22,22,37.5,37,2012,1980
2009-08-23,23,37.5,36,2009,1999
1999-08-24,24,37.2,36.2,1999,2001
1992-08-25,25,37.5,35.4,1992,2010
2010-08-26,26,36.4,35,2010,1998
2016-08-27,27,35.5,35,2016,2007
2009-08-28,28,36.8,35.4,2009,2016
2015-08-29,29,34.8,34.6,2015,1962
2009-08-30,30,35.8,35,2009,1980
2009-08-31,31,35.6,33.6,2009,2014
2006-09-01,1,34.9,34.8,2006,2014
2014-09-02,2,36.4,35,2014,2006
2016-09-03,3,36,35.7,2016,2006
2016-09-04,4,37,35.4,2016,2006
2016-09-05,5,37.4,34.5,2016,1988
2016-09-06,6,38.9,35,2016,1988
2016-09-07,7,38.5,36,2016,1988
1988-09-08,8,37,34.8,1988,1987
1966-09-09,9,34.8,34.5,1966,1987
1966-09-10,10,35,33.6,1966,1997
1997-09-11,11,33.6,33.4,1997,1978
1987-09-12,12,34.4,33.6,1987,1985
1987-09-13,13,36,34,1987,1956
1987-09-14,14,34.4,33.3,1987,2010
1987-09-15,15,34.3,32.6,1987,1985
1992-09-16,16,33.1,33,1992,2012
1991-09-17,17,32.6,32.5,1991,1987
1991-09-18,18,33.8,32,1991,1987
1991-09-19,19,33.2,31.4,1991,1964
2018-09-20,20,31.5,30.8,2018,1970
1983-09-21,21,31.8,31.3,1983,2018
1983-09-22,22,34,32.5,1983,2018
2018-09-23,23,33.5,32.8,2018,1983
1983-09-24,24,32.4,32,1983,2018
1983-09-25,25,35,29.3,1983,2018
1983-09-26,26,34.5,29.2,1983,1988
1988-09-27,27,29.5,28.7,1988,2006
1954-09-28,28,30,29.6,1954,1988
1996-09-29,29,30,28.6,1996,1985
1996-09-30,30,29.4,29,1996,2018
2005-10-01,1,28.7,28.2,2005,2004
2004-10-02,2,28.6,28.2,2004,1980
2017-10-03,3,29.4,28.6,2017,2004
2011-10-04,4,28.2,28.2,2011,2017
2017-10-05,5,29,28.3,2017,2011
2011-10-06,6,29.3,29,2011,2017
1989-10-07,7,26.8,26.6,1989,1983
2012-10-08,8,27.6,26.4,2012,1975
2012-10-09,9,27.2,26.8,2012,2017
1997-10-10,10,26.6,26.6,1997,2017
2011-10-11,11,28.8,28.3,2011,1997
2011-10-12,12,29.5,27,2011,2017
2011-10-13,13,29.3,28,2011,2017
2011-10-14,14,27,26.5,2011,2017
2017-10-15,15,27.1,26,2017,1981
1981-10-16,16,26.8,25,1981,1985
2013-10-17,17,24.2,23.9,2013,1997
2014-10-18,18,25.4,24.7,2014,1995
2014-10-19,19,25.2,24.4,2014,1983
2014-10-20,20,24.7,24.6,2014,1967
2014-10-21,21,26.5,25,2014,1983
1989-10-22,22,24,24,1989,1996
1996-10-23,23,24.5,23.6,1996,2014
2014-10-24,24,26,23.3,2014,2017
2014-10-25,25,25.2,23.4,2014,2017
2014-10-26,26,24.5,24.5,2014,2017
2017-10-27,27,26.9,23.4,2017,2016
2006-10-28,28,24.4,22.9,2006,2001
2006-10-29,29,25.5,23.6,2006,2001
1968-10-30,30,23.6,23.5,1968,2014
1989-10-31,31,22.6,22.4,1989,2001
2009-11-01,1,22.7,22.3,2009,1989
1996-11-02,2,21.2,21,1996,1970
1981-11-03,3,21.6,21.2,1981,1995
1995-11-04,4,21.6,21.5,1995,1981
1970-11-05,5,21.4,20.4,1970,2013
1985-11-06,6,22.4,21.2,1985,1981
1985-11-07,7,21.4,21.4,1985,2015
1995-11-08,8,21.6,20.8,1995,2015
1985-11-09,9,21,20.6,1985,2015
1985-11-10,10,20.2,20,1985,1998
2015-11-11,11,19.3,19,2015,1994
2011-11-12,12,19.7,19.7,2011,2013
1977-11-13,13,19.2,19.2,1977,2015
1968-11-14,14,19.6,18.2,1968,1988
2012-11-15,15,19.6,18.6,2012,1975
1990-11-16,16,20.2,19.6,1990,2009
1990-11-17,17,20.2,17.6,1990,1964
1987-11-18,18,18.8,18.6,1987,1995
2015-11-19,19,19,18.1,2015,1964
1987-11-20,20,19.2,18.7,1987,2015
1994-11-21,21,17.5,17.4,1994,1995
1994-11-22,22,18.1,17.5,1994,2014
1960-11-23,23,17.6,16.4,1960,1951
2014-11-24,24,17.3,16.1,2014,2017
1974-11-25,25,18,16.5,1974,2017
1996-11-26,26,17.6,16.6,1996,2000
1996-11-27,27,17.6,16.6,1996,1981
1981-11-28,28,18,17.6,1981,1974
1993-11-29,29,18.8,17.4,1993,1979
1953-11-30,30,16.6,16.4,1953,1979
1979-12-01,1,18.6,17.2,1979,1983
1979-12-02,2,17.8,16.3,1979,1996
1979-12-03,3,17.8,17.2,1979,1953
2015-12-04,4,16.3,16,2015,1985
2015-12-05,5,16.6,16,2015,2018
1954-12-06,6,16.2,15.8,1954,2010
2000-12-07,7,16.5,14.5,2000,1954
1978-12-08,8,14.2,14,1978,1969
1978-12-09,9,16,14.8,1978,2007
1978-12-10,10,16.6,16.1,1978,2010
1994-12-11,11,16.2,15,1994,1971
1994-12-12,12,17.7,14,1994,1978
1994-12-13,13,16.9,16,1994,1981
1981-12-14,14,16.4,14.9,1981,1961
2015-12-15,15,15.3,14.4,2015,1973
1987-12-16,16,16.2,15.5,1987,2015
2015-12-17,17,14.8,14.5,2015,2004
2004-12-18,18,16,14.9,2004,2015
2015-12-19,19,15.4,15.3,2015,1987
1987-12-20,20,15.6,15.3,1987,2015
1984-12-21,21,15.4,15.4,1984,2008
2008-12-22,22,15.8,14.6,2008,2015
1991-12-23,23,17,14.8,1991,2008
1983-12-24,24,14.6,14.5,1983,1991
1977-12-25,25,16.8,14.6,1977,1995
1983-12-26,26,17,16.6,1983,1977
1983-12-27,27,14.6,14.5,1983,2016
1983-12-28,28,16.4,14.5,1983,1958
2017-12-29,29,16,14.9,2017,1983
2017-12-30,30,15.5,14.8,2017,2005
