fecha,dia,primero,segundo,yearprimera,yearsegundo
2011-09-10,10,34.7,33.2,2011,2004
2004-09-11,11,31.8,31.6,2004,1985
1997-09-12,12,34.6,33.9,1997,2004
2016-09-13,13,32.7,31.7,2016,2007
2011-09-14,14,32.4,31.6,2011,1999
1986-09-15,15,33.6,31.7,1986,2011
1987-09-16,16,35.4,34.1,1987,2014
1987-09-17,17,35.6,32.4,1987,1991
1987-09-18,18,34,30.6,1987,2008
1987-09-19,19,35.6,32.2,1987,1986
1987-09-20,20,34.2,33.9,1987,2014
1987-09-21,21,35,33.2,1987,1991
1987-09-22,22,31,30.6,1987,1993
1990-09-23,23,32.4,30.2,1990,1984
1983-09-24,24,31,30.4,1983,1987
1983-09-25,25,30.2,30,1983,1982
1983-09-26,26,30.6,30,1983,1992
2013-09-27,27,33.4,31.4,2013,1987
2003-09-28,28,30,29.6,2003,1985
2011-09-29,29,30.1,30,2011,1975
1990-09-30,30,30.4,30,1990,1980
2013-10-01,1,30.1,29.8,2013,1985
1985-10-02,2,31.4,30.2,1985,2004
2004-10-03,3,31.9,31.6,2004,1985
2004-10-04,4,32.7,30.2,2004,2011
2004-10-05,5,33.2,30.3,2004,2011
2004-10-06,6,31.8,29.1,2004,2009
2009-10-07,7,30.5,29.6,2009,1981
2004-10-08,8,32,29,2004,1981
1981-10-09,9,29.6,28.7,1981,2012
1991-10-10,10,28.6,28.4,1991,1997
1997-10-11,11,29.2,28.6,1997,2001
2001-10-12,12,30.5,28.2,2001,1997
2001-10-13,13,29.2,28.4,2001,1981
2018-10-14,14,27.3,27.2,2018,2017
1988-10-15,15,30.8,27,1988,1981
2013-10-16,16,30,29.4,2013,1981
1988-10-17,17,30,29.8,1988,1981
2014-10-18,18,32,28.5,2014,2012
2014-10-19,19,33.6,28,2014,2001
2014-10-20,20,29.5,28.7,2014,2012
2014-10-21,21,32.3,28.8,2014,1997
1997-10-22,22,27.8,27.4,1997,2004
2004-10-23,23,27,26.2,2004,1997
1987-10-24,24,28.8,28.8,1987,2016
1987-10-25,25,31.6,29.7,1987,2006
1987-10-26,26,31.4,29.7,1987,2013
1987-10-27,27,29.6,29.5,1987,2006
1999-10-28,28,31,26.8,1999,2006
1999-10-29,29,29.5,27.4,1999,1995
2005-10-30,30,27.2,25.6,2005,1988
2006-10-31,31,31,26,2006,1988
2014-11-01,1,25.7,25.1,2014,2016
1995-11-02,2,27,25.2,1995,1987
2013-11-03,3,26.6,24.6,2013,2011
1977-11-04,4,24.8,24.4,1977,2016
2013-11-05,5,25.8,25.2,2013,1985
2013-11-06,6,26.4,25.2,2013,1985
2013-11-07,7,24.5,23.8,2013,1982
1985-11-08,8,24.6,24.1,1985,2006
1985-11-09,9,24.6,23.5,1985,1988
1985-11-10,10,25,23.4,1985,1995
1995-11-11,11,24.2,23,1995,2002
1988-11-12,12,24.6,23.2,1988,1996
2018-11-13,13,23.6,23,2018,1977
2018-11-14,14,22.4,22.2,2018,1992
2006-11-15,15,23.6,22,2006,1983
1995-11-16,16,23.6,23.3,1995,2009
2009-11-17,17,25.1,24,2009,1995
2015-11-18,18,22.2,21.9,2015,2009
1994-11-19,19,23,21.5,1994,2016
2007-11-20,20,23.4,23,2007,2011
1972-11-21,21,23.6,23.1,1972,2014
2016-11-22,22,23.1,23,2016,2014
2014-11-23,23,27.2,23.6,2014,2016
2014-11-24,24,23.7,22.2,2014,2017
2006-11-25,25,25.4,22.6,2006,2017
2006-11-26,26,25.5,22.5,2006,2000
2000-11-27,27,22.6,22.4,2000,1992
2014-11-28,28,21.6,21,2014,1974
2011-11-29,29,21.2,20.1,2011,2014
1996-11-30,30,21,20.6,1996,1994
2006-12-01,1,20.4,19.6,2006,2001
1976-12-02,2,21.4,20.7,1976,2006
2006-12-03,3,21.8,21.6,2006,1994
2006-12-04,4,22.1,22.1,2006,2018
2006-12-05,5,20.4,19.4,2006,1994
2018-12-06,6,21.3,20.2,2018,2015
2000-12-07,7,21.8,20.9,2000,2001
2015-12-08,8,20.5,20.4,2015,2010
2010-12-09,9,21.8,21.6,2010,2007
2016-12-10,10,20,19.8,2016,1981
1981-12-11,11,20.6,20.4,1981,1994
1981-12-12,12,21.2,19.2,1981,1978
1978-12-13,13,21.8,21.6,1978,1981
1981-12-14,14,21.8,21,1981,1999
1989-12-15,15,20.4,19.6,1989,1987
1981-12-16,16,22,21.8,1981,2015
1989-12-17,17,20.8,20,1989,1987
2002-12-18,18,23,21.4,2002,1989
1986-12-19,19,19.6,19,1986,1987
1987-12-20,20,20,19.1,1987,2015
2015-12-21,21,21.4,19.6,2015,1987
2011-12-22,22,20.2,19.7,2011,2010
1983-12-23,23,20.4,20,1983,1995
1995-12-24,24,23.8,19.5,1995,2015
1983-12-25,25,21.6,21.6,1983,1995
2016-12-26,26,20.5,20,2016,2002
2015-12-27,27,19.3,19.2,2015,1999
1974-12-28,28,19.6,18.6,1974,1985
1974-12-29,29,19.6,18.5,1974,2016
2017-12-30,30,20.1,19.6,2017,1981
1978-12-31,31,21.6,19,1978,1994
