fecha,dia,primero,segundo,yearprimera,yearsegundo
1962-01-01,1,20.5,19.8,1962,1994
1979-01-02,2,19.4,19.4,1979,2002
1975-01-03,3,19.6,19.5,1975,2014
2015-01-04,4,20.5,20.3,2015,1960
2012-01-05,5,22.4,19.6,2012,1975
1995-01-06,6,19.6,19.4,1995,1974
1982-01-07,7,20,20,1982,2012
1976-01-08,8,20.4,20.2,1976,1996
2004-01-09,9,20.8,19.8,2004,1974
2004-01-10,10,20.7,20.2,2004,1955
1974-01-11,11,20.4,19.8,1974,1955
2004-01-12,12,21,20.6,2004,1997
2015-01-13,13,19.6,19.2,2015,1976
1979-01-14,14,20.6,19.8,1979,1975
1974-01-15,15,20.2,19.6,1974,1968
1974-01-16,16,22.2,20.1,1974,2008
1968-01-17,17,23,20.6,1968,1983
1951-01-18,18,20.5,20.5,1951,2007
2007-01-19,19,22.2,21.2,2007,1959
2008-01-20,20,21.6,21.2,2008,2007
1981-01-21,21,22.6,21.8,1981,2005
1981-01-22,22,22.6,22,1981,2008
2016-01-23,23,21.9,21.5,2016,2008
2016-01-24,24,20.5,20.4,2016,1987
1959-01-25,25,24.2,21.2,1959,1980
1958-01-26,26,22.5,21.6,1958,1983
1983-01-27,27,21.4,20.7,1983,1967
1983-01-28,28,21.2,21.2,1983,2002
1994-01-29,29,23,22.6,1994,1983
1983-01-30,30,22.6,20.6,1983,1956
1983-01-31,31,22.6,21.8,1983,2013
1953-02-01,1,22.3,22.1,1953,2016
1965-02-02,2,21.8,21.2,1965,1953
2004-02-03,3,22.8,22,2004,1997
2000-02-04,4,23,23,2000,2004
2004-02-05,5,23.6,22.8,2004,1995
1985-02-06,6,22,21.6,1985,2004
1981-02-07,7,23.6,21.6,1981,1977
2008-02-08,8,22.5,21.6,2008,1955
1990-02-09,9,23,22.8,1990,1955
1968-02-10,10,24,23,1968,1961
2001-02-11,11,24,23,2001,1961
1961-02-12,12,23.6,23.5,1961,2001
1961-02-13,13,23.4,23,1961,2005
2000-02-14,14,24.3,23.5,2000,1958
1958-02-15,15,25.2,25.1,1958,2000
1958-02-16,16,25,24.8,1958,2007
1958-02-17,17,24,22.6,1958,1989
2000-02-18,18,25.2,24.4,2000,1978
1997-02-19,19,23.5,23.4,1997,1990
1990-02-20,20,24.4,24,1990,1997
1997-02-21,21,23.8,23.6,1997,1971
1990-02-22,22,23.8,23.6,1990,2019
1990-02-23,23,25.4,24.6,1990,1999
1990-02-24,24,26.6,23.7,1990,2019
1957-02-25,25,25.2,24.6,1957,2011
2011-02-26,26,25,24.6,2011,2019
1997-02-27,27,26.6,25.4,1997,1961
1960-02-28,28,28,27.6,1960,1997
2000-02-29,29,23.8,22.5,2000,1952
1987-03-01,1,26.8,26.8,1987,1987
1987-03-02,2,27.4,26.4,1987,1983
1987-03-03,3,27.6,26.6,1987,1997
1987-03-04,4,27,26.4,1987,1997
1998-03-05,5,28.5,26.8,1998,1997
1998-03-06,6,28.2,27.6,1998,1997
1998-03-07,7,28.8,27.5,1998,1997
1998-03-08,8,28,27.5,1998,2000
2017-03-09,9,28.4,28.2,2017,1981
1981-03-10,10,29,29,1981,2000
1981-03-11,11,29.6,26.9,1981,2015
2003-03-12,12,29.5,27.4,2003,1981
2008-03-13,13,28.3,27.8,2008,1982
2012-03-14,14,28.4,28.2,2012,2009
1997-03-15,15,27.4,26.6,1997,1992
1997-03-16,16,27.4,27.2,1997,1961
1961-03-17,17,30.5,28.2,1961,1998
1997-03-18,18,29,28.8,1997,1961
1997-03-19,19,28.8,27.6,1997,1998
1998-03-20,20,28,27.4,1998,1991
1990-03-21,21,30.4,29.5,1990,1997
1992-03-22,22,30.1,30.1,1992,2002
2002-03-23,23,30.5,30.1,2002,1992
1955-03-24,24,30.8,29.4,1955,2002
1994-03-25,25,29.8,28.8,1994,1988
1988-03-26,26,29,28.2,1988,2009
