fecha,dia,primero,segundo,yearprimera,yearsegundo
1996-01-01,1,23.6,22.1,1996,1960
2003-01-02,2,23.2,22.2,2003,1980
2018-01-03,3,24.4,23.8,2018,2014
2018-01-04,4,24.1,23.7,2018,2007
2012-01-05,5,24.5,23.5,2012,2013
2012-01-06,6,24,23.6,2012,1987
1982-01-07,7,29.2,23.1,1982,2016
1982-01-08,8,24.8,23,1982,1999
1982-01-09,9,25,23.4,1982,2016
2004-01-10,10,26.2,22.4,2004,1974
1986-01-11,11,23.8,22.8,1986,1974
2004-01-12,12,23.8,23.6,2004,1955
2004-01-13,13,26.2,24,2004,1955
1955-01-14,14,24.3,23,1955,1986
1955-01-15,15,26.2,22,1955,1986
1981-01-16,16,21.6,21.5,1981,1951
2010-01-17,17,23,22.8,2010,1968
1955-01-18,18,24.2,23.5,1955,2008
1951-01-19,19,24.6,24,1951,2007
2007-01-20,20,24,23.4,2007,1966
2018-01-21,21,25.7,24.2,2018,1955
1966-01-22,22,26.2,24.4,1966,2018
2004-01-23,23,25,23.6,2004,2009
2004-01-24,24,25,24,2004,1995
1995-01-25,25,24.8,23,1995,2004
2004-01-26,26,24,23.6,2004,2014
2004-01-27,27,23,22.6,2004,1995
1983-01-28,28,21.8,21.7,1983,2003
1975-01-29,29,25.6,22.6,1975,1999
1983-01-30,30,26,24.4,1983,1975
1975-01-31,31,23,23,1975,1983
1983-02-01,1,25.2,24.7,1983,2013
1978-02-02,2,23.4,23.2,1978,1964
1970-02-03,3,24,22.6,1970,2000
1977-02-04,4,23.2,23.2,1977,1980
1961-02-05,5,25.3,24.2,1961,1977
1961-02-06,6,26.6,24,1961,1979
1984-02-07,7,24.6,23.6,1984,1995
1955-02-08,8,26,25.6,1955,1984
1955-02-09,9,24.6,24.6,1955,1995
1966-02-10,10,24.2,23.6,1966,1955
2007-02-11,11,24.5,24.2,2007,2016
1985-02-12,12,25.2,24,1985,2007
2016-02-13,13,25.9,25.7,2016,2005
1990-02-14,14,27.6,24.9,1990,1958
1990-02-15,15,28.6,25.8,1990,1995
1995-02-16,16,24.6,24.4,1995,1990
1958-02-17,17,27,26,1958,1978
