fecha,dia,primero,segundo,yearprimera,yearsegundo
2004-04-05,5,27.3,24.9,2004,2017
2004-04-06,6,27.7,26.2,2004,1999
2008-04-07,7,27.5,26.7,2008,1979
1979-04-08,8,29,26.6,1979,2008
2008-04-09,9,28.8,27.2,2008,1963
1984-04-10,10,27.5,27.3,1984,1999
1983-04-11,11,30,25.6,1983,1984
2010-04-12,12,25.5,25.4,2010,1966
2014-04-13,13,30.8,30.3,2014,1983
1983-04-14,14,29.2,26.4,1983,2010
2000-04-15,15,27.8,26.1,2000,2010
2017-04-16,16,30.5,25.7,2017,2010
2017-04-17,17,34.2,26.2,2017,1970
2011-04-18,18,27.2,26,2011,1992
1992-04-19,19,30.5,25.3,1992,2018
2013-04-20,20,31,28,2013,1963
2013-04-21,21,34.3,26,2013,1997
2002-04-22,22,30.4,29,2002,2013
2002-04-23,23,31.6,28,2002,1999
2002-04-24,24,27.6,27.4,2002,1953
2008-04-25,25,33.7,26.3,2008,2007
2008-04-26,26,31.4,28.3,2008,1964
2008-04-27,27,33,29.3,2008,2010
1994-04-28,28,32,30.7,1994,2008
1994-04-29,29,29.5,28.8,1994,2008
1994-04-30,30,33.6,27.4,1994,1973
1967-05-01,1,28.3,26.2,1967,1970
1967-05-02,2,28,26.3,1967,2000
1970-05-03,3,31.5,27.3,1970,2014
1996-05-04,4,30.2,30,1996,1970
1996-05-05,5,30.2,28.4,1996,1958
1958-05-06,6,33.4,28.8,1958,1954
1958-05-07,7,27,26.4,1958,1962
1958-05-08,8,33.6,26.6,1958,2013
1955-05-09,9,29.8,28.6,1955,2007
1956-05-10,10,32,31.7,1956,2007
1955-05-11,11,34.5,30.3,1955,2012
1955-05-12,12,35,28.1,1955,2007
1955-05-13,13,32.5,32.5,1955,2015
2012-05-14,14,34.5,30.1,2012,2015
1964-05-15,15,36,33.9,1964,2012
1964-05-16,16,33.3,28.6,1964,2017
2015-05-17,17,27.5,27.2,2015,2017
1995-05-18,18,27,27,1995,2010
2010-05-19,19,28.6,26.6,2010,1995
2010-05-20,20,31.7,26.4,2010,2017
2003-05-21,21,30.5,28.6,2003,1982
2003-05-22,22,31,27.6,2003,1957
2003-05-23,23,32.5,28,2003,1986
1996-05-24,24,30,29.1,1996,2003
1996-05-25,25,28.5,28.1,1996,2001
2001-05-26,26,30.3,30.2,2001,1986
1986-05-27,27,30.4,27.9,1986,2001
1954-05-28,28,27,27,1954,1995
1953-05-29,29,32.9,27.5,1953,1990
1953-05-30,30,31.5,27,1953,1990
1953-05-31,31,31,29.4,1953,1987
1953-06-01,1,30.8,27.8,1953,1995
2010-06-02,2,36.9,31.4,2010,1965
1987-06-03,3,29,28.6,1987,2007
1987-06-04,4,29.4,29,1987,2007
1987-06-05,5,29.2,28.6,1987,1958
2012-06-06,6,27.3,26.7,2012,1966
1952-06-07,7,31.6,30.2,1952,1987
1952-06-08,8,34.6,29.4,1952,1994
1994-06-09,9,30,29.6,1994,2016
2003-06-10,10,29.3,28,2003,2016
2004-06-11,11,29.2,28.6,2004,2009
1951-06-12,12,29,28,1951,1997
1983-06-13,13,28.6,28.4,1983,1997
1983-06-14,14,31.5,28.2,1983,2016
1983-06-15,15,34,29,1983,1985
1984-06-16,16,32,30.8,1984,1983
1985-06-17,17,28.6,28.6,1985,1999
1961-06-18,18,27.8,27.8,1961,1995
1999-06-19,19,28.2,28,1999,1961
2016-06-20,20,30.7,29.9,2016,2011
2011-06-21,21,30.3,29,2011,1964
2011-06-22,22,31.3,28.5,2011,1989
2002-06-23,23,33.6,33,2002,2017
2017-06-24,24,35,31.4,2017,2011
1996-06-25,25,30.8,30.1,1996,2011
2012-06-26,26,30.2,30,2012,1996
2012-06-27,27,31.6,30.2,2012,1991
2013-06-28,28,30.2,30,2013,1996
2013-06-29,29,33.7,28.3,2013,2008
2013-06-30,30,30.9,30,2013,1973
2014-07-01,1,31.7,29.7,2014,2004
2001-07-02,2,30.7,30.4,2001,1974
1974-07-03,3,31.2,29.4,1974,2009
1994-07-04,4,33,31.4,1994,1999
1994-07-05,5,33,30.6,1994,1975
1994-07-06,6,30.2,28,1994,1956
2015-07-07,7,34,30,2015,1956
1994-07-08,8,32,29.5,1994,1991
1961-07-09,9,36.6,32.6,1961,1978
2018-07-10,10,34.4,33.4,2018,1961
1952-07-11,11,37,34.9,1952,2013
1952-07-12,12,35.3,34.3,1952,1957
1952-07-13,13,44.2,38,1952,1957
1952-07-14,14,33.5,32.5,1952,1989
2015-07-15,15,33.2,33,2015,1996
2016-07-16,16,33.3,32.5,2016,1989
1984-07-17,17,32.8,32.8,1984,2012
1984-07-18,18,33.2,33,1984,2012
1969-07-19,19,35.5,33.3,1969,2010
1967-07-20,20,39.6,31,1967,1969
1953-07-21,21,36.6,34,1953,1975
2005-07-22,22,33.7,33,2005,1995
1968-07-23,23,34,32,1968,1984
2004-07-24,24,36.5,35.4,2004,1978
2004-07-25,25,37.7,35.2,2004,1978
1982-07-26,26,38,36.6,1982,1954
1982-07-27,27,35.6,35.3,1982,2004
1979-07-28,28,35.6,34.7,1979,2007
2007-07-29,29,37,34.2,2007,1995
2007-07-30,30,38.9,32.3,2007,2011
2009-07-31,31,38.1,33.3,2009,1962
2009-08-01,1,36.7,33.6,2009,1962
1956-08-02,2,32.8,30.6,1956,1962
1956-08-03,3,35,31.2,1956,2000
1956-08-04,4,34.5,30.5,1956,1990
2016-08-05,5,34.2,34,2016,1956
1990-08-06,6,37.8,34,1990,1998
1990-08-07,7,37.2,34.2,1990,1976
1990-08-08,8,37,36.2,1990,1976
1976-08-09,9,36.2,31,1976,1990
2016-08-10,10,37.9,36,2016,1955
2010-08-11,11,34,32.5,2010,1990
2010-08-12,12,39,33.6,2010,1976
1976-08-13,13,38.6,33,1976,1995
1995-08-14,14,31.4,31,1995,1992
1958-08-15,15,33.5,32.6,1958,2013
1958-08-16,16,32.5,30.7,1958,2013
2013-08-17,17,37.3,34.7,2013,1988
1966-08-18,18,36.2,34.6,1966,1988
1966-08-19,19,38,32.4,1966,1987
1966-08-20,20,36,32.5,1966,1987
1966-08-21,21,36.4,34,1966,2013
2013-08-22,22,34.2,32,2013,1962
1989-08-23,23,35.2,35,1989,2013
1989-08-24,24,34.6,34,1989,1961
1961-08-25,25,35.7,32,1961,1981
1961-08-26,26,36.5,34,1961,1990
1961-08-27,27,37,33.5,1961,2004
2004-08-28,28,36.7,34.9,2004,1999
2004-08-29,29,36.7,36.1,2004,2010
2010-08-30,30,35,34,2010,2016
2004-08-31,31,33.1,31.7,2004,2002
1962-09-01,1,34.6,33.5,1962,1955
1975-09-02,2,32,32,1975,1991
2006-09-03,3,32.3,31.6,2006,1985
2006-09-04,4,38.9,34.8,2006,2005
2005-09-05,5,37.7,35.3,2005,1957
1983-09-06,6,37.2,35,1983,1986
1987-09-07,7,36.5,34.5,1987,1983
1987-09-08,8,36,30.2,1987,1986
1988-09-09,9,33,32,1988,1966
1987-09-10,10,36,34,1987,1988
1978-09-11,11,36.2,33.9,1978,2006
1987-09-12,12,39,34,1987,1978
1987-09-13,13,34.5,32,1987,1978
1987-09-14,14,32.6,32,1987,1990
1989-09-15,15,34.5,32,1989,1961
1961-09-16,16,36.8,30.9,1961,2010
1987-09-17,17,34.2,33,1987,1978
1978-09-18,18,32.8,29.8,1978,1964
1987-09-19,19,30,29.7,1987,1991
1978-09-20,20,32.6,30,1978,1964
1991-09-21,21,30,29.8,1991,1996
1986-09-22,22,32,31.5,1986,1954
2010-09-23,23,31.7,31.4,2010,1984
1954-09-24,24,33,29.2,1954,1978
1983-09-25,25,35,31,1983,2008
1983-09-26,26,35.4,30.5,1983,1990
1983-09-27,27,33.5,30.6,1983,1976
1990-09-28,28,32,31.2,1990,1967
1963-09-29,29,32,31.6,1963,1985
1985-09-30,30,31.2,30.6,1985,1978
1985-10-01,1,33,32.4,1985,1980
2006-10-02,2,30.5,30,2006,1977
2006-10-03,3,29.6,29.2,2006,2011
2015-10-04,4,31.9,31.5,2015,2011
2015-10-05,5,33.8,31.9,2015,2002
2002-10-06,6,34.6,31.6,2002,1974
1989-10-07,7,34,32,1989,1974
1989-10-08,8,33.5,33,1989,1964
1952-10-09,9,32,30,1952,1956
1952-10-10,10,35,30.5,1952,2011
1983-10-11,11,32.5,31.4,1983,1952
1983-10-12,12,33,32.8,1983,1952
2017-10-13,13,35.9,30,2017,1971
2017-10-14,14,35.2,31.4,2017,1954
2017-10-15,15,34.9,33.7,2017,1971
1983-10-16,16,34.2,32,1983,1958
1956-10-17,17,31,30.5,1956,1954
1995-10-18,18,36,35,1995,1958
1995-10-19,19,33.4,31.4,1995,2004
1996-10-20,20,30,29.5,1996,1954
1968-10-21,21,31.6,30.6,1968,1963
1963-10-22,22,31.6,31.6,1963,1989
2014-10-23,23,30.9,30.8,2014,1956
1996-10-24,24,30.4,29.1,1996,2006
2001-10-25,25,32.7,32.2,2001,1995
2001-10-26,26,33.4,31.1,2001,2017
2001-10-27,27,32.7,30.2,2001,1973
2002-10-28,28,33.5,30.8,2002,1996
2002-10-29,29,31.2,29.9,2002,1996
1995-10-30,30,30.2,30.1,1995,1998
1998-10-31,31,31.8,29.2,1998,1989
1995-11-01,1,30.2,29.3,1995,1998
1997-11-02,2,30.4,29.3,1997,1998
1991-11-03,3,29.4,29.2,1991,1996
1991-11-04,4,31,29.4,1991,1996
1997-11-05,5,36.2,29,1997,1987
1999-11-06,6,33,28.6,1999,1978
1999-11-07,7,32.5,28.6,1999,1985
1985-11-08,8,33.6,33.5,1985,1999
1998-11-09,9,32.2,27.9,1998,2002
1998-11-10,10,31.8,28.4,1998,1977
1995-11-11,11,29,27.2,1995,2015
1996-11-12,12,28.2,27.6,1996,1981
1983-11-13,13,28.6,27.8,1983,1981
1968-11-14,14,28.6,28.6,1968,1983
1975-11-15,15,29.6,29.1,1975,2006
1995-11-16,16,30,28,1995,1975
1995-11-17,17,32,27.2,1995,1975
1995-11-18,18,29.6,29,1995,1983
1995-11-19,19,30.4,29.4,1995,2004
2007-11-20,20,29.1,28.5,2007,2004
2006-11-21,21,28.7,28.5,2006,2004
1994-11-22,22,28.4,28.2,1994,1996
1972-11-23,23,26.3,26.1,1972,1952
1952-11-24,24,31.3,27.1,1952,2012
1952-11-25,25,29.7,27.9,1952,2012
2010-11-26,26,27.2,27.2,2010,2017
2017-11-27,27,29,28.5,2017,1955
1970-11-28,28,29,28.5,1970,1955
1955-11-29,29,28.5,27,1955,1952
2010-11-30,30,26.8,26.6,2010,1953
1985-12-01,1,27,27,1985,1997
2016-12-02,2,27.5,27,2016,1985
1990-12-03,3,28,27.6,1990,2016
1961-12-04,4,26.8,25.6,1961,1985
2010-12-05,5,27.5,24.6,2010,1994
2010-12-06,6,27.2,27,2010,1961
2010-12-07,7,27,25.6,2010,1961
1961-12-08,8,27.4,25.8,1961,2010
1990-12-09,9,25.5,25.4,1990,1961
2009-12-10,10,27.7,25.4,2009,1989
2009-12-11,11,26.7,25.2,2009,1997
2000-12-12,12,27.2,26.4,2000,1961
2002-12-13,13,26.9,26.5,2002,1961
1998-12-14,14,25.8,25.4,1998,2000
1997-12-15,15,28,26.6,1997,2009
2015-12-16,16,26.9,26,2015,1996
1996-12-17,17,29.4,28,1996,1987
2010-12-18,18,26.3,26,2010,1996
2015-12-19,19,27.1,24.8,2015,2010
2009-12-20,20,26.4,25.7,2009,2012
1989-12-21,21,27.4,27.2,1989,1996
2002-12-22,22,26.8,25.6,2002,2009
1977-12-23,23,26.6,25.7,1977,2000
2009-12-24,24,26.1,25.4,2009,2001
2009-12-25,25,28.9,26.8,2009,2000
2003-12-26,26,25.9,25.4,2003,1978
2015-12-27,27,25.9,25,2015,1962
2009-12-28,28,24.4,23.6,2009,1981
2001-12-29,29,25,25,2001,2010
2009-12-30,30,26.1,24.8,2009,1962
1998-12-31,31,24.6,24,1998,1995
