fecha,dia,primero,segundo,yearprimera,yearsegundo
1969-05-12,12,31,30.3,1969,2014
1954-05-13,13,30.5,30.2,1954,1965
1954-05-14,14,31,30.9,1954,2012
2002-05-15,15,31.6,30.6,2002,2000
2002-05-16,16,34,31.6,2002,1990
2017-05-17,17,31.7,30.8,2017,1964
1989-05-18,18,31.2,30.8,1989,2015
2007-05-19,19,32.1,31.4,2007,1958
2009-05-20,20,33.1,31.8,2009,1989
1974-05-21,21,30,29.9,1974,2016
1974-05-22,22,32,31.4,1974,1986
2018-05-23,23,31.4,30.6,2018,1951
2018-05-24,24,32.1,32,2018,2017
2017-05-25,25,34,33.6,2017,1986
1999-05-26,26,34.2,32,1999,1960
2017-05-27,27,33,32.6,2017,1960
1996-05-28,28,32.2,32.2,1996,2006
1996-05-29,29,31.6,31.6,1996,1997
2000-05-30,30,32.8,31.7,2000,2012
2012-05-31,31,33.3,31.6,2012,1999
2012-06-01,1,36,35.5,2012,1999
2000-06-02,2,33.2,33,2000,2015
2015-06-03,3,32.9,32,2015,1983
2001-06-04,4,32.5,32.4,2001,1999
2015-06-05,5,34.1,32.7,2015,2010
2014-06-06,6,36.9,33.2,2014,2015
2006-06-07,7,34.8,33,2006,1982
1982-06-08,8,34.6,34.1,1982,2017
1983-06-09,9,34,33.4,1983,1982
1983-06-10,10,34.4,32.1,1983,2004
2003-06-11,11,35.6,34.4,2003,1981
2009-06-12,12,36.6,34.6,2009,2003
2003-06-13,13,36.9,34.6,2003,1951
2009-06-14,14,38.5,35.1,2009,2013
2002-06-15,15,35.4,34.2,2002,1989
2017-06-16,16,37.8,35.2,2017,1982
2017-06-17,17,36,34.4,2017,2000
2017-06-18,18,36.7,35.8,2017,2009
2017-06-19,19,35.5,34.4,2017,1998
2017-06-20,20,36.3,35.6,2017,2003
2003-06-21,21,36.4,34.9,2003,2015
2008-06-22,22,35.4,34.6,2008,1989
2018-06-23,23,36.7,36.4,2018,2001
2001-06-24,24,40.6,35.6,2001,2018
2017-06-25,25,37.9,36.2,2017,1991
2008-06-26,26,35.3,34.6,2008,2002
1965-06-27,27,38.8,38.2,1965,2004
1966-06-28,28,35.6,35.2,1966,2016
2015-06-29,29,40.8,34.8,2015,1994
1994-06-30,30,36.6,36.4,1994,1989
1999-07-01,1,37.4,35.8,1999,2010
2010-07-02,2,35.3,35.2,2010,1974
2016-07-03,3,37,34.9,2016,2015
2010-07-04,4,36.4,35.2,2010,2013
1998-07-05,5,35.4,35.1,1998,2010
1994-07-06,6,39.4,36.2,1994,2004
2015-07-07,7,40.5,37.4,2015,1986
2010-07-08,8,40.3,36.1,2010,2013
2006-07-09,9,37.5,37,2006,1968
1979-07-10,10,39.6,37,1979,1982
2006-07-11,11,36.6,36.4,2006,1998
1991-07-12,12,37.2,35.1,1991,2006
1985-07-13,13,37.8,36.4,1985,2007
2005-07-14,14,37.6,35.9,2005,2007
1994-07-15,15,38.6,37.4,1994,1991
1995-07-16,16,39.2,37.6,1995,2014
2015-07-17,17,38.7,37.1,2015,2014
1998-07-18,18,38.6,38.5,1998,2017
2013-07-19,19,38.1,38,2013,1995
1989-07-20,20,37.8,37.2,1989,1991
1989-07-21,21,40,36.6,1989,1999
1990-07-22,22,38,37,1990,1999
1995-07-23,23,36.6,36,1995,1963
1964-07-24,24,36.3,35,1964,1995
1998-07-25,25,37.6,36.9,1998,2012
2016-07-26,26,37.5,35.8,2016,1992
1994-07-27,27,34.6,34.4,1994,2011
2016-07-28,28,38.2,37.6,2016,1994
1981-07-29,29,38.6,37.4,1981,1989
1981-07-30,30,41.2,36.5,1981,2003
2001-07-31,31,39.2,37.7,2001,1958
2018-08-01,1,39.2,38,2018,1988
1992-08-02,2,39,38.3,1992,2018
2015-08-03,3,41.1,38,2015,1985
1991-08-04,4,39.6,38.6,1991,1992
1991-08-05,5,40,38.6,1991,1992
1992-08-06,6,39.6,37.9,1992,2003
1992-08-07,7,39,37.7,1992,2003
2003-08-08,8,37.7,36.8,2003,2018
2003-08-09,9,37.5,36,2003,1973
1989-08-10,10,38.2,36.6,1989,1998
2009-08-11,11,37.1,36.4,2009,1998
2003-08-12,12,38.8,37.8,2003,1987
1995-08-13,13,37.4,35.7,1995,2002
2005-08-14,14,37.3,36.6,2005,1995
2000-08-15,15,37.2,36.3,2000,2013
1991-08-16,16,39,37.6,1991,2000
1991-08-17,17,39,39,1991,2012
1991-08-18,18,38,37.4,1991,2009
1993-08-19,19,38.4,37.6,1993,2012
1993-08-20,20,39.6,37.3,1993,2011
2015-08-21,21,36.6,35.1,2015,2010
2009-08-22,22,35.8,35.5,2009,2004
2003-08-23,23,38,37.4,2003,1998
2001-08-24,24,38.6,38,2001,1998
2001-08-25,25,38.2,37.4,2001,1998
2010-08-26,26,39.2,36.7,2010,2017
2007-08-27,27,39,37,2007,1994
2018-08-28,28,38.1,36.3,2018,2010
1989-08-29,29,35.4,35.2,1989,2000
1998-08-30,30,35.8,34.8,1998,1988
1998-08-31,31,36.2,36.2,1998,2009
2018-09-01,1,35.1,34.3,2018,2016
2016-09-02,2,34.3,33.6,2016,1970
1986-09-03,3,35.2,34,1986,1991
1986-09-04,4,36,35.8,1986,2016
1988-09-05,5,34.4,34.2,1988,1991
2016-09-06,6,36.1,34.4,2016,1983
1983-09-07,7,34.6,34,1983,1981
1981-09-08,8,37.6,36,1981,2004
1962-09-09,9,34.5,33.4,1962,1968
1991-09-10,10,37.2,35.6,1991,1985
1964-09-11,11,34.8,34.2,1964,1985
1956-09-12,12,36,35.6,1956,1962
1987-09-13,13,34.4,33.9,1987,2010
1964-09-14,14,35.4,33.2,1964,1983
1990-09-15,15,34.6,34.5,1990,1964
1987-09-16,16,33,32.8,1987,1964
1987-09-17,17,33.6,33.3,1987,1961
1987-09-18,18,34.2,33.5,1987,1961
1990-09-19,19,34,32.4,1990,1991
1991-09-20,20,33.4,32.5,1991,2004
1983-09-21,21,35.6,33.6,1983,1986
1983-09-22,22,36.6,34,1983,1986
2018-09-23,23,36,34,2018,1986
2018-09-24,24,35.3,32.4,2018,1991
2018-09-25,25,32.8,32.5,2018,1961
2013-09-26,26,34.4,32.1,2013,2018
2016-09-27,27,31.6,30.4,2016,2018
1964-09-28,28,34,32,1964,1988
1990-09-29,29,36.2,30.6,1990,1963
1985-09-30,30,30.8,30.5,1985,2014
1997-10-01,1,30.6,30.2,1997,2003
1983-10-02,2,30.4,30,1983,2011
2016-10-03,3,31.6,30.6,2016,1986
1997-10-04,4,30.8,30.4,1997,1983
2016-10-05,5,31.2,29.8,2016,2017
1962-10-06,6,30,29.3,1962,2013
2004-10-07,7,31.6,30,2004,2013
1989-10-08,8,31,29.2,1989,2006
1961-10-09,9,30,30,1961,1978
1978-10-10,10,30.6,29.5,1978,1961
2001-10-11,11,28.6,28.4,2001,1961
1983-10-12,12,29.2,28.2,1983,1978
2017-10-13,13,29.6,29.3,2017,2018
2017-10-14,14,32.2,28.6,2017,1985
2017-10-15,15,31.1,28.6,2017,1985
1981-10-16,16,31.2,28.3,1981,2017
2013-10-17,17,31.4,29.9,2013,1952
1981-10-18,18,29.8,29,1981,2012
2014-10-19,19,32.8,28,2014,2004
2014-10-20,20,32.5,28.2,2014,1996
1996-10-21,21,29,27.6,1996,1985
1989-10-22,22,28.4,27.7,1989,1967
2004-10-23,23,30.8,27.4,2004,1985
1987-10-24,24,30,29.2,1987,2001
2014-10-25,25,31.2,29.2,2014,2016
2016-10-26,26,31.6,29,2016,1995
2014-10-27,27,29.6,29.4,2014,2016
1999-10-28,28,29.6,27.3,1999,2005
2005-10-29,29,30.5,29.6,2005,2001
2001-10-30,30,31,29.4,2001,1995
2001-10-31,31,30.4,26.3,2001,2014
2001-11-01,1,27.4,26.4,2001,1988
1978-11-02,2,30.5,29,1978,1981
1995-11-03,3,28,27.6,1995,1981
1978-11-04,4,26,25.8,1978,1988
1992-11-05,5,25.4,25.2,1992,2016
1985-11-06,6,29,28,1985,1978
1985-11-07,7,26.8,26.2,1985,2002
1985-11-08,8,27.4,25.4,1985,1978
1985-11-09,9,27.6,24.3,1985,2015
1985-11-10,10,27,25.5,1985,2015
1985-11-11,11,24.2,24.2,1985,1988
1967-11-12,12,25.5,25.2,1967,2013
1967-11-13,13,25.2,25.2,1967,2011
1968-11-14,14,27,24,1968,2011
2009-11-15,15,25.3,24.4,2009,1998
1995-11-16,16,26.6,25.2,1995,1978
2009-11-17,17,26.4,23.6,2009,1995
2009-11-18,18,25.4,24.6,2009,1978
1995-11-19,19,25.8,23,1995,1987
1994-11-20,20,25,24.2,1994,1995
2015-11-21,21,25,24.3,2015,2014
2014-11-22,22,25.9,23.2,2014,1981
1978-11-23,23,27.4,26,1978,2014
2014-11-24,24,24.6,23.4,2014,1994
1994-11-25,25,23,22.2,1994,1952
1984-11-26,26,27.2,24.3,1984,2015
1992-11-27,27,23,22,1992,1983
1983-11-28,28,25,23.8,1983,2000
1981-11-29,29,21.6,21.6,1981,1983
1953-11-30,30,23.8,22.2,1953,1997
1994-12-01,1,22,21.6,1994,1983
1994-12-02,2,23.2,22.5,1994,2002
1953-12-03,3,22.5,22,1953,1999
2018-12-04,4,21.9,21.4,2018,1978
1992-12-05,5,23,21.1,1992,2018
2001-12-06,6,22.4,21.5,2001,1961
2010-12-07,7,24.2,23.6,2010,1992
2000-12-08,8,22.4,21.1,2000,2007
2010-12-09,9,27.7,21.9,2010,1953
2018-12-10,10,22.9,22,2018,2010
1979-12-11,11,29.2,22.2,1979,1994
1978-12-12,12,23.6,21.6,1978,1981
1994-12-13,13,22.6,21.4,1994,1981
1981-12-14,14,23.6,22.8,1981,1998
1998-12-15,15,23,21,1998,1994
1989-12-16,16,22.4,22.3,1989,2015
1962-12-17,17,22.5,21.8,1962,2015
2004-12-18,18,21,20.6,2004,1995
2002-12-19,19,20.3,20.2,2002,2004
1988-12-20,20,22.6,21,1988,1986
1998-12-21,21,21,20.6,1998,1987
1981-12-22,22,24.2,20.4,1981,1989
1981-12-23,23,21.6,20.8,1981,1991
1983-12-24,24,23.2,21,1983,1995
1955-12-25,25,25.3,22,1955,1983
1983-12-26,26,22,20.3,1983,2015
2017-12-27,27,20.5,19.8,2017,1983
1990-12-28,28,21.6,21,1990,2014
2009-12-29,29,21.7,20.7,2009,2017
1981-12-30,30,20.6,20.6,1981,2000
2002-12-31,31,24.4,23.6,2002,2001
