fecha,dia,primero,segundo,yearprimera,yearsegundo
2006-05-17,17,30.4,29.1,2006,1964
1964-05-18,18,30,27.8,1964,2007
1964-05-19,19,29.2,27.8,1964,1958
2009-05-20,20,29.4,27.6,2009,2005
1974-05-21,21,28.8,27.8,1974,2009
1974-05-22,22,29,29,1974,2009
1953-05-23,23,31,29,1953,1976
1953-05-24,24,32,28.8,1953,1970
2017-05-25,25,29.5,29.4,2017,1953
2005-05-26,26,31.2,30.2,2005,2017
2001-05-27,27,29.8,29.6,2001,2005
2001-05-28,28,31.8,30.4,2001,2006
2001-05-29,29,32.4,29.4,2001,1996
2001-05-30,30,32.4,30.2,2001,1996
2001-05-31,31,31.6,30.2,2001,2012
2012-06-01,1,31.8,31,2012,1976
1970-06-02,2,31,29.4,1970,2001
1970-06-03,3,31.2,30.5,1970,2015
1983-06-04,4,30.6,30,1983,1950
1950-06-05,5,30,30,1950,2005
2006-06-06,6,30.6,30.2,2006,1983
2006-06-07,7,32.6,30,2006,1983
2006-06-08,8,33,30.4,2006,2016
1983-06-09,9,31.6,31.3,1983,1964
1983-06-10,10,33.4,32,1983,1964
1981-06-11,11,33.2,33.1,1981,2017
1981-06-12,12,35.2,33,1981,2009
2009-06-13,13,35.2,33.2,2009,1981
2017-06-14,14,33.9,33.6,2017,1981
1981-06-15,15,35.4,34.4,1981,2017
1981-06-16,16,34,32.6,1981,2002
2002-06-17,17,34,33.3,2002,2017
2017-06-18,18,33.7,32.8,2017,2005
1965-06-19,19,33.4,32.4,1965,2005
1965-06-20,20,34,33.2,1965,2001
2001-06-21,21,34,33.6,2001,1965
2002-06-22,22,35.2,34.8,2002,2001
2001-06-23,23,34.6,33.8,2001,2002
2001-06-24,24,34.6,32.6,2001,1952
1952-06-25,25,34.6,33.8,1952,2001
2012-06-26,26,34.4,34,2012,1965
2004-06-27,27,35,33.6,2004,2012
1968-06-28,28,34.5,34.2,1968,1986
1950-06-29,29,37,36,1950,1968
1968-06-30,30,36.2,35.4,1968,1994
1982-07-01,1,34.8,34.6,1982,1999
1994-07-02,2,34.8,34,1994,1999
2005-07-03,3,35.6,33.6,2005,1994
2015-07-04,4,33.2,33,2015,1959
1982-07-05,5,34.4,34,1982,1959
1982-07-06,6,36.2,35.6,1982,2015
1982-07-07,7,37.6,35.2,1982,2015
1982-07-08,8,35.6,33.8,1982,1986
1979-07-09,9,34.4,34,1979,1950
2006-07-10,10,36,34.8,2006,2015
2003-07-11,11,35.5,34.4,2003,1991
1966-07-12,12,34.6,34.6,1966,1991
1966-07-13,13,35,35,1966,1983
1978-07-14,14,35.2,34.7,1978,2015
1978-07-15,15,35,34.6,1978,1983
2005-07-16,16,35.8,35.4,2005,1978
1978-07-17,17,35.6,34,1978,1999
1969-07-18,18,35.6,34.6,1969,1995
1995-07-19,19,37,35.4,1995,1969
1995-07-20,20,36.6,35.4,1995,1990
1995-07-21,21,36.6,35,1995,1951
1984-07-22,22,34.8,34.6,1984,1990
1984-07-23,23,35.2,34.4,1984,2008
1995-07-24,24,37.4,35.6,1995,1980
1954-07-25,25,35.1,34.4,1954,1999
2009-07-26,26,35.6,34.8,2009,1954
1951-07-27,27,35.6,34.4,1951,1968
1951-07-28,28,38,36.4,1951,1981
1981-07-29,29,37.2,35.2,1981,1984
1981-07-30,30,36.2,35.7,1981,1958
1958-07-31,31,36.6,36.5,1958,1957
1957-08-01,1,37.4,36.4,1957,2003
1957-08-02,2,37.1,36.8,1957,2003
2003-08-03,3,36.2,36,2003,2018
2007-08-04,4,36.6,35.6,2007,2003
1965-08-05,5,36,35.8,1965,1991
1991-08-06,6,36.4,36.1,1991,2018
2018-08-07,7,34.6,34.2,2018,1975
2005-08-08,8,35.6,34.8,2005,1998
2012-08-09,9,35.7,35.2,2012,1998
2012-08-10,10,36.3,35.6,2012,1998
1998-08-11,11,35.8,35.7,1998,1966
1966-08-12,12,36,36,1966,2003
1987-08-13,13,36.6,35.2,1987,2003
1991-08-14,14,35.6,35.4,1991,1987
1991-08-15,15,36,35.8,1991,1987
1991-08-16,16,35.8,35,1991,2000
2012-08-17,17,35.8,34.8,2012,1992
2012-08-18,18,36.1,35.4,2012,1991
1993-08-19,19,36,34.6,1993,1962
1993-08-20,20,37,35.4,1993,2011
1980-08-21,21,35.4,34.6,1980,1985
1980-08-22,22,35.2,35.2,1980,2017
2009-08-23,23,34.4,34.2,2009,2001
1999-08-24,24,35.6,34.6,1999,2001
1992-08-25,25,34.6,34,1992,1962
2010-08-26,26,36,34.2,2010,1962
1962-08-27,27,35.6,34.2,1962,1991
1962-08-28,28,34.4,33.6,1962,2007
1962-08-29,29,35,33.4,1962,1965
1962-08-30,30,34.6,34.4,1962,2005
1998-08-31,31,32.4,32.4,1998,2006
1984-09-01,1,33.8,33.7,1984,1964
2018-09-02,2,33.9,33.3,2018,2014
1971-09-03,3,34.2,33.8,1971,2006
2006-09-04,4,34,32.8,2006,1970
1970-09-05,5,34,33.6,1970,1988
1988-09-06,6,35.2,35.2,1988,2016
1988-09-07,7,36.4,35.1,1988,2016
1966-09-08,8,35,35,1966,1988
1966-09-09,9,34.4,32.6,1966,1950
1966-09-10,10,34.6,32.8,1966,1978
1973-09-11,11,32.8,32.8,1973,1978
1962-09-12,12,33.3,32.8,1962,1987
1956-09-13,13,35.5,34.4,1956,1987
1956-09-14,14,35.2,33,1956,1987
1987-09-15,15,32.4,32.2,1987,1978
1978-09-16,16,32.8,32,1978,1992
1978-09-17,17,32.6,31.6,1978,1991
1978-09-18,18,31.8,31.8,1978,1991
1970-09-19,19,32,30.4,1970,1987
1970-09-20,20,32.8,30,1970,2018
1970-09-21,21,32.8,29.2,1970,1978
1970-09-22,22,33.8,31.6,1970,2018
2018-09-23,23,32.2,32,2018,1970
1983-09-24,24,32.6,29.7,1983,2013
1983-09-25,25,35.4,30.6,1983,1978
1983-09-26,26,32.4,29.6,1983,1958
1983-09-27,27,29.2,28.2,1983,1958
1988-09-28,28,28.6,28.3,1988,1954
1996-09-29,29,28.4,28.2,1996,1957
1970-09-30,30,28.4,28,1970,2018
1971-10-01,1,28.4,28,1971,1963
1968-10-02,2,30,29.6,1968,1983
1968-10-03,3,29,27.8,1968,2004
1968-10-04,4,30.6,28,1968,1997
2017-10-05,5,30.2,28.8,2017,1968
2011-10-06,6,27.8,27.4,2011,1983
1975-10-07,7,27.2,27,1975,1967
2017-10-08,8,27.4,25.6,2017,1967
1967-10-09,9,26.6,26,1967,1983
2011-10-10,10,27.6,27,2011,2017
2011-10-11,11,29.4,26.7,2011,1963
2011-10-12,12,29.8,27.3,2011,2017
2011-10-13,13,29.4,28.4,2011,1985
2017-10-14,14,28.5,26.4,2017,2011
2017-10-15,15,28.5,25.5,2017,1958
2017-10-16,16,25.7,25.4,2017,1981
1954-10-17,17,26,23.4,1954,1985
1954-10-18,18,26.2,25.2,1954,1970
1983-10-19,19,24.8,24.7,1983,2014
1983-10-20,20,27.4,26.4,1983,2014
2014-10-21,21,25,24.6,2014,1968
1996-10-22,22,25.8,25.4,1996,1983
1975-10-23,23,26.4,25.2,1975,1996
2017-10-24,24,26.2,24.8,2017,2018
2017-10-25,25,26.4,25.5,2017,2014
2017-10-26,26,25.8,25,2017,2014
2017-10-27,27,24.5,24.3,2017,2014
2006-10-28,28,24.6,23.4,2006,1980
2006-10-29,29,27.2,25,2006,1968
2016-10-30,30,25.4,24.6,2016,2014
2016-10-31,31,23.7,23.6,2016,1980
1981-11-01,1,23.6,23.2,1981,1970
1970-11-02,2,25,24.8,1970,1996
1970-11-03,3,24,24,1970,1981
1981-11-04,4,23.6,22,1981,1970
1981-11-05,5,22.6,22,1981,1970
1981-11-06,6,23.4,22.6,1981,1970
1981-11-07,7,23,22.2,1981,1995
1995-11-08,8,22,21,1995,2007
2015-11-09,9,21.6,20.6,2015,1985
2015-11-10,10,22.8,19.2,2015,2006
2015-11-11,11,22.7,21,2015,2007
2015-11-12,12,21.8,21.2,2015,1990
2015-11-13,13,19.3,19,2015,2006
2006-11-14,14,19,18.4,2006,2015
1994-11-15,15,19.4,18.8,1994,1975
2017-11-16,16,18.8,18.7,2017,2015
2017-11-17,17,21.3,20,2017,1964
1964-11-18,18,20.6,19.8,1964,2015
1964-11-19,19,22.6,20.2,1964,1994
1964-11-20,20,22,19.7,1964,2017
1964-11-21,21,20.6,19.5,1964,2017
2017-11-22,22,18.5,18.4,2017,1992
1994-11-23,23,18.6,18.1,1994,1968
1994-11-24,24,19,17,1994,1968
1964-11-25,25,19.9,19.4,1964,1968
1964-11-26,26,19.3,17.2,1964,1994
1979-11-27,27,17,16.2,1979,1957
1979-11-28,28,19,18.3,1979,1957
1979-11-29,29,17.8,16.4,1979,1983
1979-11-30,30,17.8,17.2,1979,1983
1983-12-01,1,18.4,17.6,1983,1979
1979-12-02,2,19.8,18.2,1979,1983
1979-12-03,3,18,17.4,1979,1983
1967-12-04,4,15.6,15.6,1967,1979
2018-12-05,5,18.7,18.6,2018,1967
2001-12-06,6,15.6,15.5,2001,2010
1983-12-07,7,15.4,15,1983,1956
1955-12-08,8,15.6,13.7,1955,1956
2018-12-09,9,16.3,13.9,2018,1956
2010-12-10,10,16.3,15.9,2010,2018
2010-12-11,11,18.4,16.6,2010,2009
1994-12-12,12,18.4,18,1994,1961
1994-12-13,13,17.4,15.2,1994,1985
1994-12-14,14,17.6,16.6,1994,1998
1998-12-15,15,17.6,17.2,1998,1961
1961-12-16,16,17.7,17,1961,1985
1998-12-17,17,15.4,15.2,1998,1985
2014-12-18,18,15.4,14.6,2014,1951
2015-12-19,19,15.8,15.6,2015,1972
1966-12-20,20,15,15,1966,2015
2008-12-21,21,19.8,16,2008,1971
2008-12-22,22,19.2,14.7,2008,2017
2008-12-23,23,16.8,16.6,2008,1991
2018-12-24,24,15.8,14.4,2018,2008
2008-12-25,25,16.6,16,2008,1977
2016-12-26,26,18,16.4,2016,1977
1983-12-27,27,15.4,15.4,1983,2016
1983-12-28,28,17,15.4,1983,2016
2016-12-29,29,17.2,15.4,2016,1983
2018-12-30,30,18.1,16.1,2018,2016
2018-12-31,31,19.4,16.8,2018,1988
