fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1993-01-01,Enero,1,0.8,1,1993,1971
1971-01-02,Enero,2,-1,1.2,1971,1969
1971-01-03,Enero,3,-2.6,1.8,1971,1969
1983-01-04,Enero,4,1.4,1.6,1983,1993
1951-01-05,Enero,5,0.6,1.4,1951,1993
1954-01-06,Enero,6,1.4,1.4,1954,1987
1993-01-07,Enero,7,1.2,1.6,1993,1975
1985-01-08,Enero,8,0.4,2,1985,1995
1985-01-09,Enero,9,-2.6,0.2,1985,1954
1985-01-10,Enero,10,-1,0,1985,1954
1960-01-11,Enero,11,-0.4,-0.2,1960,1985
2019-01-12,Enero,12,0,0.2,2019,1985
1985-01-13,Enero,13,-0.8,1,1985,1981
1985-01-14,Enero,14,-1.8,-0.5,1985,2003
1985-01-15,Enero,15,-2.2,0,1985,1952
1985-01-16,Enero,16,-2.4,0.4,1985,1957
1957-01-17,Enero,17,-0.8,1,1957,2016
1957-01-18,Enero,18,-0.4,0.3,1957,2015
1987-01-19,Enero,19,0.4,1.6,1987,1992
1987-01-20,Enero,20,0.8,1.3,1987,1950
1953-01-21,Enero,21,0.5,0.8,1953,1983
2011-01-22,Enero,22,-0.8,0.6,2011,1983
1994-01-23,Enero,23,1,1,1994,2011
1958-01-24,Enero,24,0.5,1,1958,1994
2000-01-25,Enero,25,1,1.2,2000,1993
1976-01-26,Enero,26,-0.4,0.4,1976,1981
2005-01-27,Enero,27,-1,0.4,2005,1976
2005-01-28,Enero,28,-2.2,1,2005,1953
2006-01-29,Enero,29,-1.4,0.2,2006,1953
1963-01-30,Enero,30,0.4,1.6,1963,1972
2005-01-31,Enero,31,-1.4,1.8,2005,1981
