fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-15.2,-6.4,1971,1969
1971-01-02,Enero,2,-10.6,-6.4,1971,1983
1971-01-03,Enero,3,-10,-7.9,1971,1954
1971-01-04,Enero,4,-11.2,-5.8,1971,1997
1965-01-05,Enero,5,-7,-6.9,1965,1954
1965-01-06,Enero,6,-7.4,-7.2,1965,1985
1985-01-07,Enero,7,-9.2,-9,1985,1997
2021-01-08,Enero,8,-7.4,-6.6,2021,2009
1985-01-09,Enero,9,-10.4,-8.1,1985,2010
2010-01-10,Enero,10,-8.8,-7.5,2010,1956
1960-01-11,Enero,11,-8.2,-8,1960,2021
1999-01-12,Enero,12,-9.3,-6.9,1999,2021
1985-01-13,Enero,13,-8.8,-8.7,1985,2003
1978-01-14,Enero,14,-7.8,-7.8,1978,1985
1985-01-15,Enero,15,-11.4,-9.4,1985,1960
1960-01-16,Enero,16,-7.6,-7.2,1960,1985
1957-01-17,Enero,17,-8.9,-6.2,1957,1992
1957-01-18,Enero,18,-10.8,-8.5,1957,2017
2017-01-19,Enero,19,-8.7,-7.5,2017,1992
1992-01-20,Enero,20,-7.4,-7,1992,1950
1950-01-21,Enero,21,-8,-6.8,1950,1957
2000-01-22,Enero,22,-9.4,-7.7,2000,2011
2011-01-23,Enero,23,-9.6,-8.4,2011,1992
1950-01-24,Enero,24,-7,-7,1950,2011
1950-01-25,Enero,25,-8,-6.4,1950,2000
2007-01-26,Enero,26,-8,-6.5,2007,2005
2007-01-27,Enero,27,-11.8,-10,2007,2005
2005-01-28,Enero,28,-11.6,-7.8,2005,2007
1963-01-29,Enero,29,-7.1,-3.4,1963,1964
1951-01-30,Enero,30,-6.7,-6.6,1951,2006
1954-01-31,Enero,31,-8.5,-6.5,1954,1999
