fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-5,-3.2,1971,2000
1971-01-02,Enero,2,-7,-3.2,1971,1976
1972-01-03,Enero,3,-4,-2.6,1972,1971
1997-01-04,Enero,4,-2.1,-1,1997,1955
1997-01-05,Enero,5,-5.5,-3.1,1997,2019
1985-01-06,Enero,6,-3.6,-2.6,1985,1973
1964-01-07,Enero,7,-3.8,-3.8,1964,1985
2010-01-08,Enero,8,-3.8,-2.4,2010,1985
2010-01-09,Enero,9,-4.4,-4,2010,1985
2009-01-10,Enero,10,-4.7,-4.6,2009,1985
1987-01-11,Enero,11,-4.6,-3.5,1987,1960
1985-01-12,Enero,12,-4.6,-3,1985,2021
1987-01-13,Enero,13,-4,-3.6,1987,1985
1987-01-14,Enero,14,-6.2,-2.5,1987,1976
1980-01-15,Enero,15,-4.2,-4,1980,1967
2021-01-16,Enero,16,-4.2,-2.6,2021,2012
1957-01-17,Enero,17,-1.8,-1,1957,1976
1976-01-18,Enero,18,-4,-1.5,1976,1968
1992-01-19,Enero,19,-4.6,-1.4,1992,1957
2017-01-20,Enero,20,-3,-2.6,2017,1997
1958-01-21,Enero,21,-2.6,-2.2,1958,1983
2017-01-22,Enero,22,-3,-2,2017,1989
1989-01-23,Enero,23,-3.4,-3,1989,1992
1992-01-24,Enero,24,-3,-2.5,1992,1954
1952-01-25,Enero,25,-2.6,-2.1,1952,2022
1952-01-26,Enero,26,-2.2,-1.6,1952,1950
1968-01-27,Enero,27,-4,-2,1968,1954
1952-01-28,Enero,28,-3,-2.6,1952,1963
2004-01-29,Enero,29,-2.8,-2.8,2004,2006
1972-01-30,Enero,30,-2.5,-0.8,1972,2023
2006-01-31,Enero,31,-4,-2.3,2006,2023
