fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-9.6,-8,1971,2015
1971-01-02,Enero,2,-10.8,-10,1971,1972
1972-01-03,Enero,3,-12.3,-10,1972,1971
1972-01-04,Enero,4,-13,-11.1,1972,1971
2021-01-05,Enero,5,-8.9,-8.8,2021,1972
1992-01-06,Enero,6,-9.5,-9,1992,2021
1985-01-07,Enero,7,-10,-8.2,1985,2019
2017-01-08,Enero,8,-8.4,-7.4,2017,2002
1985-01-09,Enero,9,-9.6,-6.8,1985,2002
1985-01-10,Enero,10,-9,-7.7,1985,2005
1967-01-11,Enero,11,-9,-9,1967,2021
2021-01-12,Enero,12,-11.9,-9.6,2021,1967
2021-01-13,Enero,13,-11.6,-10.6,2021,1985
2021-01-14,Enero,14,-11.7,-9,2021,2003
1985-01-15,Enero,15,-10.6,-8,1985,2003
1957-01-16,Enero,16,-8.5,-7.7,1957,2021
1957-01-17,Enero,17,-11.5,-10.8,1957,2021
1957-01-18,Enero,18,-9,-7.1,1957,2017
2017-01-19,Enero,19,-10.9,-7.6,2017,1994
1957-01-20,Enero,20,-7,-6.5,1957,1953
1983-01-21,Enero,21,-7.8,-7.6,1983,1957
1953-01-22,Enero,22,-7.9,-7.7,1953,2017
2022-01-23,Enero,23,-7.8,-7.4,2022,1968
2017-01-24,Enero,24,-8,-7.8,2017,1992
2017-01-25,Enero,25,-8.8,-7.8,2017,2000
2011-01-26,Enero,26,-7.7,-7.5,2011,2000
2007-01-27,Enero,27,-10,-7.8,2007,1964
1952-01-28,Enero,28,-13,-7.8,1952,2006
2006-01-29,Enero,29,-8.4,-7,2006,1963
2006-01-30,Enero,30,-11.2,-6.8,2006,2022
2006-01-31,Enero,31,-10,-7.1,2006,2022
