fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-3.8,-3.4,1971,1969
1971-01-02,Enero,2,-4.4,-1.8,1971,1989
1971-01-03,Enero,3,-3.8,-2.6,1971,1989
1971-01-04,Enero,4,-4.6,-2.0,1971,1956
2019-01-05,Enero,5,-2.3,-1.6,2019,1987
1985-01-06,Enero,6,-5.0,-3.3,1985,2017
1985-01-07,Enero,7,-5.0,-4.1,1985,2017
1985-01-08,Enero,8,-5.8,-3.0,1985,2017
1985-01-09,Enero,9,-6.6,-2.2,1985,1981
1977-01-10,Enero,10,-2.2,-1.6,1977,1968
1959-01-11,Enero,11,-4.0,-3.2,1959,1985
2000-01-12,Enero,12,-3.8,-3.6,2000,1985
1953-01-13,Enero,13,-2.4,-1.4,1953,1961
1963-01-14,Enero,14,-4.0,-2.3,1963,2003
1963-01-15,Enero,15,-7.6,-2.8,1963,1995
1985-01-16,Enero,16,-5.8,-5.0,1985,1963
1976-01-17,Enero,17,-3.2,-2.4,1976,1966
1957-01-18,Enero,18,-7.0,-1.8,1957,1994
1994-01-19,Enero,19,-4.0,-3.0,1994,1957
2017-01-20,Enero,20,-3.6,-3.5,2017,1953
1953-01-21,Enero,21,-3.5,-3.2,1953,1983
1950-01-22,Enero,22,-2.4,-1.9,1950,1987
1998-01-23,Enero,23,-2.5,-2.2,1998,1950
1972-01-24,Enero,24,-1.8,-1.7,1972,2011
2000-01-25,Enero,25,-3.2,-2.2,2000,2017
1963-01-26,Enero,26,-4.6,-4.5,1963,2000
1963-01-27,Enero,27,-4.0,-3.8,1963,1953
1963-01-28,Enero,28,-3.8,-2.6,1963,1953
1992-01-29,Enero,29,-3.0,-2.9,1992,2006
1989-01-30,Enero,30,-1.8,-1.5,1989,1953
1962-01-31,Enero,31,-4.6,-3.0,1962,1999
