fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1989-01-01,Enero,1,-5.6,-5,1989,1981
1989-01-02,Enero,2,-5.8,-5,1989,1976
1976-01-03,Enero,3,-6,-5.8,1976,1989
1976-01-04,Enero,4,-4.8,-4.6,1976,1973
1973-01-05,Enero,5,-4.6,-3.9,1973,2019
2019-01-06,Enero,6,-5.3,-4.2,2019,1973
1975-01-07,Enero,7,-5,-5,1975,1985
2009-01-08,Enero,8,-5.3,-5,2009,1985
1985-01-09,Enero,9,-6,-4,1985,1975
1985-01-10,Enero,10,-7,-4,1985,1975
1975-01-11,Enero,11,-4,-3.8,1975,2000
1999-01-12,Enero,12,-4.4,-3.8,1999,1985
1985-01-13,Enero,13,-6.6,-4.4,1985,2003
1987-01-14,Enero,14,-4.6,-4.6,1987,2003
1985-01-15,Enero,15,-4.8,-4.6,1985,2003
1977-01-16,Enero,16,-3.8,-3.4,1977,1980
1976-01-17,Enero,17,-4.4,-3.4,1976,1980
1976-01-18,Enero,18,-3,-2.9,1976,2017
2017-01-19,Enero,19,-6.3,-2.8,2017,1992
2017-01-20,Enero,20,-5.8,-4,2017,1976
2017-01-21,Enero,21,-5.2,-3.4,2017,1987
2017-01-22,Enero,22,-3.8,-3.7,2017,1992
1992-01-23,Enero,23,-4.8,-4,1992,2000
1992-01-24,Enero,24,-5.4,-4.3,1992,2011
1992-01-25,Enero,25,-4.6,-4.4,1992,2011
2011-01-26,Enero,26,-3.6,-3.4,2011,1991
2007-01-27,Enero,27,-4.2,-3,2007,1991
2007-01-28,Enero,28,-4.2,-3.6,2007,1991
1992-01-29,Enero,29,-3,-2.7,1992,2006
2006-01-30,Enero,30,-4.2,-3,2006,1989
2006-01-31,Enero,31,-4.6,-3.6,2006,1989
