fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-3.4,-2.4,1971,1969
1993-01-02,Enero,2,-4,-3.2,1993,1971
1971-01-03,Enero,3,-5.4,-3.4,1971,1993
1971-01-04,Enero,4,-5.2,-3,1971,1995
1953-01-05,Enero,5,-4,-3.2,1953,1971
2021-01-06,Enero,6,-5.1,-3.4,2021,1965
1985-01-07,Enero,7,-6.8,-3.2,1985,1975
2009-01-08,Enero,8,-6.8,-3,2009,2021
1985-01-09,Enero,9,-3.8,-3,1985,1973
1973-01-10,Enero,10,-3.4,-2.1,1973,1959
1984-01-11,Enero,11,-3,-2.9,1984,2021
2005-01-12,Enero,12,-4.1,-3.7,2005,2003
2003-01-13,Enero,13,-3.6,-3,2003,1980
2012-01-14,Enero,14,-3.1,-2.8,2012,2003
1985-01-15,Enero,15,-6,-3.9,1985,1957
1985-01-16,Enero,16,-7.6,-5,1985,1957
1985-01-17,Enero,17,-5,-3.8,1985,1957
2017-01-18,Enero,18,-5.3,-2.6,2017,2022
1987-01-19,Enero,19,-3.4,-3.3,1987,2017
1976-01-20,Enero,20,-2.4,-2,1976,1983
1983-01-21,Enero,21,-4.2,-2.7,1983,2000
2011-01-22,Enero,22,-5.6,-3.2,2011,2000
2011-01-23,Enero,23,-7.4,-2.1,2011,1993
2011-01-24,Enero,24,-6.7,-3,2011,1972
2011-01-25,Enero,25,-5.9,-2.6,2011,2000
2011-01-26,Enero,26,-5.8,-5.5,2011,2005
2007-01-27,Enero,27,-5.7,-4,2007,2005
2005-01-28,Enero,28,-6.5,-5.3,2005,2007
2007-01-29,Enero,29,-2,-1.4,2007,2005
2005-01-30,Enero,30,-6.1,-2.4,2005,2012
2005-01-31,Enero,31,-4.8,-2.4,2005,1963
