fecha,maxima,minima
1967-03-01,23.4,9.4
1987-03-02,25.4,9
2007-03-03,24.3,10
1977-03-04,26.6,8
2019-03-05,21.1,14.1
2017-03-06,22.7,12.5
2001-03-07,24.2,11.1
1998-03-08,23.6,8.6
2017-03-09,23.6,7.5
2000-03-10,24.1,7
2008-03-11,23.1,11.4
1981-03-12,24,14
2019-03-13,23,13.6
1958-03-14,24.6,9
1958-03-15,24.5,13.7
2014-03-16,26.6,9.2
2019-03-17,24.9,11.1
1997-03-18,27.2,7.8
2002-03-19,24.6,11.6
2001-03-20,23.8,11.5
1967-03-21,25,9
2001-03-22,27,12.2
2001-03-23,25.6,9.6
1981-03-24,26.2,13
1988-03-25,26.2,10.3
1988-03-26,24.2,8.3
1980-03-27,24.8,12.2
2015-03-28,25.6,14.4
1980-03-29,25.4,13.6
2015-03-30,25.9,15.9
2015-03-31,27.7,10.9
