fecha,maxima,minima
1987-03-01,21.6,9
1997-03-02,21,9
1977-03-03,21.4,9.8
1956-03-04,21.4,1.5
1973-03-05,20.6,8.8
1952-03-06,21,6.9
1952-03-07,22.5,8
1952-03-08,22.3,8.4
2017-03-09,23.5,7.9
2017-03-10,25.4,11.2
2015-03-11,23,9.3
1989-03-12,22.4,9.8
2012-03-13,23.2,8.2
2012-03-14,24.8,11.2
2012-03-15,23.5,10.3
1957-03-16,23.4,8.8
1957-03-17,25.5,7.1
1957-03-18,25,8
1957-03-19,24.5,8.5
2009-03-20,23.8,8
2002-03-21,25.2,11.6
1990-03-22,25.8,12.4
2002-03-23,25.8,8.9
1955-03-24,25.4,9.4
1981-03-25,26.2,12.8
2006-03-26,22.9,10.8
1965-03-27,22.6,5.6
1997-03-28,22.2,7.4
2012-03-29,23.7,11.2
2012-03-30,25.8,10
2012-03-31,24.5,10.1
