fecha,maxima,minima
1987-03-01,22.3,3.5
2008-03-02,21.3,0.5
1997-03-03,23,2.2
1997-03-04,20.6,2.6
1977-03-05,21,2.8
1998-03-06,21,2.6
1997-03-07,20.8,1.6
2017-03-08,22.7,-0.1
2017-03-09,25.5,1
2017-03-10,26.1,1.1
2020-03-11,24.9,2.2
2020-03-12,24.1,5.9
2003-03-13,24,6.8
2012-03-14,24.6,0.2
2012-03-15,24.5,2.9
2019-03-16,23.1,-1.5
2005-03-17,22.6,3.6
2005-03-18,23.8,6.8
2009-03-19,23.1,-0.8
1990-03-20,25.8,4.6
1990-03-21,24.6,3.5
2002-03-22,23.2,3.4
2002-03-23,22.6,2.5
1955-03-24,24.6,8.2
1989-03-25,23.5,0.3
2009-03-26,23.1,-2.3
2009-03-27,23.7,-0.9
1957-03-28,24.5,6.5
1965-03-29,25,7
2015-03-30,24.5,3.7
2021-03-31,26.9,5.8
