fecha,maxima,minima
1957-03-01,20,3.8
1997-03-02,20.6,2
1997-03-03,21.5,4.9
1960-03-04,20.4,3.2
1977-03-05,20.8,5
1998-03-06,20,4.8
2015-03-07,20.5,0
2017-03-08,20.1,1.3
2017-03-09,22.9,2.2
2017-03-10,23.6,3.8
1989-03-11,23.4,4.6
1989-03-12,23,5.8
2009-03-13,21.2,2
2012-03-14,21.8,2.8
1961-03-15,22.4,2.2
1957-03-16,22.2,3.6
1997-03-17,22.5,5
1997-03-18,22,6
2005-03-19,21.4,6
1990-03-20,24,5.4
1990-03-21,23.4,6.6
1952-03-22,22,5.7
2002-03-23,23,4.8
1955-03-24,23,8.2
1955-03-25,22.8,12.8
1952-03-26,21.7,4.6
1965-03-27,22.2,2.8
1965-03-28,23.6,3.6
1965-03-29,23.4,3.4
1965-03-30,24.6,7
1976-03-31,23,2.2
