fecha,maxima,minima
1987-03-01,23.6,13
1987-03-02,27.6,12.8
1987-03-03,28.2,20
1987-03-04,26.6,17
1987-03-05,23.2,14
2001-03-06,26.8,14
2013-03-07,25.6,14
1998-03-08,27.2,14.2
2013-03-09,24.2,13.4
2018-03-10,25.3,15.6
2017-03-11,26.3,13.6
1981-03-12,29.6,13.2
2019-03-13,23,13.6
1990-03-14,22,14
1992-03-15,22.6,11.8
2008-03-16,21.8,14
2019-03-17,24.9,11.1
1988-03-18,25.4,15.2
1997-03-19,26,11
1983-03-20,27,14.4
1988-03-21,26,13.2
2001-03-22,25,15.4
1992-03-23,25.6,11.4
2001-03-24,26.6,16.2
1988-03-25,27,11
1988-03-26,28,15.6
1988-03-27,25,14
1995-03-28,27,13
1995-03-29,26.6,13.2
2015-03-30,25.8,17.8
2015-03-31,25.8,15
