fecha,maxima,minima
2007-03-01,26,16.6
1987-03-02,30,11.6
2007-03-03,28.6,16
1977-03-04,26.2,11.4
2001-03-05,25.7,17
2017-03-06,25.7,14.5
1998-03-07,29.2,10.5
1998-03-08,28.4,14.4
2017-03-09,28,11.1
2001-03-10,26.4,17.6
2008-03-11,26,15
1981-03-12,29.4,17.2
1990-03-13,27,12
1977-03-14,24.8,13.4
2000-03-15,26.6,10
1974-03-16,26.8,15.4
2019-03-17,29.8,9.5
1988-03-18,28.6,14
2002-03-19,29,14.4
2001-03-20,28.5,15.5
2001-03-21,29.7,18
2001-03-22,31,18
2001-03-23,30.4,16.5
2001-03-24,29.2,13.6
1988-03-25,33.2,16.2
1988-03-26,31,14.6
2006-03-27,28.2,12.5
2018-03-28,30,12.4
1995-03-29,28,10
2015-03-30,31,15
1965-03-31,28.6,9
