fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1987-03-01,Marzo,1,24.6,24.6,1987,1987
1977-03-02,Marzo,2,23.0,22.9,1977,2014
1987-03-03,Marzo,3,32.4,25.2,1987,1977
1987-03-04,Marzo,4,27.0,24.8,1987,1989
1977-03-05,Marzo,5,27.2,25.7,1977,2003
1998-03-06,Marzo,6,28.2,26.0,1998,2001
2007-03-07,Marzo,7,24.2,22.1,2007,2017
2017-03-08,Marzo,8,23.5,22.4,2017,2014
1998-03-09,Marzo,9,24.0,22.2,1998,2001
2017-03-10,Marzo,10,24.3,24.0,2017,1995
1990-03-11,Marzo,11,26.2,24.5,1990,1957
2020-03-12,Marzo,12,28.1,28.1,2020,2020
2008-03-13,Marzo,13,25.3,23.6,2008,2003
2022-03-14,Marzo,14,23.8,23.4,2022,1990
2009-03-15,Marzo,15,25.3,24.4,2009,2012
2023-03-16,Marzo,16,26.5,26.0,2023,1961
1961-03-17,Marzo,17,26.0,24.0,1961,1988
1998-03-18,Marzo,18,26.2,24.6,1998,1993
2024-03-19,Marzo,19,25.5,24.6,2024,1998
1960-03-20,Marzo,20,25.0,24.7,1960,2024
2024-03-21,Marzo,21,26.6,24.0,2024,1985
2024-03-22,Marzo,22,30.0,25.4,2024,1996
2024-03-23,Marzo,23,29.6,25.4,2024,2001
1994-03-24,Marzo,24,27.2,26.6,1994,2024
1994-03-25,Marzo,25,27.4,26.5,1994,1955
1989-03-26,Marzo,26,25.4,25.1,1989,2009
1965-03-27,Marzo,27,25.5,25.4,1965,1988
1978-03-28,Marzo,28,25.8,24.5,1978,1957
2023-03-29,Marzo,29,26.3,24.4,2023,1997
1965-03-30,Marzo,30,25.6,25.2,1965,2021
2005-03-31,Marzo,31,26.5,25.6,2005,1999
