fecha,maxima,minima
1957-03-01,19.5,7.5
1977-03-02,19.8,5.2
2019-03-03,21.4,6.4
1997-03-04,20.8,8.8
1977-03-05,21.6,8.2
1998-03-06,20.6,7
2015-03-07,20.1,4.6
2017-03-08,20.3,4.9
2017-03-09,24.6,7.6
2017-03-10,24.4,9.2
2000-03-11,23,8
2003-03-12,22.8,9.2
2003-03-13,22.2,9
2012-03-14,22.3,6.1
2012-03-15,22.3,8.7
2019-03-16,22,6.1
1997-03-17,22.2,6.6
1993-03-18,21.8,4.6
1957-03-19,24,5.6
1990-03-20,23.2,7.4
1990-03-21,23,10.8
1952-03-22,22.3,5.5
2002-03-23,22,6
1955-03-24,24.9,13.5
1950-03-25,23,10
1989-03-26,20.4,11.4
1998-03-27,21.6,8
1965-03-28,21.4,8
1953-03-29,20.5,5.4
1965-03-30,24.6,14
1980-03-31,24.2,8.6
