fecha,maxima,minima
1987-03-01,26.8,11.8
1987-03-02,27.4,9.4
1987-03-03,27.6,10.6
1987-03-04,27,10.4
1998-03-05,28.5,10.5
1998-03-06,28.2,10.2
1998-03-07,28.8,10
1998-03-08,28,9.5
2017-03-09,28.4,10.8
1981-03-10,29,10
1981-03-11,29.6,9.4
2003-03-12,29.5,11.7
2008-03-13,28.3,14
2012-03-14,28.4,6.3
1997-03-15,27.4,9.3
1997-03-16,27.4,9.3
1961-03-17,30.5,7
1997-03-18,29,7.5
1997-03-19,28.8,9.2
1998-03-20,28,10.4
1990-03-21,30.4,9
1992-03-22,30.1,8.6
2002-03-23,30.5,14.8
1955-03-24,30.8,13.4
1994-03-25,29.8,13
1988-03-26,29,9.6
1995-03-27,29.2,9.5
2015-03-28,28.9,10.2
1995-03-29,29.8,12
2015-03-30,30.3,11.1
2015-03-31,32.9,12
