fecha,maxima,minima
1987-03-01,27.6,10
1967-03-02,28,12
1987-03-03,27.4,10.4
1960-03-04,26.8,11.4
1998-03-05,26.8,9.6
1998-03-06,28,9.4
1998-03-07,28.2,9.8
2015-03-08,26.5,4.1
1981-03-09,28,13
1957-03-10,28,8
2019-03-11,28.3,11.5
2003-03-12,26,8
1982-03-13,27.2,11.2
2009-03-14,27.2,8.4
1997-03-15,28,8.6
2009-03-16,27.2,10.4
1961-03-17,26.9,9.7
1998-03-18,27.6,10
1969-03-19,30.6,12
1951-03-20,26.8,11.8
1951-03-21,30,13
1951-03-22,30.6,15.6
2002-03-23,31,12.4
1951-03-24,28.6,14.2
1951-03-25,28.6,13
1988-03-26,28,9.6
1978-03-27,28,11.6
2015-03-28,28.6,12.2
1995-03-29,30.4,12.4
2015-03-30,29,11.4
2015-03-31,31.6,12.7
