fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1987-03-01,Marzo,1,25.5,25.5,1987,1987
1977-03-02,Marzo,2,26.2,24.8,1977,1952
1997-03-03,Marzo,3,27.7,25,1997,2019
2007-03-04,Marzo,4,27.6,25.6,2007,1973
1977-03-05,Marzo,5,26.4,24,1977,1960
1977-03-06,Marzo,6,27.8,25.6,1977,1987
1990-03-07,Marzo,7,25,23.8,1990,1952
2014-03-08,Marzo,8,25,24.8,2014,1983
1997-03-09,Marzo,9,25.2,25.1,1997,2014
2017-03-10,Marzo,10,27.8,26.8,2017,1957
2003-03-11,Marzo,11,27,25.5,2003,1957
1989-03-12,Marzo,12,27.6,24.4,1989,1983
2009-03-13,Marzo,13,25.4,24.6,2009,2023
2008-03-14,Marzo,14,27,23.5,2008,1963
2005-03-15,Marzo,15,24.2,23.4,2005,1950
2017-03-16,Marzo,16,26.8,26.6,2017,1977
1961-03-17,Marzo,17,27.8,26,1961,1990
2005-03-18,Marzo,18,26.4,25.6,2005,2009
2005-03-19,Marzo,19,27.1,26.3,2005,1988
2005-03-20,Marzo,20,27.6,27.3,2005,1992
1990-03-21,Marzo,21,29,26,1990,2005
1996-03-22,Marzo,22,25.3,24.8,1996,2001
1996-03-23,Marzo,23,26.6,26.2,1996,1951
1955-03-24,Marzo,24,28.6,26.7,1955,2012
1955-03-25,Marzo,25,29.6,28.2,1955,1981
1989-03-26,Marzo,26,29.1,27.9,1989,2006
1998-03-27,Marzo,27,28,27,1998,1989
2023-03-28,Marzo,28,28.8,27.8,2023,1957
2023-03-29,Marzo,29,30.1,26.5,2023,2017
1965-03-30,Marzo,30,28.4,27.1,1965,2021
1980-03-31,Marzo,31,29.8,28.7,1980,2021
