fecha,maxima,minima
2000-03-01,26.8,8.6
1987-03-02,30.6,11.8
1987-03-03,27.4,18.2
1960-03-04,27.6,8.2
1998-03-05,27.6,11.4
1952-03-06,26.4,10.3
1998-03-07,30.4,9.8
1998-03-08,28.8,15
2006-03-09,27.6,13.5
2017-03-10,32.5,13.8
2008-03-11,28.2,14.5
1981-03-12,30.8,15.2
1964-03-13,25.8,11.2
1958-03-14,25.6,14.4
1958-03-15,28.2,16.2
1958-03-16,27.9,14.2
2019-03-17,29.2,8.5
1988-03-18,29.2,15
2002-03-19,28.6,14.8
1951-03-20,26.6,14.8
1952-03-21,30.6,9.8
1965-03-22,28.6,12
2001-03-23,29.2,13
1952-03-24,28.4,13.5
1988-03-25,32.6,15
1988-03-26,32.5,17.2
1958-03-27,27,10
1980-03-28,28.4,16.6
1995-03-29,29.8,11.2
2015-03-30,32.5,12.8
1953-03-31,29.5,9
