fecha,maxima,minima
1990-03-01,22.6,4.6
2016-03-02,21.6,3.3
1989-03-03,21.5,10
2007-03-04,23.7,6.8
1977-03-05,22.2,3
1977-03-06,24.2,2
2001-03-07,23.4,8.5
2013-03-08,20.3,12.8
2017-03-09,24.3,6.5
2017-03-10,23.7,6.2
1999-03-11,25.2,5
1981-03-12,26.2,8.4
2002-03-13,23.6,8.7
1977-03-14,21,6
2019-03-15,24.1,4.9
2001-03-16,23.4,8.8
1988-03-17,22.2,17
1988-03-18,22.4,8.4
2002-03-19,24.8,7.9
2002-03-20,21.8,7.5
1983-03-21,23.4,7
2001-03-22,25.4,10.4
2001-03-23,28.6,6.5
2001-03-24,27,7.8
1994-03-25,23.6,2.2
1988-03-26,25.6,5
2003-03-27,22.8,6.3
1980-03-28,25,9.4
1980-03-29,23.6,8
1994-03-30,24.8,3.6
2015-03-31,26.5,9.2
