fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1990-03-01,Marzo,1,22.6,22.6,1990,1990
2016-03-02,Marzo,2,21.6,21,2016,2007
1989-03-03,Marzo,3,21.5,21.4,1989,2007
2007-03-04,Marzo,4,23.7,20.4,2007,2019
1977-03-05,Marzo,5,22.2,21.3,1977,1998
1977-03-06,Marzo,6,24.2,23.2,1977,2019
2001-03-07,Marzo,7,23.4,20.2,2001,2013
2020-03-08,Marzo,8,20.4,20.4,2020,2020
2017-03-09,Marzo,9,24.3,20.7,2017,1999
2017-03-10,Marzo,10,23.7,20.8,2017,1983
1999-03-11,Marzo,11,25.2,22.4,1999,2000
1981-03-12,Marzo,12,26.2,25.2,1981,2000
2002-03-13,Marzo,13,23.6,21.5,2002,1999
1977-03-14,Marzo,14,21,20.8,1977,1992
2019-03-15,Marzo,15,24.1,21.5,2019,2000
2001-03-16,Marzo,16,23.4,21.8,2001,1997
1988-03-17,Marzo,17,22.2,22,1988,1999
1988-03-18,Marzo,18,22.4,22.4,1988,1998
2002-03-19,Marzo,19,24.8,22.6,2002,1997
2002-03-20,Marzo,20,21.8,21,2002,2001
1983-03-21,Marzo,21,23.4,21.8,1983,2001
2001-03-22,Marzo,22,25.4,23.7,2001,2002
2001-03-23,Marzo,23,28.6,22.6,2001,1996
2001-03-24,Marzo,24,27,23.4,2001,1996
1994-03-25,Marzo,25,23.6,22.6,1994,1988
1988-03-26,Marzo,26,25.6,24.2,1988,1981
2003-03-27,Marzo,27,22.8,22.4,2003,1989
1980-03-28,Marzo,28,25,24.2,1980,1989
1980-03-29,Marzo,29,23.6,23.5,1980,2018
1994-03-30,Marzo,30,24.8,24.3,1994,2015
2015-03-31,Marzo,31,26.5,22.4,2015,2021
