fecha,maxima,minima
2018-05-01,19.5,1.4
2004-05-02,17.8,3
1986-05-03,15,2.2
1992-05-04,22.2,1.4
1982-05-05,16.2,0.4
1982-05-06,17.4,-0.4
1982-05-07,21.2,0
1985-05-08,21.6,1.8
1973-05-09,26,3
1991-05-10,19.6,1.4
1974-05-11,18,3.4
1997-05-12,22.2,2.4
1984-05-13,18.2,2
2002-05-14,24.4,4
2018-05-15,25.2,4.2
2010-05-16,22.5,3.3
1974-05-17,26.6,4.4
1987-05-18,21.4,3.4
1993-05-19,14.4,3.8
1983-05-20,14.8,4.2
1993-05-21,21.8,4
1983-05-22,17.6,5
2006-05-23,21.5,5.7
2014-05-24,18.6,3.8
1975-05-25,22,2.8
1974-05-26,24,2
1975-05-27,17,2.6
1975-05-28,21.2,2.8
1973-05-29,24,6
1986-05-30,23.6,4.2
1986-05-31,24.8,6
