fecha,maxima,minima
1977-05-01,19,4
1975-05-02,23,3.6
1976-05-03,20.4,2
1976-05-04,21.4,3.8
1975-05-05,17,3
1975-05-06,18,1.6
1975-05-07,19,3.4
1979-05-08,20.2,4.6
1982-05-09,19.6,2.8
1979-05-10,22.6,4.8
1982-05-11,19.6,3.6
1982-05-12,21,3.4
1984-05-13,18.6,4.6
1995-05-14,21,5.4
1979-05-15,24,6.2
2019-05-16,21.8,6
1977-05-17,18.8,6.6
1980-05-18,18,5.2
1980-05-19,22.4,7.6
1991-05-20,21.4,8
1979-05-21,21,6.2
1991-05-22,21.6,5.8
1983-05-23,23.6,6.4
1980-05-24,22.6,7.6
1983-05-25,23.2,6.6
1984-05-26,20.4,8.2
1991-05-27,23.4,7.6
1984-05-28,21.4,7.2
1990-05-29,26.8,8.4
1975-05-30,22,8.6
1986-05-31,21.2,7.2
