fecha,maxima,minima
2001-05-01,13,1.7
1978-05-02,19.8,4.6
1967-05-03,15.2,4
1967-05-04,24.8,0.5
1972-05-05,17.6,4
1975-05-06,13.2,3.8
1975-05-07,19.2,3.4
1970-05-08,17.3,2.4
1951-05-09,12,5.2
1970-05-10,18.6,5
1966-05-11,24.8,3.5
1985-05-12,16.2,5.6
1984-05-13,17,4
1972-05-14,13.1,5.2
1972-05-15,15,7
1951-05-16,21.6,5.4
1972-05-17,17.2,4.4
1972-05-18,20,5.8
1951-05-19,17,4.3
1969-05-20,22.2,4
1969-05-21,26.3,4.6
1968-05-22,21,3.6
1984-05-23,18.6,5
1963-05-24,22.8,5.3
1971-05-25,17.6,6.3
2013-05-26,22.8,4.6
1971-05-27,17.6,7.5
1958-05-28,24.4,5
1961-05-29,20,6.5
1965-05-30,21.2,7.7
1969-05-31,22,8.1
