fecha,maxima,minima
1960-05-01,14.4,8
1960-05-02,18.4,6.6
1960-05-03,19.2,7.4
1977-05-04,20.2,7.4
1956-05-05,20.1,8
1991-05-06,19.6,7.7
1975-05-07,18.6,7.4
1970-05-08,19.2,8
1991-05-09,19,6
1951-05-10,15.5,7
1985-05-11,17,8
1985-05-12,17.2,8.2
1951-05-13,19,8.7
1951-05-14,19.4,9
1951-05-15,19,8.6
1951-05-16,18.7,9
1977-05-17,18.6,10
1963-05-18,22.4,9.6
1954-05-19,19.4,10
1954-05-20,19.4,9.4
1957-05-21,22.4,10.5
1983-05-22,20.2,10.2
1963-05-23,19.2,9.6
1956-05-24,21.6,10.6
1956-05-25,21.7,11
1971-05-26,21,10.8
1963-05-27,21.2,11.2
1957-05-28,20.6,11.2
1975-05-29,23.4,11.4
1957-05-30,25,10.9
1965-05-31,22.8,10.6
