fecha,maxima,minima
2013-05-01,19.2,9.5
1972-05-02,16,9
1983-05-03,21.4,9.2
2001-05-04,19.6,10.2
1994-05-05,26.6,9.8
1977-05-06,20,10.2
1985-05-07,20.6,9.2
1982-05-08,20.6,8.4
1982-05-09,21.8,9.4
1951-05-10,16.7,9.8
1982-05-11,21,10.2
1982-05-12,22.8,10
1985-05-13,22.6,11
1994-05-14,21,11.6
1984-05-15,22,9
1984-05-16,20.6,10.6
1984-05-17,20,10
1972-05-18,17.2,10
1977-05-19,20.2,11
1984-05-20,21,10.2
1984-05-21,20,10.4
2013-05-22,19.5,10.3
1984-05-23,21.4,10
1984-05-24,23,10.2
1984-05-25,23.4,12.4
1984-05-26,23,10.8
1981-05-27,22.8,12.8
1956-05-28,20.5,13.1
1984-05-29,22.2,12.6
1958-05-30,20.5,13.4
1984-05-31,20.2,11.6
