fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1951-05-01,Mayo,1,0,1.3,1951,2018
1951-05-02,Mayo,2,1,1.6,1951,1984
1967-05-03,Mayo,3,-2,1.6,1967,1956
1977-05-04,Mayo,4,0.6,1.8,1977,1960
1982-05-05,Mayo,5,2.8,3.4,1982,1973
1982-05-06,Mayo,6,1.2,2,1982,1985
1970-05-07,Mayo,7,2.2,3,1970,1957
1974-05-08,Mayo,8,1,1.2,1974,1970
1951-05-09,Mayo,9,1,4.2,1951,1977
1982-05-10,Mayo,10,0,0.4,1982,1968
1951-05-11,Mayo,11,1.2,2,1951,1963
1992-05-12,Mayo,12,3.6,4,1992,1996
1951-05-13,Mayo,13,3,3.5,1951,1995
1951-05-14,Mayo,14,3,3.5,1951,1976
1951-05-15,Mayo,15,4.4,4.5,1951,1962
1984-05-16,Mayo,16,3.8,4,1984,1972
1951-05-17,Mayo,17,3.8,4.2,1951,1972
1972-05-18,Mayo,18,-0.8,4,1972,1951
1967-05-19,Mayo,19,2,3,1967,2013
2013-05-20,Mayo,20,1.3,4,2013,1969
1968-05-21,Mayo,21,2.8,3.6,1968,1983
1984-05-22,Mayo,22,3,3.6,1984,1983
1963-05-23,Mayo,23,2,4.2,1963,2006
1954-05-24,Mayo,24,1.6,3.2,1954,1963
2008-05-25,Mayo,25,2.5,3.9,2008,2014
2008-05-26,Mayo,26,2.5,3.8,2008,1958
1958-05-27,Mayo,27,4,4.1,1958,2013
1975-05-28,Mayo,28,2,3.6,1975,1962
1961-05-29,Mayo,29,2.5,4,1961,1962
1976-05-30,Mayo,30,3.8,6.4,1976,1957
1979-05-31,Mayo,31,5,6,1979,1954
