fecha,maxima,minima
2018-05-01,18.6,5.8
1998-05-02,22.4,5.5
2018-05-03,22.9,7.1
1954-05-04,22,5
1959-05-05,25.5,6
1973-05-06,22.8,6
1968-05-07,23,7
1970-05-08,16.8,6
1991-05-09,21,6.6
1952-05-10,23,7.5
1984-05-11,21.6,7.6
1994-05-12,21,6.8
2018-05-13,23.5,7
1966-05-14,27.6,7
1972-05-15,20.2,5.4
1972-05-16,19.6,6.2
1972-05-17,20.6,8.4
1972-05-18,21,6.8
1972-05-19,20.4,7.8
1993-05-20,23,8.4
1984-05-21,17.6,7.4
1993-05-22,25.5,7.6
1984-05-23,19.6,7
1956-05-24,26,7
1978-05-25,24,8
1958-05-26,21,7
1958-05-27,22.5,6.5
1956-05-28,21,6
1969-05-29,21.2,6
1958-05-30,23,7
1958-05-31,24.5,8
