fecha,maxima,minima
2001-05-01,16,1
2007-05-02,20.1,1.9
1967-05-03,14.2,2
1979-05-04,14,3.2
1972-05-05,17.4,1.8
2019-05-06,25,1.9
2010-05-07,12.8,0.6
1970-05-08,15.6,1
1951-05-09,10.8,3
1982-05-10,22.4,2.6
1966-05-11,20,1.4
1994-05-12,22,4.2
1984-05-13,16.4,2.4
1995-05-14,23.2,1.8
1996-05-15,24.8,4
1951-05-16,20.2,2.8
1984-05-17,15.6,1.6
1972-05-18,19.4,2.8
1951-05-19,15.6,2.8
1969-05-20,23.2,3.2
2013-05-21,12.7,3.8
1968-05-22,19.4,1.8
1983-05-23,13.8,5
1963-05-24,21.6,2.2
1971-05-25,15.6,4.8
2013-05-26,18.4,1.5
1984-05-27,14.6,6
1958-05-28,22,2.4
2013-05-29,16.3,2.9
1965-05-30,15.4,5.8
1959-05-31,20,6.4
