fecha,maxima,minima
2001-05-01,12.4,-1.4
1953-05-02,15,-0.7
1967-05-03,15.5,-2
1954-05-04,14.8,-0.6
2010-05-05,15.4,-2.3
1991-05-06,15,-2.2
1968-05-07,15.2,-0.6
1982-05-08,17.4,-0.2
1991-05-09,13.8,0
1951-05-10,10.4,-0.8
1951-05-11,14.1,-0.2
1991-05-12,19.5,0.4
2018-05-13,14.5,-0.6
1966-05-14,19.2,1
2010-05-15,16.4,1
1983-05-16,12,1.2
1972-05-17,13.4,-1
1972-05-18,18,-0.8
1969-05-19,18.4,1.4
1969-05-20,22.8,1.3
1993-05-21,20.5,1.6
1983-05-22,14.4,0
1963-05-23,17,2
1963-05-24,21,2
1975-05-25,16.6,1.6
1974-05-26,20.6,0.8
1958-05-27,16.8,1.5
1957-05-28,19,1.2
1961-05-29,17.6,1
2013-05-30,18.8,1
1969-05-31,20.3,2.6
