fecha,maxima,minima
2001-05-01,10.7,3.1
1972-05-02,13.6,3.2
1967-05-03,15.8,3.6
1954-05-04,15.6,1.4
2010-05-05,15.4,3.6
1991-05-06,16.6,2.3
1985-05-07,13.1,4.1
1975-05-08,18.2,4.4
1991-05-09,16.4,3.9
1951-05-10,11.8,0.6
1951-05-11,14.5,3
1966-05-12,14.4,4.8
1951-05-13,16.2,4.2
1984-05-14,11.6,4.4
1962-05-15,20.4,4.6
1972-05-16,13.4,4.2
1984-05-17,11.6,4.4
1984-05-18,10.4,4
1984-05-19,15.2,4
2013-05-20,16.8,5.4
1983-05-21,14.5,4
1983-05-22,18,4
1984-05-23,14.4,5.2
1971-05-24,10,5.4
1971-05-25,10.8,3.6
1971-05-26,14.2,5.4
1984-05-27,19,5.8
1956-05-28,18,6.5
1969-05-29,14.8,8
2013-05-30,20,6.4
1951-05-31,17.3,7.4
