fecha,maxima,minima
1956-05-01,18.1,0
2001-05-02,12.2,0.8
1960-05-03,17.5,0.2
1991-05-04,17,-1
1987-05-05,19,0.4
1991-05-06,16.6,0.6
1968-05-07,17.6,-0.6
1997-05-08,17.5,0.2
1991-05-09,15.4,1.2
1951-05-10,9.6,0.2
1951-05-11,8.5,1.5
1991-05-12,20,1
1968-05-13,25.3,1.7
1962-05-14,16.5,1
1962-05-15,18.8,1.4
1972-05-16,14.6,0.4
1972-05-17,10.4,1
1972-05-18,16.4,0.4
1967-05-19,21.4,2.3
1954-05-20,23.6,2.8
1968-05-21,19,2.5
1983-05-22,18.2,3.2
1980-05-23,22.6,2.6
1967-05-24,26.6,3.5
1971-05-25,14.4,4.4
1971-05-26,12,3.8
1963-05-27,18.6,3.4
1958-05-28,23.5,3.8
1975-05-29,21.6,5.2
1965-05-30,17,4.8
1957-05-31,22.2,5
