fecha,maxima,minima
2001-05-01,16,3
2016-05-02,23.4,3
1996-05-03,20.5,3
1991-05-04,16.4,3.2
2002-05-05,20,3.5
1991-05-06,18.2,0.5
1982-05-07,16.4,4
1997-05-08,18,4.6
1985-05-09,21.6,3.6
1981-05-10,17.4,5
1991-05-11,19.4,3.8
1985-05-12,17,2.4
1996-05-13,22,5.2
1995-05-14,22.6,2
1972-05-15,17.2,5.2
1972-05-16,15.6,6.2
2013-05-17,18.5,5
1991-05-18,24.3,5.5
1972-05-19,19,6.2
1987-05-20,23,4.7
1993-05-21,22.3,5.4
2015-05-22,24.5,6.2
1963-05-23,19,6.8
1963-05-24,21.6,6.2
2013-05-25,20,8
2013-05-26,23,4.5
1971-05-27,19,8.2
1988-05-28,23.2,7.6
2013-05-29,19,6.2
1986-05-30,22.8,7.4
1986-05-31,23.8,7.6
