fecha,maxima,minima
2013-05-01,19.2,7.7
1960-05-02,18.4,6.2
1960-05-03,21.2,6.6
1972-05-04,23.2,7.6
1977-05-05,23,7.2
1987-05-06,20.2,7.4
1975-05-07,20.4,7.2
1970-05-08,23,6.8
1982-05-09,20,6.2
1973-05-10,23.8,8
1951-05-11,14.4,8.1
1985-05-12,19.2,7
1982-05-13,20,8.2
1973-05-14,24.4,8.6
1962-05-15,21.6,8
1951-05-16,22.2,9
1972-05-17,19,7.2
1963-05-18,26,9.4
1972-05-19,21.8,8.6
1954-05-20,23.2,10
1991-05-21,24.2,10.2
1983-05-22,19.6,9.8
1991-05-23,23.6,9.2
1967-05-24,26,11
1983-05-25,21,9.8
1971-05-26,21.6,10.6
1978-05-27,22.2,10.2
1957-05-28,25.4,11.2
1975-05-29,24.8,10.6
1958-05-30,27.3,11.7
1965-05-31,25,10
