fecha,maxima,minima
2001-05-01,10.8,-2
1989-05-02,21.4,-1.6
1967-05-03,12.2,-3.2
1954-05-04,11,-1.8
1950-05-05,24.4,-0.4
1975-05-06,13.2,-2.8
1968-05-07,10.9,-1.3
1982-05-08,14.4,-1
1951-05-09,8,-1
1951-05-10,7,-2
1985-05-11,7.6,-0.6
1973-05-12,21,-0.4
1984-05-13,13.4,-0.8
1951-05-14,12.4,-1
1973-05-15,26.6,0
1972-05-16,10,-1
1972-05-17,12.6,-1.8
1972-05-18,14.2,-1
1951-05-19,15.6,-2.2
1969-05-20,21.6,-1.8
2013-05-21,11.2,-0.1
1968-05-22,16.8,-1
1963-05-23,15.2,0
1963-05-24,18.8,-1.2
1975-05-25,12.8,0.6
2013-05-26,18.6,0
1984-05-27,12.4,1.8
1958-05-28,19,-1
1961-05-29,16.6,-1
1965-05-30,16.6,2.4
1986-05-31,18.6,1.6
