fecha,maxima,minima
2001-05-01,16,2.8
1972-05-02,12.8,4.8
1977-05-03,16.2,3
1991-05-04,17.8,3.2
2010-05-05,18.4,3.4
1991-05-06,18.8,3.2
2004-05-07,18,4.7
1997-05-08,19.8,4.6
1970-05-09,11.8,5.6
1951-05-10,14.8,2.8
1974-05-11,20.2,5.8
1966-05-12,15.6,5.8
1966-05-13,17.6,5.6
1972-05-14,16,5.8
1972-05-15,17.4,7.2
1972-05-16,16.4,6.8
1972-05-17,17.8,5.6
1972-05-18,18.4,6.4
1979-05-19,14.2,5.6
2013-05-20,17.8,5.2
2013-05-21,20.8,6
1950-05-22,17.6,7.4
1972-05-23,21.8,5.8
1979-05-24,22,7
1958-05-25,16.2,6
1958-05-26,18.2,6.6
1958-05-27,21.4,5
1962-05-28,23.8,7
2013-05-29,19.8,7.5
2013-05-30,22.7,7.1
1979-05-31,23.2,8
