fecha,maxima,minima
1966-01-01,18.8,5
2003-01-02,21.1,10.6
2018-01-03,22.9,10.6
2018-01-04,23.5,14.3
2018-01-05,20,10
1958-01-06,20,10
2016-01-07,19.9,9.5
2016-01-08,20.5,13.4
1982-01-09,20.6,6
2004-01-10,21.4,8.5
1955-01-11,20,7.5
1955-01-12,21.3,12
2004-01-13,22.4,12.4
1955-01-14,21,14.6
1955-01-15,21,11.6
1955-01-16,18.7,9.2
1968-01-17,19.6,6
1955-01-18,22,12.4
2007-01-19,21.3,11.1
2005-01-20,18.7,6.7
2018-01-21,23.8,15
2018-01-22,21.5,11.4
2009-01-23,21.6,7.6
1959-01-24,18,5.6
1980-01-25,19.6,8
1977-01-26,19.6,8.6
1987-01-27,19,5
1975-01-28,20,6.8
1975-01-29,19.2,12.8
1995-01-30,19,10.6
1953-01-31,18.8,5
