fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1966-01-01,Enero,1,18.8,18.8,1966,1979
2003-01-02,Enero,2,21.1,18.9,2003,2018
2018-01-03,Enero,3,22.9,21.1,2018,2003
2018-01-04,Enero,4,23.5,20,2018,1982
2018-01-05,Enero,5,20,18.6,2018,2013
1958-01-06,Enero,6,20,19.1,1958,2008
2016-01-07,Enero,7,19.9,19.2,2016,1982
2016-01-08,Enero,8,20.5,18.4,2016,1982
1982-01-09,Enero,9,20.6,19.9,1982,2004
2004-01-10,Enero,10,21.4,18.4,2004,1991
1955-01-11,Enero,11,20,18.9,1955,2016
1955-01-12,Enero,12,21.3,19.5,1955,2004
2004-01-13,Enero,13,22.4,21.6,2004,1955
1955-01-14,Enero,14,21,20.9,1955,2004
1955-01-15,Enero,15,21,20.4,1955,1954
1955-01-16,Enero,16,18.7,18.7,1955,2018
1968-01-17,Enero,17,19.6,19.6,1968,2004
1955-01-18,Enero,18,22,19.4,1955,1969
2007-01-19,Enero,19,21.3,19.6,2007,1998
2005-01-20,Enero,20,18.7,18,2005,1951
2018-01-21,Enero,21,23.8,17.7,2018,2005
2018-01-22,Enero,22,21.5,18,2018,1981
2009-01-23,Enero,23,21.6,20,2009,1959
1959-01-24,Enero,24,18,18,1959,1978
1980-01-25,Enero,25,19.6,19.4,1980,1995
1977-01-26,Enero,26,19.6,19.6,1977,1995
1987-01-27,Enero,27,19,18,1987,1983
1975-01-28,Enero,28,20,18.6,1975,1996
1975-01-29,Enero,29,19.2,18,1975,1999
1995-01-30,Enero,30,19,18.8,1995,2020
2020-01-31,Enero,31,19.2,18.8,2020,1953
