fecha,maxima,minima
1989-01-01,15.4,0.5
2003-01-02,14.1,8.1
2007-01-03,16,2.3
1999-01-04,15.3,1.2
1999-01-05,19.3,6.8
1999-01-06,16.2,3.6
1982-01-07,14.6,4.8
2014-01-08,15.3,7.7
2014-01-09,18.3,6.9
2014-01-10,15.5,5.8
2014-01-11,14.5,4.7
2017-01-12,15.1,3.3
2007-01-13,16.9,2.4
2005-01-14,14.4,5.2
2005-01-15,15.2,3.8
1995-01-16,15.8,1.2
1983-01-17,13.6,-1
2010-01-18,13.9,3.6
2007-01-19,17.2,5
1969-01-20,16.6,4.4
1969-01-21,15.8,3.8
1960-01-22,14.5,2.5
2016-01-23,16.2,7.6
2016-01-24,19.5,7.4
2016-01-25,16.8,5.7
1983-01-26,16.4,3.2
1980-01-27,15.2,4.6
1966-01-28,20.4,4.2
2002-01-29,19.2,5.8
2002-01-30,17,8
2000-01-31,19.3,3.4
