fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2003-01-01,Enero,1,21.6,20.5,2003,1996
2016-01-02,Enero,2,20.6,19.2,2016,2019
2003-01-03,Enero,3,20.8,19.6,2003,1998
2018-01-04,Enero,4,22,20.2,2018,2016
2012-01-05,Enero,5,19.7,18.4,2012,1982
2019-01-06,Enero,6,20.2,19.8,2019,2013
1982-01-07,Enero,7,22.4,19.2,1982,2013
2016-01-08,Enero,8,20.7,19.2,2016,1982
1996-01-09,Enero,9,21,19.6,1996,2004
2004-01-10,Enero,10,21,18.6,2004,2014
2016-01-11,Enero,11,20,19.4,2016,2015
1989-01-12,Enero,12,19.2,19.2,1989,1994
1989-01-13,Enero,13,19,18.7,1989,2004
2015-01-14,Enero,14,20,19.6,2015,1975
1982-01-15,Enero,15,19.8,19.6,1982,1986
1983-01-16,Enero,16,18.6,18.5,1983,2011
2018-01-17,Enero,17,18.7,18,2018,2007
2008-01-18,Enero,18,19.3,18,2008,1975
2007-01-19,Enero,19,22,19.8,2007,1998
1997-01-20,Enero,20,19.4,18.5,1997,2018
2018-01-21,Enero,21,20.1,20,2018,1997
2018-01-22,Enero,22,21.1,20,2018,1997
2009-01-23,Enero,23,20,19.2,2009,1997
1995-01-24,Enero,24,19.8,18.6,1995,1997
1995-01-25,Enero,25,20,19.6,1995,2016
2016-01-26,Enero,26,20.4,19.3,2016,2014
2004-01-27,Enero,27,20.2,20,2004,2021
2008-01-28,Enero,28,20.3,20.1,2008,2021
2021-01-29,Enero,29,21.2,21,2021,1975
1983-01-30,Enero,30,21,19.7,1983,2021
2022-01-31,Enero,31,20,19.6,2022,2020
