fecha,maxima,minima
2016-01-01,18.4,7.2
1962-01-02,17.6,11
1996-01-03,18.8,10.8
1996-01-04,18,13
2001-01-05,17.8,10.4
2011-01-06,18.2,14.2
2016-01-07,18,13.1
1992-01-08,18,8.8
2014-01-09,19.6,6.9
1991-01-10,19,10.4
2015-01-11,18.4,0.5
2017-01-12,18.9,2.4
1975-01-13,18.4,5.4
1964-01-14,19.6,9
1964-01-15,18.4,9
2005-01-16,18.4,-0.6
1968-01-17,18,1
2018-01-18,17.7,1.8
1959-01-19,20.8,5.6
1981-01-20,20,-1.6
1981-01-21,21,5.4
1981-01-22,20,0
2016-01-23,20,10.5
2016-01-24,22.6,8.5
1959-01-25,22.7,10.2
1980-01-26,21.4,4.8
2003-01-27,23.2,4.9
2003-01-28,21.4,4.6
1981-01-29,20.4,3.4
1994-01-30,19,1.6
2013-01-31,20,2.8
