fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2022-01-01,Enero,1,23.2,18.2,2022,2023
2022-01-02,Enero,2,18.5,17.2,2022,2020
2022-01-03,Enero,3,18,17,2022,2015
2015-01-04,Enero,4,19.9,16.2,2015,1976
1983-01-05,Enero,5,18.4,18.4,1983,1999
2020-01-06,Enero,6,17.2,17.1,2020,1999
2020-01-07,Enero,7,18.1,17.8,2020,1976
2014-01-08,Enero,8,17.6,17,2014,1975
2014-01-09,Enero,9,17.5,17.4,2014,2015
2015-01-10,Enero,10,20.3,15.8,2015,2014
1976-01-11,Enero,11,17.4,16.8,1976,2015
1976-01-12,Enero,12,18.8,18,1976,2007
2007-01-13,Enero,13,18.8,17,2007,2011
2019-01-14,Enero,14,17.9,17.2,2019,2011
1968-01-15,Enero,15,18,16.2,1968,1993
1976-01-16,Enero,16,17.2,16.3,1976,2011
1983-01-17,Enero,17,16.4,16.2,1983,1976
2008-01-18,Enero,18,16.9,16.9,2008,2022
2007-01-19,Enero,19,22.6,19.3,2007,2008
2007-01-20,Enero,20,19.9,19.5,2007,2008
2005-01-21,Enero,21,18,17.1,2005,2018
2018-01-22,Enero,22,18.2,17.9,2018,2008
2018-01-23,Enero,23,18.9,18.7,2018,2016
2016-01-24,Enero,24,19.9,18,2016,2018
2016-01-25,Enero,25,19.2,18.2,2016,1983
1983-01-26,Enero,26,18.6,18,1983,1980
1967-01-27,Enero,27,18.6,18.5,1967,2003
2002-01-28,Enero,28,20.6,19.8,2002,2008
2002-01-29,Enero,29,21.2,19,2002,2022
2022-01-30,Enero,30,19.5,18,2022,2002
2000-01-31,Enero,31,19,17.2,2000,2017
