fecha,maxima,minima
1962-01-01,18.2,9.6
2003-01-02,18.8,5.5
2018-01-03,20.8,5.2
2018-01-04,19.9,10.8
2012-01-05,18,-0.2
1999-01-06,17.6,-2.2
1982-01-07,20.6,10.9
2016-01-08,19.5,6.9
2004-01-09,18.4,2
2004-01-10,19.5,10
2008-01-11,18,6.6
1994-01-12,17.2,0.4
2004-01-13,18.6,6
2019-01-14,16.5,3.1
1986-01-15,19,10.8
1981-01-16,17.4,9.8
1986-01-17,17.6,-1.6
2008-01-18,20,4.7
1969-01-19,18.8,6
2005-01-20,21.2,5.5
2018-01-21,20.9,10.8
2018-01-22,19.2,8
2009-01-23,19.4,5
2016-01-24,17.8,1.6
1995-01-25,20.2,4
2014-01-26,18.2,3.5
2003-01-27,23.5,3
2003-01-28,19.5,4.5
1975-01-29,20,10.8
1995-01-30,19,6.4
2013-01-31,18.6,3
