fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1975-01-01,Enero,1,16,15.2,1975,2019
1975-01-02,Enero,2,13.6,12.6,1975,1960
1950-01-03,Enero,3,14.6,14.5,1950,2018
1960-01-04,Enero,4,16.6,15.2,1960,2013
1960-01-05,Enero,5,17.2,16.6,1960,2013
1960-01-06,Enero,6,18.5,17.2,1960,2013
1976-01-07,Enero,7,17.4,13.6,1976,1982
2017-01-08,Enero,8,14,13.8,2017,2020
1976-01-09,Enero,9,13.5,13.4,1976,1975
2004-01-10,Enero,10,13,12.4,2004,2012
2017-01-11,Enero,11,15.6,13.6,2017,1950
1976-01-12,Enero,12,15,14.6,1976,2007
2004-01-13,Enero,13,13.8,12,2004,1976
1976-01-14,Enero,14,16,14,1976,1950
1976-01-15,Enero,15,16,13.8,1976,1954
1976-01-16,Enero,16,14,12.6,1976,1964
1983-01-17,Enero,17,15,13.2,1983,1986
2018-01-18,Enero,18,13.1,13,2018,1976
1968-01-19,Enero,19,15.4,12.2,1968,2012
1968-01-20,Enero,20,16.2,13.4,1968,1955
2012-01-21,Enero,21,15.2,14.6,2012,1981
2008-01-22,Enero,22,12.4,12.2,2008,1998
1981-01-23,Enero,23,14.6,14,1981,2009
2004-01-24,Enero,24,14.8,14.4,2004,1982
2014-01-25,Enero,25,14.5,14.1,2014,2019
1983-01-26,Enero,26,15.8,14.5,1983,1962
2003-01-27,Enero,27,19,14.6,2003,1980
1981-01-28,Enero,28,16,16,1981,1983
1983-01-29,Enero,29,15.2,15,1983,1975
1994-01-30,Enero,30,14.6,14.3,1994,2018
1992-01-31,Enero,31,14.2,14.2,1992,1994
