fecha,maxima,minima
2003-01-01,19,11.4
2018-01-02,18.5,12.3
2018-01-03,19.2,14.9
2018-01-04,17.6,13
1982-01-05,18.4,9.6
1999-01-06,20,6.6
1999-01-07,18.8,6.8
2004-01-08,17.4,13.4
1982-01-09,19.2,12
1998-01-10,18.8,12.8
1997-01-11,18.8,7.6
1997-01-12,18.2,4.6
2002-01-13,17.6,8.8
1974-01-14,18.6,10
1993-01-15,17.4,5.2
2005-01-16,17.4,3.4
2008-01-17,19.2,6.8
2007-01-18,17.6,11.8
2008-01-19,18.2,2.2
2012-01-20,18.5,7.8
1998-01-21,18.2,4.2
2016-01-22,17.4,12.1
2016-01-23,19.1,10.1
2016-01-24,20,9.3
1999-01-25,18,0.8
2002-01-26,18.4,2.6
2003-01-27,22,3.6
2002-01-28,19.8,7.8
2009-01-29,19.8,13.3
2000-01-30,19.6,4.2
2000-01-31,20.4,0.4
