fecha,maxima,minima
1980-01-01,13.2,3.4
1980-01-02,13.2,1.4
1998-01-03,13.3,6.5
1960-01-04,13.6,0.2
1960-01-05,15.2,3.4
1976-01-06,14.6,-3.4
1982-01-07,14,3.2
2016-01-08,12.2,7.3
1963-01-09,14.6,7.4
2008-01-10,13,4.7
2004-01-11,13.6,8.1
1976-01-12,15,-0.4
1976-01-13,13.6,-6
1976-01-14,14,-5.4
1955-01-15,13,7.8
1964-01-16,15.2,3.4
1964-01-17,14.2,0.2
1955-01-18,12.4,8.2
1965-01-19,17,0.4
1981-01-20,13.8,-1.4
1976-01-21,14,-4.6
1984-01-22,13.4,5.2
1981-01-23,14.2,-2
2016-01-24,15.8,5.6
2016-01-25,14.7,4.5
1983-01-26,16.4,0.4
2003-01-27,15.7,0.6
1983-01-28,15.4,-1
1953-01-29,14.4,-2.6
2000-01-30,13.5,-1.6
1997-01-31,14,6.4
